"","Price"
"2015-11-27",13250
"2015-12-04",13800
"2015-12-11",13200
"2015-12-18",13950
"2015-12-24",14250
"2015-12-30",13650
"2016-01-08",13900
"2016-01-15",14000
"2016-01-22",15150
"2016-01-29",15000
"2016-02-05",14700
"2016-02-12",13500
"2016-02-19",13800
"2016-02-26",14400
"2016-03-04",14550
"2016-03-11",14000
"2016-03-18",15000
"2016-03-25",15500
"2016-04-01",15450
"2016-04-08",16500
"2016-04-15",16200
"2016-04-22",16000
"2016-04-29",16000
"2016-05-04",18500
"2016-05-13",20350
"2016-05-20",19200
"2016-05-27",18150
"2016-06-03",17950
"2016-06-10",18500
"2016-06-17",18250
"2016-06-24",18050
"2016-07-01",18450
"2016-07-08",17850
"2016-07-15",17500
"2016-07-22",17750
"2016-07-29",18700
"2016-08-05",18950
"2016-08-12",19350
"2016-08-19",18800
"2016-08-26",18800
"2016-09-02",18900
"2016-09-09",18000
"2016-09-13",18100
"2016-09-23",18900
"2016-09-30",18500
"2016-10-07",18400
"2016-10-14",18450
"2016-10-21",19150
"2016-10-28",19100
"2016-11-04",18150
"2016-11-11",18850
"2016-11-18",18000
"2016-11-25",17850
"2016-12-02",18200
"2016-12-09",18150
"2016-12-16",17650
"2016-12-23",18200
"2016-12-29",18300
"2017-01-06",17950
"2017-01-13",17600
"2017-01-20",17750
"2017-01-26",17850
"2017-02-03",17650
"2017-02-10",17450
"2017-02-17",17500
"2017-02-24",17100
"2017-03-03",17100
"2017-03-10",16850
"2017-03-17",17200
"2017-03-24",17700
"2017-03-31",17650
"2017-04-07",17900
"2017-04-14",17900
"2017-04-21",18250
"2017-04-28",18000
"2017-05-04",18000
"2017-05-12",17900
"2017-05-19",17200
"2017-05-26",17100
"2017-06-02",16750
"2017-06-09",16750
"2017-06-16",16600
"2017-06-23",16700
"2017-06-30",16450
"2017-07-07",16200
"2017-07-14",16050
"2017-07-21",16400
"2017-07-28",16250
"2017-08-04",16050
"2017-08-11",15450
"2017-08-18",15500
"2017-08-25",15350
"2017-09-01",15750
"2017-09-08",15550
"2017-09-15",15050
"2017-09-22",14350
"2017-09-29",14600
"2017-10-13",14550
"2017-10-20",14400
"2017-10-27",15550
"2017-11-03",16350
"2017-11-10",16100
"2017-11-17",16250
"2017-11-24",15900
"2017-12-01",16000
"2017-12-08",16000
"2017-12-15",16250
"2017-12-22",16000
"2017-12-28",15950
"2018-01-05",15850
"2018-01-12",15900
"2018-01-19",15800
"2018-01-26",15550
"2018-02-02",15500
"2018-02-09",15350
"2018-02-14",15700
"2018-02-23",15500
"2018-03-02",15500
"2018-03-09",15250
"2018-03-16",15000
"2018-03-23",14500
"2018-03-30",14900
"2018-04-06",14550
"2018-04-13",14350
"2018-04-20",14350
"2018-04-27",14200
"2018-05-04",14900
"2018-05-11",14850
"2018-05-18",14850
"2018-05-25",14850
"2018-06-01",14800
"2018-06-08",14850
"2018-06-15",14650
"2018-06-22",14250
"2018-06-29",14050
"2018-07-06",13800
"2018-07-13",13750
"2018-07-20",13700
"2018-07-27",13400
"2018-08-03",13750
"2018-08-10",13650
"2018-08-17",13550
"2018-08-24",13600
"2018-08-31",13500
"2018-09-07",13600
"2018-09-14",13850
"2018-09-21",13600
"2018-09-28",13650
"2018-10-05",13600
"2018-10-12",12900
"2018-10-19",13150
"2018-10-26",12700
"2018-11-02",12850
"2018-11-09",12650
"2018-11-16",12650
"2018-11-23",12350
"2018-11-30",12450
"2018-12-07",12350
"2018-12-14",12400
"2018-12-21",12500
"2018-12-28",12300
"2019-01-04",12250
"2019-01-11",12250
"2019-01-18",12250
"2019-01-25",12350
"2019-02-01",12600
"2019-02-08",12700
"2019-02-15",13000
"2019-02-22",12900
"2019-02-28",12750
"2019-03-08",12750
"2019-03-15",12750
"2019-03-22",12750
"2019-03-29",12550
"2019-04-05",12600
"2019-04-12",13000
"2019-04-19",12900
"2019-04-26",12850
"2019-05-03",12950
"2019-05-10",13000
"2019-05-17",12400
"2019-05-24",12350
"2019-05-31",12300
"2019-06-07",12500
"2019-06-14",12750
"2019-06-21",12850
"2019-06-28",12900
"2019-07-05",12950
"2019-07-12",12850
"2019-07-19",12350
"2019-07-26",12150
"2019-08-02",12250
"2019-08-09",12000
"2019-08-16",11650
"2019-08-23",12000
"2019-08-30",11950
"2019-09-06",12200
"2019-09-11",12050
"2019-09-20",12250
"2019-09-27",12600
"2019-10-04",12600
"2019-10-11",12100
"2019-10-18",12200
"2019-10-25",12300
"2019-11-01",12250
"2019-11-08",12150
"2019-11-15",12300
"2019-11-22",12250
"2019-11-29",12350
"2019-12-06",12600
"2019-12-13",12500
"2019-12-20",12500
"2019-12-27",12300
"2020-01-03",12600
"2020-01-10",12300
"2020-01-17",12650
"2020-01-23",12650
"2020-01-31",12100
"2020-02-07",12400
"2020-02-14",12250
"2020-02-21",12300
"2020-02-28",11950
"2020-03-06",11800
"2020-03-13",11000
"2020-03-20",9980
"2020-03-27",10300
"2020-04-03",10550
"2020-04-10",11000
"2020-04-17",11100
"2020-04-24",11250
"2020-04-29",11300
"2020-05-08",11500
"2020-05-15",11000
"2020-05-22",11450
"2020-05-29",11500
"2020-06-05",11850
"2020-06-12",11750
"2020-06-19",12200
"2020-06-26",11800
"2020-07-03",11750
"2020-07-10",11600
"2020-07-17",12050
"2020-07-24",11900
"2020-07-31",11750
"2020-08-07",11850
"2020-08-14",12000
"2020-08-21",11250
"2020-08-28",11750
"2020-09-04",11450
"2020-09-11",11700
"2020-09-18",11950
"2020-09-25",11300
"2020-09-29",11350
"2020-10-08",11850
"2020-10-16",11700
"2020-10-23",11700
"2020-10-30",11600
"2020-11-02",11800
