"","Price"
"2018-12-21",10550
"2018-12-28",10350
"2019-01-04",12000
"2019-01-11",12600
"2019-01-18",10850
"2019-01-25",11450
"2019-02-01",10450
"2019-02-08",10700
"2019-02-15",11550
"2019-02-22",10800
"2019-02-28",10800
"2019-03-08",10850
"2019-03-15",11900
"2019-03-22",12150
"2019-03-29",10950
"2019-04-05",11000
"2019-04-12",13550
"2019-04-19",12750
"2019-04-26",11900
"2019-05-03",13200
"2019-05-10",12150
"2019-05-17",11950
"2019-05-24",12000
"2019-05-31",12150
"2019-06-07",11850
"2019-06-14",12000
"2019-06-21",11950
"2019-06-28",10650
"2019-07-05",10850
"2019-07-12",10100
"2019-07-19",9180
"2019-07-26",8410
"2019-08-02",8090
"2019-08-09",7790
"2019-08-16",7560
"2019-08-23",8250
"2019-08-30",8580
"2019-09-06",12350
"2019-09-11",11250
"2019-09-20",11500
"2019-09-27",10250
"2019-10-04",10150
"2019-10-11",10550
"2019-10-18",11000
"2019-10-25",10200
"2019-11-01",10350
"2019-11-08",10150
"2019-11-15",9160
"2019-11-22",8290
"2019-11-29",8150
"2019-12-06",8230
"2019-12-13",8570
"2019-12-20",8470
"2019-12-27",8790
"2020-01-03",9210
"2020-01-10",9050
"2020-01-17",10950
"2020-01-23",10500
"2020-01-31",9620
"2020-02-07",10200
"2020-02-14",10650
"2020-02-21",9960
"2020-02-28",8500
"2020-03-06",9100
"2020-03-13",6470
"2020-03-20",4960
"2020-03-27",6000
"2020-04-03",7650
"2020-04-10",8710
"2020-04-17",9760
"2020-04-24",9830
"2020-04-29",10400
"2020-05-08",10900
"2020-05-15",10000
"2020-05-22",10550
"2020-05-29",10250
"2020-06-05",10750
"2020-06-12",10250
"2020-06-19",10050
"2020-06-26",10450
"2020-07-03",10400
"2020-07-10",11350
"2020-07-17",10800
"2020-07-24",10700
"2020-07-31",10650
"2020-08-07",10900
"2020-08-14",10800
"2020-08-21",9970
"2020-08-28",10100
"2020-09-04",10200
"2020-09-11",11150
"2020-09-18",11050
"2020-09-25",10600
"2020-09-29",10950
"2020-10-08",10650
"2020-10-16",10300
"2020-10-23",10200
"2020-10-30",9580
"2020-11-02",9610
