"","Price"
"2011-04-15",7250
"2011-04-22",7040
"2011-04-29",6450
"2011-05-06",6540
"2011-05-13",6420
"2011-05-20",6430
"2011-05-27",6400
"2011-06-03",5870
"2011-06-10",5880
"2011-06-17",5580
"2011-06-24",6080
"2011-07-01",6030
"2011-07-08",6180
"2011-07-15",6150
"2011-07-22",6340
"2011-07-29",6970
"2011-08-05",5960
"2011-08-12",5600
"2011-08-19",5430
"2011-08-26",5850
"2011-09-02",6070
"2011-09-09",5570
"2011-09-16",5480
"2011-09-23",4805
"2011-09-30",4570
"2011-10-07",4525
"2011-10-14",4740
"2011-10-21",4390
"2011-10-28",4595
"2011-11-04",4520
"2011-11-11",4445
"2011-11-18",4440
"2011-11-25",4415
"2011-12-02",4470
"2011-12-09",4800
"2011-12-16",5040
"2011-12-23",5140
"2011-12-29",5160
"2012-01-06",5290
"2012-01-13",5420
"2012-01-20",5470
"2012-01-27",5600
"2012-02-03",5540
"2012-02-10",5780
"2012-02-17",5720
"2012-02-24",6080
"2012-03-02",6120
"2012-03-09",6050
"2012-03-16",6060
"2012-03-23",5920
"2012-03-30",5910
"2012-04-06",5620
"2012-04-13",5460
"2012-04-20",5460
"2012-04-27",5840
"2012-05-04",6000
"2012-05-11",5610
"2012-05-18",5380
"2012-05-25",5670
"2012-06-01",5680
"2012-06-08",5650
"2012-06-15",5650
"2012-06-22",5690
"2012-06-29",5600
"2012-07-06",5600
"2012-07-13",5720
"2012-07-20",5880
"2012-07-27",5720
"2012-08-03",5570
"2012-08-10",5570
"2012-08-17",5610
"2012-08-24",5520
"2012-08-31",5740
"2012-09-07",5610
"2012-09-14",5780
"2012-09-21",5750
"2012-09-28",5800
"2012-10-05",6140
"2012-10-12",6030
"2012-10-19",6250
"2012-10-26",6080
"2012-11-02",6260
"2012-11-09",6200
"2012-11-16",6130
"2012-11-23",6140
"2012-11-30",5870
"2012-12-07",5820
"2012-12-14",5780
"2012-12-21",5660
"2012-12-28",5740
"2013-01-04",5690
"2013-01-11",5670
"2013-01-18",5680
"2013-01-25",5690
"2013-02-01",5570
"2013-02-08",5500
"2013-02-15",5500
"2013-02-22",5590
"2013-02-28",5610
"2013-03-08",5970
"2013-03-15",5800
"2013-03-22",6120
"2013-03-29",6500
"2013-04-05",6570
"2013-04-12",6550
"2013-04-19",6580
"2013-04-26",6860
"2013-05-03",6950
"2013-05-10",6830
"2013-05-16",6970
"2013-05-24",6710
"2013-05-31",6610
"2013-06-07",6370
"2013-06-14",6240
"2013-06-21",6380
"2013-06-28",6370
"2013-07-05",6440
"2013-07-12",6310
"2013-07-19",7180
"2013-07-26",7690
"2013-08-02",7740
"2013-08-09",7160
"2013-08-16",7710
"2013-08-23",7650
"2013-08-30",8320
"2013-09-06",8300
"2013-09-13",8770
"2013-09-17",8670
"2013-09-27",8430
"2013-10-04",8200
"2013-10-11",8090
"2013-10-18",8590
"2013-10-25",8280
"2013-11-01",8310
"2013-11-08",8310
"2013-11-15",8100
"2013-11-22",7810
"2013-11-29",8030
"2013-12-06",8050
"2013-12-13",8030
"2013-12-20",8060
"2013-12-27",8160
"2014-01-03",8110
"2014-01-10",8260
"2014-01-17",8400
"2014-01-24",8280
"2014-01-29",8340
"2014-02-07",8360
"2014-02-14",8940
"2014-02-21",9350
"2014-02-28",9150
"2014-03-07",8800
"2014-03-14",8940
"2014-03-21",8750
"2014-03-28",9190
"2014-04-04",8680
"2014-04-11",8390
"2014-04-18",8750
"2014-04-25",8990
"2014-05-02",9030
"2014-05-09",8900
"2014-05-16",10050
"2014-05-23",9940
"2014-05-30",9380
"2014-06-05",8420
"2014-06-13",8920
"2014-06-20",9060
"2014-06-27",9440
