"","Price"
"2011-04-15",15528
"2011-04-22",15114
"2011-04-29",13806
"2011-05-06",14539
"2011-05-13",13997
"2011-05-20",14125
"2011-05-27",14762
"2011-06-03",14827
"2011-06-10",13965
"2011-06-17",14986
"2011-06-24",15623
"2011-07-01",15847
"2011-07-08",16421
"2011-07-15",15878
"2011-07-22",15623
"2011-07-29",14731
"2011-08-05",12786
"2011-08-12",12594
"2011-08-19",10841
"2011-08-26",11894
"2011-09-02",12307
"2011-09-09",12403
"2011-09-16",13200
"2011-09-23",12180
"2011-09-30",13774
"2011-10-07",12818
"2011-10-14",13806
"2011-10-21",13869
"2011-10-28",15328
"2011-11-04",16123
"2011-11-11",14770
"2011-11-18",13735
"2011-11-25",12939
"2011-12-02",12580
"2011-12-09",12500
"2011-12-16",11386
"2011-12-23",11307
"2011-12-29",11028
"2012-01-06",11068
"2012-01-13",11346
"2012-01-20",11068
"2012-01-27",11068
"2012-02-03",10589
"2012-02-10",10589
"2012-02-17",11545
"2012-02-24",11267
"2012-03-02",11108
"2012-03-09",11545
"2012-03-16",11147
"2012-03-23",10550
"2012-03-30",10072
"2012-04-06",11187
"2012-04-13",10390
"2012-04-20",9674
"2012-04-27",9833
"2012-05-04",9833
"2012-05-11",10311
"2012-05-18",10231
"2012-05-25",9993
"2012-06-01",9913
"2012-06-08",10550
"2012-06-15",11108
"2012-06-22",11386
"2012-06-29",11068
"2012-07-06",10949
"2012-07-13",10231
"2012-07-20",10112
"2012-07-27",9873
"2012-08-03",9794
"2012-08-10",10072
"2012-08-17",11108
"2012-08-24",10988
"2012-08-31",10789
"2012-09-07",10829
"2012-09-14",10749
"2012-09-21",10909
"2012-09-28",11426
"2012-10-05",11187
"2012-10-12",10470
"2012-10-19",9794
"2012-10-26",9077
"2012-11-02",8201
"2012-11-09",7962
"2012-11-16",8281
"2012-11-23",8918
"2012-11-30",9515
"2012-12-07",10032
"2012-12-14",9714
"2012-12-21",9038
"2012-12-28",9316
"2013-01-04",8360
"2013-01-11",8281
"2013-01-18",8400
"2013-01-25",8998
"2013-02-01",9555
"2013-02-08",9714
"2013-02-15",9953
"2013-02-22",10669
"2013-02-28",11346
"2013-03-08",11426
"2013-03-15",12182
"2013-03-22",12102
"2013-03-29",11705
"2013-04-05",10988
"2013-04-12",11466
"2013-04-19",11506
"2013-04-26",12142
"2013-05-03",12500
"2013-05-10",12222
"2013-05-16",12381
"2013-05-24",13297
"2013-05-31",12262
"2013-06-07",10949
"2013-06-14",11267
"2013-06-21",10869
"2013-06-28",11426
"2013-07-05",11187
"2013-07-12",10829
"2013-07-19",11108
"2013-07-26",11028
"2013-08-02",11665
"2013-08-09",11227
"2013-08-16",11187
"2013-08-23",10789
"2013-08-30",12063
"2013-09-06",11904
"2013-09-13",11824
"2013-09-17",11983
"2013-09-27",12580
"2013-10-04",12461
"2013-10-11",12102
"2013-10-18",11426
"2013-10-25",12222
"2013-11-01",13019
"2013-11-08",12620
"2013-11-15",13616
"2013-11-22",13616
"2013-11-29",13775
"2013-12-06",12620
"2013-12-13",12461
"2013-12-20",12222
"2013-12-27",12262
"2014-01-03",12102
"2014-01-10",12222
"2014-01-17",11705
"2014-01-24",11824
"2014-01-29",12381
"2014-02-07",11943
"2014-02-14",11864
"2014-02-21",12102
"2014-02-28",12102
"2014-03-07",11943
"2014-03-14",12860
"2014-03-21",13297
"2014-03-28",13616
"2014-04-04",13854
"2014-04-11",13297
"2014-04-18",13377
"2014-04-25",13218
"2014-05-02",12860
"2014-05-09",13098
"2014-05-16",12527
"2014-05-23",12956
"2014-05-30",13908
"2014-06-05",13908
"2014-06-13",14099
"2014-06-20",13480
"2014-06-27",13432
"2014-07-04",13099
"2014-07-11",13003
"2014-07-18",13289
"2014-07-25",13051
"2014-08-01",14147
"2014-08-08",15147
"2014-08-14",15194
"2014-08-22",15242
"2014-08-29",16242
"2014-09-05",16195
"2014-09-12",16766
"2014-09-19",16766
"2014-09-26",16338
"2014-10-02",16195
"2014-10-10",15385
