"","Price"
"2011-04-15",3150
"2011-04-22",3600
"2011-04-29",3515
"2011-05-06",3395
"2011-05-13",3360
"2011-05-20",3375
"2011-05-27",3405
"2011-06-03",3480
"2011-06-10",3320
"2011-06-17",3020
"2011-06-24",3300
"2011-07-01",3400
"2011-07-08",3430
"2011-07-15",3940
"2011-07-22",4140
"2011-07-29",4155
"2011-08-05",3590
"2011-08-12",3355
"2011-08-19",3220
"2011-08-26",3745
"2011-09-02",3655
"2011-09-09",3770
"2011-09-16",3920
"2011-09-23",3590
"2011-09-30",3385
"2011-10-07",3270
"2011-10-14",3540
"2011-10-21",3630
"2011-10-28",3830
"2011-11-04",3980
"2011-11-11",4045
"2011-11-18",4140
"2011-11-25",3860
"2011-12-02",4495
"2011-12-09",4300
"2011-12-16",4715
"2011-12-23",4590
"2011-12-29",4430
"2012-01-06",4390
"2012-01-13",4590
"2012-01-20",4275
"2012-01-27",4160
"2012-02-03",4530
"2012-02-10",4730
"2012-02-17",4385
"2012-02-24",4450
"2012-03-02",4180
"2012-03-09",4235
"2012-03-16",4140
"2012-03-23",3780
"2012-03-30",3570
"2012-04-06",3460
"2012-04-13",3325
"2012-04-20",3235
"2012-04-27",3190
"2012-05-04",3330
"2012-05-11",3280
"2012-05-18",2585
"2012-05-25",2755
"2012-06-01",2770
"2012-06-08",2640
"2012-06-15",2720
"2012-06-22",2765
"2012-06-29",2825
"2012-07-06",2990
"2012-07-13",2750
"2012-07-20",2790
"2012-07-27",2555
"2012-08-03",2505
"2012-08-10",2520
"2012-08-17",2655
"2012-08-24",2510
"2012-08-31",2480
"2012-09-07",2600
"2012-09-14",2565
"2012-09-21",2820
"2012-09-28",2710
"2012-10-05",2805
"2012-10-12",2925
"2012-10-19",2960
"2012-10-26",2680
"2012-11-02",2510
"2012-11-09",2570
"2012-11-16",2795
"2012-11-23",2935
"2012-11-30",3055
"2012-12-07",3290
"2012-12-14",3860
"2012-12-21",4245
"2012-12-28",4030
"2013-01-04",4420
"2013-01-11",4830
"2013-01-18",5910
"2013-01-25",6390
"2013-02-01",3815
"2013-02-08",3970
"2013-02-15",3970
"2013-02-22",4510
"2013-02-28",4480
"2013-03-08",4465
"2013-03-15",4315
"2013-03-22",4320
"2013-03-29",4405
"2013-04-05",4550
"2013-04-12",4530
"2013-04-19",4530
"2013-04-26",4920
"2013-05-03",3285
"2013-05-10",2785
"2013-05-16",2910
"2013-05-24",3000
"2013-05-31",2950
"2013-06-07",3040
"2013-06-14",2915
"2013-06-21",2715
"2013-06-28",2605
"2013-07-05",2685
"2013-07-12",2650
"2013-07-19",2655
"2013-07-26",2525
"2013-08-02",2560
"2013-08-09",2340
"2013-08-16",2540
"2013-08-23",2310
"2013-08-30",2280
"2013-09-06",2310
"2013-09-13",2655
"2013-09-17",2560
"2013-09-27",2750
"2013-10-04",2780
"2013-10-11",2800
"2013-10-18",2870
"2013-10-25",3045
"2013-11-01",2990
"2013-11-08",2570
"2013-11-15",2495
"2013-11-22",2440
"2013-11-29",2610
"2013-12-06",2700
"2013-12-13",2600
"2013-12-20",2650
"2013-12-27",2650
"2014-01-03",2905
"2014-01-10",2855
"2014-01-17",2850
"2014-01-24",2530
"2014-01-29",2550
"2014-02-07",2490
"2014-02-14",2560
"2014-02-21",2570
"2014-02-28",2570
"2014-03-07",2880
"2014-03-14",2865
"2014-03-21",2860
"2014-03-28",3020
"2014-04-04",3420
"2014-04-11",6850
"2014-04-18",10100
"2014-04-25",10100
"2014-05-02",13150
"2014-05-09",14550
"2014-05-16",14000
"2014-05-23",10600
"2014-05-30",9830
"2014-06-05",9650
"2014-06-13",9300
"2014-06-20",6790
"2014-06-27",6560
"2014-07-04",7900
"2014-07-11",7600
"2014-07-18",7350
"2014-07-25",6030
"2014-08-01",5840
"2014-08-08",6250
"2014-08-14",6680
"2014-08-22",6830
