"","Price"
"2011-04-15",1378
"2011-04-22",1597
"2011-04-29",1949
"2011-05-06",2001
"2011-05-13",1808
"2011-05-20",2027
"2011-05-27",1890
"2011-06-03",1826
"2011-06-10",1982
"2011-06-17",1615
"2011-06-24",1230
"2011-07-01",1115
"2011-07-08",1149
"2011-07-15",1067
"2011-07-22",1167
"2011-07-29",1119
"2011-08-05",934
"2011-08-12",886
"2011-08-19",801
"2011-08-26",830
"2011-09-02",897
"2011-09-09",804
"2011-09-16",793
"2011-09-23",764
"2011-09-30",740
"2011-10-07",739
"2011-10-14",901
"2011-10-21",819
"2011-10-28",852
"2011-11-04",926
"2011-11-11",841
"2011-11-18",852
"2011-11-25",760
"2011-12-02",804
"2011-12-09",915
"2011-12-16",915
"2011-12-23",945
"2011-12-29",926
"2012-01-06",993
"2012-01-13",1030
"2012-01-20",1016
"2012-01-27",956
"2012-02-03",945
"2012-02-10",890
"2012-02-17",956
"2012-02-24",1375
"2012-03-02",1482
"2012-03-09",1330
"2012-03-16",1368
"2012-03-23",1171
"2012-03-30",1075
"2012-04-06",952
"2012-04-13",963
"2012-04-20",1016
"2012-04-27",941
"2012-05-04",1089
"2012-05-11",1089
"2012-05-18",922
"2012-05-25",986
"2012-06-01",1086
"2012-06-08",941
"2012-06-15",1000
"2012-06-22",1045
"2012-06-29",1093
"2012-07-06",1126
"2012-07-13",1130
"2012-07-20",1105
"2012-07-27",997
"2012-08-03",1008
"2012-08-10",956
"2012-08-17",941
"2012-08-24",893
"2012-08-31",886
"2012-09-07",915
"2012-09-14",949
"2012-09-21",963
"2012-09-28",967
"2012-10-05",982
"2012-10-12",919
"2012-10-19",949
"2012-10-26",979
"2012-11-02",1000
"2012-11-09",1056
"2012-11-16",930
"2012-11-23",908
"2012-11-30",934
"2012-12-07",867
"2012-12-14",904
"2012-12-21",874
"2012-12-28",893
"2013-01-04",911
"2013-01-11",938
"2013-01-18",908
"2013-01-25",970
"2013-02-01",959
"2013-02-08",1056
"2013-02-15",1141
"2013-02-22",1226
"2013-02-28",1282
"2013-03-08",1349
"2013-03-15",1805
"2013-03-22",2208
"2013-03-29",2146
"2013-04-05",1927
"2013-04-12",2001
"2013-04-19",1871
"2013-04-26",1849
"2013-05-03",1778
"2013-05-10",1797
"2013-05-16",1675
"2013-05-24",1489
"2013-05-31",1505
"2013-06-07",1400
"2013-06-14",1378
"2013-06-21",1212
"2013-06-28",1197
"2013-07-05",1137
"2013-07-12",1126
"2013-07-19",1290
"2013-07-26",1197
"2013-08-02",1226
"2013-08-09",1445
"2013-08-16",1330
"2013-08-23",1238
"2013-08-30",1201
"2013-09-06",1393
"2013-09-13",1356
"2013-09-17",1378
"2013-09-27",1397
"2013-10-04",1341
"2013-10-11",1279
