"","Price"
"2018-09-20",51367
"2018-09-21",51276
"2018-09-27",51276
"2018-09-28",50094
"2018-10-01",49549
"2018-10-02",47821
"2018-10-04",48185
"2018-10-05",47003
"2018-10-08",45912
"2018-10-10",44094
"2018-10-11",39093
"2018-10-12",40457
"2018-10-15",37502
"2018-10-16",39184
"2018-10-17",40003
"2018-10-18",39230
"2018-10-19",39548
"2018-10-22",38638
"2018-10-23",36684
"2018-10-24",37866
"2018-10-25",37275
"2018-10-26",34912
"2018-10-29",34366
"2018-10-30",35730
"2018-10-31",35457
"2018-11-01",35275
"2018-11-02",37638
"2018-11-05",37457
"2018-11-06",43367
"2018-11-07",40911
"2018-11-08",40593
"2018-11-09",39139
"2018-11-12",39184
"2018-11-13",39093
"2018-11-14",39048
"2018-11-15",39502
"2018-11-16",40003
"2018-11-19",40821
"2018-11-20",39730
"2018-11-21",40639
"2018-11-22",41457
"2018-11-23",40276
"2018-11-26",40685
"2018-11-27",40867
"2018-11-28",40775
"2018-11-29",40775
"2018-11-30",40730
"2018-12-03",42230
"2018-12-04",42048
"2018-12-05",41366
"2018-12-06",39821
"2018-12-07",40184
"2018-12-10",41729
"2018-12-11",44457
"2018-12-12",45003
"2018-12-13",44094
"2018-12-14",43685
"2018-12-17",44185
"2018-12-18",44139
"2018-12-19",44912
"2018-12-20",43912
"2018-12-21",43912
"2018-12-24",45321
"2018-12-26",44048
"2018-12-27",42618
"2018-12-28",42094
"2019-01-02",39567
"2019-01-03",37660
"2019-01-04",38232
"2019-01-07",38137
"2019-01-08",38089
"2019-01-09",39090
"2019-01-10",38566
"2019-01-11",38661
"2019-01-14",38423
"2019-01-15",38804
"2019-01-16",39376
"2019-01-17",39186
"2019-01-18",38709
"2019-01-21",38423
"2019-01-22",38804
"2019-01-23",38471
"2019-01-24",39901
"2019-01-25",39472
"2019-01-28",39424
"2019-01-29",39186
"2019-01-30",39090
"2019-01-31",39472
"2019-02-01",39186
"2019-02-07",39662
"2019-02-08",40044
"2019-02-11",40664
"2019-02-12",40092
"2019-02-13",40616
"2019-02-14",40950
"2019-02-15",41045
"2019-02-18",42046
"2019-02-19",41760
"2019-02-20",42094
"2019-02-21",41474
"2019-02-22",41617
"2019-02-25",41522
"2019-02-26",41331
"2019-02-27",40616
"2019-02-28",41283
"2019-03-04",42427
"2019-03-05",43190
"2019-03-06",42332
"2019-03-07",41283
"2019-03-08",40854
"2019-03-11",40521
"2019-03-12",41998
"2019-03-13",43476
"2019-03-14",42999
"2019-03-15",42475
"2019-03-18",42618
"2019-03-19",41426
"2019-03-20",40711
"2019-03-21",40187
"2019-03-22",40568
"2019-03-25",39710
"2019-03-26",39615
"2019-03-27",39376
"2019-03-28",38852
"2019-03-29",38757
"2019-04-01",39472
"2019-04-02",39376
"2019-04-03",39567
"2019-04-04",39519
"2019-04-05",39281
"2019-04-08",38804
"2019-04-09",38471
"2019-04-10",39710
"2019-04-11",40902
"2019-04-12",40902
"2019-04-15",41426
"2019-04-16",40616
"2019-04-17",40187
"2019-04-18",39233
"2019-04-19",39901
"2019-04-22",39615
"2019-04-23",39186
"2019-04-24",39043
"2019-04-25",39043
"2019-04-26",38995
"2019-04-29",39662
"2019-04-30",39138
"2019-05-02",39186
"2019-05-03",39186
"2019-05-07",38518
"2019-05-08",37708
"2019-05-09",36850
"2019-05-10",36612
"2019-05-13",35134
"2019-05-14",34514
"2019-05-15",35896
"2019-05-16",35277
"2019-05-17",34180
"2019-05-20",34085
"2019-05-21",34895
"2019-05-22",35324
"2019-05-23",35086
"2019-05-24",35181
"2019-05-27",35277
"2019-05-28",36087
"2019-05-29",34371
"2019-05-30",33942
"2019-05-31",34657
"2019-06-03",34562
"2019-06-04",34895
"2019-06-05",35801
"2019-06-07",36516
"2019-06-10",37041
"2019-06-11",38185
"2019-06-12",37565
"2019-06-13",37470
"2019-06-14",37374
"2019-06-17",37184
"2019-06-18",36802
"2019-06-19",37708
"2019-06-20",38232
"2019-06-21",38232
"2019-06-24",38423
"2019-06-25",37851
"2019-06-26",37946
"2019-06-27",36993
"2019-06-28",36993
"2019-07-01",37899
"2019-07-02",37946
"2019-07-03",37899
"2019-07-04",37374
"2019-07-05",36993
"2019-07-08",35467
"2019-07-09",35372
"2019-07-10",35038
"2019-07-11",35563
"2019-07-12",35658
"2019-07-15",34895
"2019-07-16",34752
"2019-07-17",34323
"2019-07-18",33751
"2019-07-19",34514
"2019-07-22",33990
"2019-07-23",33465
"2019-07-24",32798
"2019-07-25",31511
"2019-07-26",31368
"2019-07-29",29985
"2019-07-30",30414
"2019-07-31",30462
"2019-08-01",30128
"2019-08-02",29842
"2019-08-05",26076
"2019-08-06",24646
"2019-08-07",26172
"2019-08-08",27125
"2019-08-09",26696
"2019-08-12",27220
"2019-08-13",26601
"2019-08-14",26076
"2019-08-16",25361
"2019-08-19",25504
"2019-08-20",26934
"2019-08-21",28078
"2019-08-22",28698
"2019-08-23",28221
"2019-08-26",26219
"2019-08-27",26124
"2019-08-28",27363
"2019-08-29",27173
"2019-08-30",27697
"2019-09-02",28078
"2019-09-03",27697
"2019-09-04",27697
"2019-09-05",27745
"2019-09-06",27363
