"","Price"
"2018-09-20",4065
"2018-09-21",4100
"2018-09-27",4115
"2018-09-28",3985
"2018-10-01",3975
"2018-10-02",3955
"2018-10-04",3685
"2018-10-05",3640
"2018-10-08",3625
"2018-10-10",3340
"2018-10-11",3100
"2018-10-12",3160
"2018-10-15",3050
"2018-10-16",3155
"2018-10-17",3240
"2018-10-18",3205
"2018-10-19",3180
"2018-10-22",3125
"2018-10-23",3065
"2018-10-24",3045
"2018-10-25",3015
"2018-10-26",2980
"2018-10-29",2925
"2018-10-30",3040
"2018-10-31",3055
"2018-11-01",3060
"2018-11-02",3225
"2018-11-05",3140
"2018-11-06",3105
"2018-11-07",3055
"2018-11-08",3130
"2018-11-09",3120
"2018-11-12",3145
"2018-11-13",3105
"2018-11-14",3060
"2018-11-15",3020
"2018-11-16",3065
"2018-11-19",3120
"2018-11-20",3040
"2018-11-21",3010
"2018-11-22",2970
"2018-11-23",2875
"2018-11-26",3000
"2018-11-27",3035
"2018-11-28",3090
"2018-11-29",3050
"2018-11-30",3080
"2018-12-03",3170
"2018-12-04",3150
"2018-12-05",3170
"2018-12-06",3090
"2018-12-07",3055
"2018-12-10",2940
"2018-12-11",2885
"2018-12-12",3020
"2018-12-13",3100
"2018-12-14",3060
"2018-12-17",3095
"2018-12-18",3085
"2018-12-19",3055
"2018-12-20",3005
"2018-12-21",2965
"2018-12-24",2970
"2018-12-26",2935
"2018-12-27",2920
"2018-12-28",2935
"2019-01-02",2885
"2019-01-03",2840
"2019-01-04",2755
"2019-01-07",2810
"2019-01-08",2815
"2019-01-09",2895
"2019-01-10",2880
"2019-01-11",2885
"2019-01-14",2880
"2019-01-15",2920
"2019-01-16",3105
"2019-01-17",3170
"2019-01-18",3300
"2019-01-21",3220
"2019-01-22",3135
"2019-01-23",3115
"2019-01-24",3125
"2019-01-25",3210
"2019-01-28",3185
"2019-01-29",3135
"2019-01-30",3150
"2019-01-31",3130
"2019-02-01",3110
"2019-02-07",3235
"2019-02-08",3185
"2019-02-11",3155
"2019-02-12",3225
"2019-02-13",3265
"2019-02-14",3230
"2019-02-15",3205
"2019-02-18",3250
"2019-02-19",3220
"2019-02-20",3205
"2019-02-21",3165
"2019-02-22",3130
"2019-02-25",3135
"2019-02-26",3125
"2019-02-27",3135
"2019-02-28",3000
"2019-03-04",3055
"2019-03-05",3040
"2019-03-06",3010
"2019-03-07",2970
"2019-03-08",2900
"2019-03-11",2895
"2019-03-12",2990
"2019-03-13",2945
"2019-03-14",2950
"2019-03-15",2950
"2019-03-18",2960
"2019-03-19",2955
"2019-03-20",2880
"2019-03-21",2795
"2019-03-22",2750
"2019-03-25",2665
"2019-03-26",2680
"2019-03-27",2725
"2019-03-28",2700
"2019-03-29",2700
"2019-04-01",2760
"2019-04-02",2760
"2019-04-03",2750
"2019-04-04",2775
"2019-04-05",2775
"2019-04-08",2775
"2019-04-09",2750
"2019-04-10",2735
"2019-04-11",2755
"2019-04-12",2780
"2019-04-15",2815
"2019-04-16",2805
"2019-04-17",2825
"2019-04-18",2770
"2019-04-19",2800
"2019-04-22",2905
"2019-04-23",2895
"2019-04-24",2860
"2019-04-25",2840
"2019-04-26",2760
"2019-04-29",2750
"2019-04-30",2780
"2019-05-02",2790
"2019-05-03",2760
"2019-05-07",2695
"2019-05-08",2655
"2019-05-09",2575
"2019-05-10",2500
"2019-05-13",2445
"2019-05-14",2445
"2019-05-15",2465
"2019-05-16",2375
"2019-05-17",2410
"2019-05-20",2385
"2019-05-21",2420
"2019-05-22",2385
"2019-05-23",2360
"2019-05-24",2350
"2019-05-27",2405
"2019-05-28",2420
"2019-05-29",2385
"2019-05-30",2365
"2019-05-31",2365
"2019-06-03",2365
"2019-06-04",2360
"2019-06-05",2490
"2019-06-07",2535
"2019-06-10",2570
"2019-06-11",2610
"2019-06-12",2585
"2019-06-13",2620
"2019-06-14",2590
"2019-06-17",2570
"2019-06-18",2555
"2019-06-19",2525
"2019-06-20",2520
"2019-06-21",2520
"2019-06-24",2550
"2019-06-25",2525
"2019-06-26",2490
"2019-06-27",2490
"2019-06-28",2490
"2019-07-01",2510
"2019-07-02",2510
"2019-07-03",2490
"2019-07-04",2470
"2019-07-05",2475
"2019-07-08",2380
"2019-07-09",2320
"2019-07-10",2580
"2019-07-11",2605
"2019-07-12",2580
"2019-07-15",2535
"2019-07-16",2470
"2019-07-17",2350
"2019-07-18",2390
"2019-07-19",2395
"2019-07-22",2405
"2019-07-23",2380
"2019-07-24",2335
"2019-07-25",2235
"2019-07-26",2175
"2019-07-29",1955
"2019-07-30",2025
"2019-07-31",2050
"2019-08-01",2000
"2019-08-02",1950
"2019-08-05",1770
"2019-08-06",1665
"2019-08-07",1680
"2019-08-08",1755
"2019-08-09",1785
"2019-08-12",1800
"2019-08-13",1800
"2019-08-14",1895
"2019-08-16",1870
"2019-08-19",1920
"2019-08-20",1980
"2019-08-21",2025
"2019-08-22",2035
"2019-08-23",2000
"2019-08-26",1915
"2019-08-27",1935
"2019-08-28",1960
"2019-08-29",1930
"2019-08-30",1985
"2019-09-02",1995
"2019-09-03",2005
"2019-09-04",2040
"2019-09-05",2040
"2019-09-06",2040
"2019-09-09",2035
"2019-09-10",2030
"2019-09-11",2040
"2019-09-16",2115
"2019-09-17",2125
"2019-09-18",2130
"2019-09-19",2125
"2019-09-20",2115
"2019-09-23",2105
"2019-09-24",2115
"2019-09-25",2085
"2019-09-26",2110
"2019-09-27",2065
"2019-09-30",2040
"2019-10-01",2030
"2019-10-02",2020
"2019-10-04",2015
"2019-10-07",1955
"2019-10-08",1965
"2019-10-10",1955
"2019-10-11",1975
"2019-10-14",2005
"2019-10-15",2010
"2019-10-16",2020
"2019-10-17",2015
"2019-10-18",2065
"2019-10-21",2055
"2019-10-22",2050
"2019-10-23",2000
"2019-10-24",1975
"2019-10-25",1960
"2019-10-28",1965
"2019-10-29",1965
"2019-10-30",1935
"2019-10-31",1940
"2019-11-01",1945
"2019-11-04",2000
"2019-11-05",2030
"2019-11-06",2025
"2019-11-07",2045
"2019-11-08",2055
"2019-11-11",2110
"2019-11-12",2140
"2019-11-13",2225
"2019-11-14",2360
"2019-11-15",2375
"2019-11-18",2390
"2019-11-19",2435
"2019-11-20",2340
"2019-11-21",2300
"2019-11-22",2280
"2019-11-25",2330
"2019-11-26",2375
"2019-11-27",2350
"2019-11-28",2285
"2019-11-29",2310
"2019-12-02",2310
"2019-12-03",2260
"2019-12-04",2245
"2019-12-05",2230
"2019-12-06",2240
"2019-12-09",2250
"2019-12-10",2230
"2019-12-11",2220
"2019-12-12",2245
"2019-12-13",2245
"2019-12-16",2275
"2019-12-17",2285
"2019-12-18",2280
"2019-12-19",2345
"2019-12-20",2360
"2019-12-23",2455
"2019-12-24",2535
"2019-12-26",2615
"2019-12-27",2595
"2019-12-30",2575
"2020-01-02",2575
"2020-01-03",2560
"2020-01-06",2480
"2020-01-07",2495
"2020-01-08",2355
"2020-01-09",2495
"2020-01-10",2530
"2020-01-13",2625
"2020-01-14",2605
"2020-01-15",2590
"2020-01-16",2610
"2020-01-17",2660
"2020-01-20",2590
"2020-01-21",2540
"2020-01-22",2565
"2020-01-23",2515
"2020-01-28",2400
"2020-01-29",2415
"2020-01-30",2345
"2020-01-31",2255
"2020-02-03",2265
"2020-02-04",2290
"2020-02-05",2325
"2020-02-06",2510
"2020-02-07",2535
"2020-02-10",2640
"2020-02-11",2680
"2020-02-12",2675
"2020-02-13",2670
"2020-02-14",2665
"2020-02-17",2675
"2020-02-18",2795
"2020-02-19",2785
"2020-02-20",2835
"2020-02-21",2725
"2020-02-24",2575
"2020-02-25",2695
"2020-02-26",2785
"2020-02-27",2685
"2020-02-28",2535
"2020-03-02",2560
"2020-03-03",2555
"2020-03-04",2500
"2020-03-05",2600
"2020-03-06",2505
"2020-03-09",2295
"2020-03-10",2275
"2020-03-11",2125
"2020-03-12",1935
"2020-03-13",1775
"2020-03-16",1675
"2020-03-17",1670
"2020-03-18",1575
"2020-03-19",1330
"2020-03-20",1365
"2020-03-23",1195
"2020-03-24",1325
"2020-03-25",1485
"2020-03-26",1490
"2020-03-27",1500
"2020-03-30",1580
"2020-03-31",1700
"2020-04-01",1695
"2020-04-02",1780
"2020-04-03",1815
"2020-04-06",1900
"2020-04-07",1915
"2020-04-08",1920
"2020-04-09",2045
"2020-04-10",2060
"2020-04-13",1980
"2020-04-14",2030
"2020-04-16",2120
"2020-04-17",2220
"2020-04-20",2230
"2020-04-21",2150
"2020-04-22",2170
"2020-04-23",2190
"2020-04-24",2115
"2020-04-27",2170
"2020-04-28",2150
"2020-04-29",2165
"2020-05-04",2160
"2020-05-06",2195
"2020-05-07",2210
"2020-05-08",2505
"2020-05-11",2495
"2020-05-12",2465
"2020-05-13",2465
"2020-05-14",2635
"2020-05-15",2685
"2020-05-18",2750
"2020-05-19",2765
"2020-05-20",2910
"2020-05-21",3780
"2020-05-22",3690
"2020-05-25",3765
"2020-05-26",3890
"2020-05-27",4410
"2020-05-28",4160
"2020-05-29",4440
