"","Price"
"2018-09-20",1815
"2018-09-21",1815
"2018-09-27",1815
"2018-09-28",1795
"2018-10-01",1765
"2018-10-02",1710
"2018-10-04",1665
"2018-10-05",1640
"2018-10-08",1610
"2018-10-10",1490
"2018-10-11",1365
"2018-10-12",1430
"2018-10-15",1455
"2018-10-16",1440
"2018-10-17",1440
"2018-10-18",1395
"2018-10-19",1420
"2018-10-22",1465
"2018-10-23",1420
"2018-10-24",1390
"2018-10-25",1390
"2018-10-26",1335
"2018-10-29",1135
"2018-10-30",1170
"2018-10-31",1190
"2018-11-01",1260
"2018-11-02",1320
"2018-11-05",1360
"2018-11-06",1355
"2018-11-07",1295
"2018-11-08",1315
"2018-11-09",1315
"2018-11-12",1285
"2018-11-13",1265
"2018-11-14",1285
"2018-11-15",1290
"2018-11-16",1300
"2018-11-19",1310
"2018-11-20",1285
"2018-11-21",1280
"2018-11-22",1280
"2018-11-23",1255
"2018-11-26",1265
"2018-11-27",1305
"2018-11-28",1320
"2018-11-29",1260
"2018-11-30",1265
"2018-12-03",1295
"2018-12-04",1290
"2018-12-05",1265
"2018-12-06",1235
"2018-12-07",1240
"2018-12-10",1185
"2018-12-11",1130
"2018-12-12",1140
"2018-12-13",1165
"2018-12-14",1140
"2018-12-17",1145
"2018-12-18",1160
"2018-12-19",1165
"2018-12-20",1160
"2018-12-21",1175
"2018-12-24",1220
"2018-12-26",1135
"2018-12-27",1145
"2018-12-28",1165
"2019-01-02",1175
"2019-01-03",1165
"2019-01-04",1150
"2019-01-07",1175
"2019-01-08",1190
"2019-01-09",1265
"2019-01-10",1265
"2019-01-11",1325
"2019-01-14",1350
"2019-01-15",1340
"2019-01-16",1355
"2019-01-17",1320
"2019-01-18",1305
"2019-01-21",1345
"2019-01-22",1555
"2019-01-23",1585
"2019-01-24",1580
"2019-01-25",1575
"2019-01-28",1585
"2019-01-29",1535
"2019-01-30",1535
"2019-01-31",1485
"2019-02-01",1495
"2019-02-07",1570
"2019-02-08",1610
"2019-02-11",1640
"2019-02-12",1610
"2019-02-13",1620
"2019-02-14",1610
"2019-02-15",1585
"2019-02-18",1645
"2019-02-19",1605
"2019-02-20",1615
"2019-02-21",1610
"2019-02-22",1555
"2019-02-25",1590
"2019-02-26",1555
"2019-02-27",1550
"2019-02-28",1485
"2019-03-04",1500
"2019-03-05",1500
"2019-03-06",1510
"2019-03-07",1465
"2019-03-08",1435
"2019-03-11",1425
"2019-03-12",1530
"2019-03-13",1480
"2019-03-14",1505
"2019-03-15",1515
"2019-03-18",1495
"2019-03-19",1475
"2019-03-20",1435
"2019-03-21",1440
"2019-03-22",1430
"2019-03-25",1385
"2019-03-26",1405
"2019-03-27",1420
"2019-03-28",1390
"2019-03-29",1400
"2019-04-01",1375
"2019-04-02",1450
"2019-04-03",1450
"2019-04-04",1465
"2019-04-05",1455
"2019-04-08",1445
"2019-04-09",1435
"2019-04-10",1465
"2019-04-11",1470
"2019-04-12",1455
"2019-04-15",1455
"2019-04-16",1455
"2019-04-17",1510
"2019-04-18",1470
"2019-04-19",1480
"2019-04-22",1480
"2019-04-23",1440
"2019-04-24",1430
"2019-04-25",1400
"2019-04-26",1395
"2019-04-29",1405
"2019-04-30",1405
"2019-05-02",1405
"2019-05-03",1440
"2019-05-07",1415
"2019-05-08",1405
"2019-05-09",1345
"2019-05-10",1330
"2019-05-13",1335
"2019-05-14",1340
"2019-05-15",1360
"2019-05-16",1305
"2019-05-17",1200
"2019-05-20",1190
"2019-05-21",1180
"2019-05-22",1210
"2019-05-23",1180
"2019-05-24",1180
"2019-05-27",1200
"2019-05-28",1195
"2019-05-29",1190
"2019-05-30",1175
