"","Price"
"2018-09-20",2263
"2018-09-21",2302
"2018-09-27",2257
"2018-09-28",2235
"2018-10-01",2241
"2018-10-02",2146
"2018-10-04",2101
"2018-10-05",2028
"2018-10-08",2039
"2018-10-10",2006
"2018-10-11",1833
"2018-10-12",1821
"2018-10-15",1805
"2018-10-16",1844
"2018-10-17",1866
"2018-10-18",1844
"2018-10-19",1861
"2018-10-22",1956
"2018-10-23",1889
"2018-10-24",1799
"2018-10-25",1771
"2018-10-26",1671
"2018-10-29",1369
"2018-10-30",1369
"2018-10-31",1397
"2018-11-01",1453
"2018-11-02",1514
"2018-11-05",1531
"2018-11-06",1514
"2018-11-07",1514
"2018-11-08",1553
"2018-11-09",1464
"2018-11-12",1419
"2018-11-13",1447
"2018-11-14",1464
"2018-11-15",1900
"2018-11-16",1872
"2018-11-19",1900
"2018-11-20",1866
"2018-11-21",1788
"2018-11-22",1710
"2018-11-23",1637
"2018-11-26",1738
"2018-11-27",1799
"2018-11-28",1838
"2018-11-29",1805
"2018-11-30",1933
"2018-12-03",2028
"2018-12-04",2023
"2018-12-05",2112
"2018-12-06",1995
"2018-12-07",1984
"2018-12-10",1866
"2018-12-11",1849
"2018-12-12",1967
"2018-12-13",1967
"2018-12-14",1922
"2018-12-17",1944
"2018-12-18",1872
"2018-12-19",1978
"2018-12-20",1933
"2018-12-21",1900
"2018-12-24",1844
"2018-12-26",1727
"2018-12-27",1777
"2018-12-28",1844
"2019-01-02",1861
"2019-01-03",1827
"2019-01-04",1821
"2019-01-07",1855
"2019-01-08",1844
"2019-01-09",1861
"2019-01-10",1855
"2019-01-11",1844
"2019-01-14",1861
"2019-01-15",1944
"2019-01-16",1944
"2019-01-17",1922
"2019-01-18",1967
"2019-01-21",2157
"2019-01-22",2051
"2019-01-23",2028
"2019-01-24",2028
"2019-01-25",1989
"2019-01-28",2017
"2019-01-29",1978
"2019-01-30",2000
"2019-01-31",2006
"2019-02-01",2017
"2019-02-07",2011
"2019-02-08",2084
"2019-02-11",2123
"2019-02-12",2118
"2019-02-13",2095
"2019-02-14",2101
"2019-02-15",2067
"2019-02-18",2090
"2019-02-19",2045
"2019-02-20",2084
"2019-02-21",2056
"2019-02-22",2140
"2019-02-25",2118
"2019-02-26",2106
"2019-02-27",2090
"2019-02-28",2000
"2019-03-04",2079
"2019-03-05",2056
"2019-03-06",2039
"2019-03-07",2028
"2019-03-08",1995
"2019-03-11",2079
"2019-03-12",2045
"2019-03-13",1978
"2019-03-14",2000
"2019-03-15",1956
"2019-03-18",1978
"2019-03-19",1978
"2019-03-20",2011
"2019-03-21",1950
"2019-03-22",1950
"2019-03-25",1950
"2019-03-26",1950
"2019-03-27",1950
"2019-03-28",1950
"2019-03-29",1950
"2019-04-01",1950
"2019-04-02",1950
"2019-04-03",1950
"2019-04-04",1950
"2019-04-05",1950
"2019-04-08",1950
"2019-04-09",1950
"2019-04-10",1950
"2019-04-11",1950
"2019-04-12",1950
"2019-04-15",1950
"2019-04-16",1950
"2019-04-17",1950
"2019-04-18",1950
"2019-04-19",1950
"2019-04-22",1950
"2019-04-23",1950
"2019-04-24",1950
"2019-04-25",1950
"2019-04-26",1950
"2019-04-29",1950
"2019-04-30",1950
"2019-05-02",1950
"2019-05-03",1950
"2019-05-07",1950
"2019-05-08",1950
"2019-05-09",1950
"2019-05-10",1950
"2019-05-13",1950
"2019-05-14",1950
"2019-05-15",1950
"2019-05-16",1950
"2019-05-17",1950
"2019-05-20",1950
"2019-05-21",1950
"2019-05-22",1950
"2019-05-23",1950
"2019-05-24",1950
"2019-05-27",1950
"2019-05-28",1950
"2019-05-29",1950
"2019-05-30",1950
"2019-05-31",1950
"2019-06-03",1950
"2019-06-04",1950
"2019-06-05",1950
"2019-06-07",1950
"2019-06-10",1950
"2019-06-11",1950
"2019-06-12",1950
"2019-06-13",1950
"2019-06-14",1950
"2019-06-17",1950
"2019-06-18",1950
"2019-06-19",1950
"2019-06-20",1950
"2019-06-21",1950
"2019-06-24",1950
"2019-06-25",1950
"2019-06-26",1950
"2019-06-27",1950
"2019-06-28",1950
"2019-07-01",1950
"2019-07-02",1950
"2019-07-03",1950
"2019-07-04",1950
"2019-07-05",1950
"2019-07-08",1950
"2019-07-09",1950
"2019-07-10",1950
"2019-07-11",1950
"2019-07-12",1950
"2019-07-15",1950
"2019-07-16",1950
"2019-07-17",1950
"2019-07-18",1950
"2019-07-19",1950
"2019-07-22",1950
"2019-07-23",1950
"2019-07-24",1950
"2019-07-25",1950
"2019-07-26",1950
"2019-07-29",1950
"2019-07-30",1950
"2019-07-31",1950
"2019-08-01",1950
"2019-08-02",1950
"2019-08-05",1950
"2019-08-06",1950
"2019-08-07",1950
"2019-08-08",1950
"2019-08-09",1950
"2019-08-12",1950
"2019-08-13",1950
"2019-08-14",1950
"2019-08-16",1950
"2019-08-19",1950
"2019-08-20",1950
"2019-08-21",1950
"2019-08-22",1950
"2019-08-23",1950
"2019-08-26",1950
"2019-08-27",1950
"2019-08-28",1950
"2019-08-29",1950
"2019-08-30",1950
"2019-09-02",1950
"2019-09-03",1950
"2019-09-04",1950
"2019-09-05",1950
"2019-09-06",1950
"2019-09-09",1950
"2019-09-10",1950
"2019-09-11",1950
"2019-09-16",1950
"2019-09-17",1950
"2019-09-18",1950
"2019-09-19",1950
"2019-09-20",1900
"2019-09-23",1930
"2019-09-24",1905
"2019-09-25",1845
"2019-09-26",1825
"2019-09-27",1835
"2019-09-30",1850
"2019-10-01",1905
"2019-10-02",1875
"2019-10-04",1825
"2019-10-07",1890
"2019-10-08",1855
"2019-10-10",1860
"2019-10-11",1880
"2019-10-14",1860
"2019-10-15",1855
"2019-10-16",1870
"2019-10-17",1870
"2019-10-18",1845
"2019-10-21",1845
"2019-10-22",1830
"2019-10-23",1800
"2019-10-24",1730
"2019-10-25",1755
"2019-10-28",1775
"2019-10-29",1775
"2019-10-30",1775
"2019-10-31",1800
"2019-11-01",1795
"2019-11-04",1805
"2019-11-05",1815
"2019-11-06",1810
"2019-11-07",1795
"2019-11-08",1840
"2019-11-11",1865
"2019-11-12",1900
"2019-11-13",1940
"2019-11-14",1755
"2019-11-15",1835
"2019-11-18",1825
"2019-11-19",1810
"2019-11-20",1790
"2019-11-21",1725
"2019-11-22",1750
"2019-11-25",1770
"2019-11-26",1785
"2019-11-27",1790
"2019-11-28",1785
"2019-11-29",1760
"2019-12-02",1760
"2019-12-03",1765
"2019-12-04",1745
"2019-12-05",1705
"2019-12-06",1705
"2019-12-09",1705
"2019-12-10",1685
"2019-12-11",1610
"2019-12-12",1610
"2019-12-13",1625
"2019-12-16",1655
"2019-12-17",1645
"2019-12-18",1610
"2019-12-19",1620
"2019-12-20",1655
"2019-12-23",1635
"2019-12-24",1640
"2019-12-26",1640
"2019-12-27",1620
"2019-12-30",1635
"2020-01-02",1700
"2020-01-03",1715
"2020-01-06",1700
"2020-01-07",1700
"2020-01-08",1610
"2020-01-09",1695
"2020-01-10",1735
"2020-01-13",1730
"2020-01-14",1725
"2020-01-15",1715
"2020-01-16",1705
"2020-01-17",1745
"2020-01-20",1705
"2020-01-21",1695
"2020-01-22",1705
"2020-01-23",1715
"2020-01-28",1710
"2020-01-29",1740
"2020-01-30",1730
"2020-01-31",1690
"2020-02-03",1745
"2020-02-04",1755
"2020-02-05",1725
"2020-02-06",1750
"2020-02-07",1800
"2020-02-10",1845
"2020-02-11",1845
"2020-02-12",1860
"2020-02-13",1860
"2020-02-14",1870
"2020-02-17",1930
