"","Price"
"2018-09-20",19900
"2018-09-21",19500
"2018-09-27",18400
"2018-09-28",18200
"2018-10-01",17800
"2018-10-02",17450
"2018-10-04",18000
"2018-10-05",17500
"2018-10-08",16700
"2018-10-10",16650
"2018-10-11",15450
"2018-10-12",16350
"2018-10-15",15700
"2018-10-16",16550
"2018-10-17",16950
"2018-10-18",16800
"2018-10-19",16300
"2018-10-22",17050
"2018-10-23",17300
"2018-10-24",15550
"2018-10-25",14700
"2018-10-26",14300
"2018-10-29",13750
"2018-10-30",14300
"2018-10-31",14800
"2018-11-01",15100
"2018-11-02",15400
"2018-11-05",14450
"2018-11-06",14300
"2018-11-07",15100
"2018-11-08",15600
"2018-11-09",15100
"2018-11-12",15000
"2018-11-13",14900
"2018-11-14",14750
"2018-11-15",12900
"2018-11-16",11850
"2018-11-19",11150
"2018-11-20",11150
"2018-11-21",11150
"2018-11-22",11100
"2018-11-23",10750
"2018-11-26",11000
"2018-11-27",11250
"2018-11-28",11300
"2018-11-29",11200
"2018-11-30",11050
"2018-12-03",11350
"2018-12-04",11900
"2018-12-05",11450
"2018-12-06",11000
"2018-12-07",11500
"2018-12-10",11150
"2018-12-11",10900
"2018-12-12",10900
"2018-12-13",11100
"2018-12-14",11150
"2018-12-17",10800
"2018-12-18",11050
"2018-12-19",11000
"2018-12-20",11100
"2018-12-21",9820
"2018-12-24",10100
"2018-12-26",10750
"2018-12-27",10500
"2018-12-28",10450
"2019-01-02",10650
"2019-01-03",10850
"2019-01-04",11000
"2019-01-07",11450
"2019-01-08",11400
"2019-01-09",11500
"2019-01-10",11400
"2019-01-11",11600
"2019-01-14",11500
"2019-01-15",11800
"2019-01-16",11350
"2019-01-17",10850
"2019-01-18",11250
"2019-01-21",11600
"2019-01-22",11250
"2019-01-23",11300
"2019-01-24",11800
"2019-01-25",11800
"2019-01-28",12000
"2019-01-29",12550
"2019-01-30",12550
"2019-01-31",11950
"2019-02-01",11300
"2019-02-07",11350
"2019-02-08",11050
"2019-02-11",11100
"2019-02-12",11400
"2019-02-13",11450
"2019-02-14",11650
"2019-02-15",11800
"2019-02-18",12250
"2019-02-19",12050
"2019-02-20",11950
"2019-02-21",12050
"2019-02-22",11750
"2019-02-25",12000
"2019-02-26",11650
"2019-02-27",11600
"2019-02-28",11250
"2019-03-04",11500
"2019-03-05",11450
"2019-03-06",11650
"2019-03-07",11700
"2019-03-08",11600
"2019-03-11",11350
"2019-03-12",11250
"2019-03-13",11600
"2019-03-14",12050
"2019-03-15",11750
"2019-03-18",11800
"2019-03-19",11550
"2019-03-20",11500
"2019-03-21",11500
"2019-03-22",11450
"2019-03-25",11200
"2019-03-26",11300
"2019-03-27",11100
"2019-03-28",10650
"2019-03-29",11000
"2019-04-01",11000
"2019-04-02",10850
"2019-04-03",11050
"2019-04-04",11050
"2019-04-05",10950
"2019-04-08",10700
"2019-04-09",10800
"2019-04-10",10750
"2019-04-11",10800
"2019-04-12",11350
"2019-04-15",11350
"2019-04-16",11300
"2019-04-17",11350
"2019-04-18",11200
"2019-04-19",11600
"2019-04-22",11600
"2019-04-23",11650
"2019-04-24",11500
"2019-04-25",11900
"2019-04-26",11850
"2019-04-29",12200
"2019-04-30",12100
"2019-05-02",11900
"2019-05-03",12050
"2019-05-07",11850
"2019-05-08",11900
"2019-05-09",11450
"2019-05-10",11700
"2019-05-13",12150
"2019-05-14",12850
"2019-05-15",13350
"2019-05-16",13250
"2019-05-17",14250
"2019-05-20",14850
"2019-05-21",14700
"2019-05-22",15100
"2019-05-23",15500
"2019-05-24",16800
"2019-05-27",16200
"2019-05-28",16300
"2019-05-29",16000
"2019-05-30",16000
"2019-05-31",16100
"2019-06-03",15900
"2019-06-04",15850
"2019-06-05",15900
"2019-06-07",17450
"2019-06-10",17850
"2019-06-11",17850
"2019-06-12",18000
"2019-06-13",20750
"2019-06-14",20650
"2019-06-17",19950
"2019-06-18",22000
"2019-06-19",22900
"2019-06-20",23100
"2019-06-21",23200
"2019-06-24",22200
"2019-06-25",22600
"2019-06-26",22600
"2019-06-27",22000
"2019-06-28",22450
"2019-07-01",22450
"2019-07-02",22950
"2019-07-03",22350
"2019-07-04",22450
"2019-07-05",19950
"2019-07-08",19500
"2019-07-09",19450
"2019-07-10",19800
"2019-07-11",19800
"2019-07-12",19350
"2019-07-15",19150
"2019-07-16",19850
"2019-07-17",18500
"2019-07-18",18300
"2019-07-19",18450
"2019-07-22",18100
"2019-07-23",18550
"2019-07-24",17050
"2019-07-25",17300
"2019-07-26",17250
"2019-07-29",16700
"2019-07-30",17000
"2019-07-31",16750
"2019-08-01",16250
"2019-08-02",16200
"2019-08-05",14950
"2019-08-06",14300
"2019-08-07",14950
"2019-08-08",15350
"2019-08-09",16100
"2019-08-12",16300
"2019-08-13",16300
"2019-08-14",16900
"2019-08-16",16650
"2019-08-19",16850
"2019-08-20",17200
"2019-08-21",17050
"2019-08-22",16950
"2019-08-23",16600
"2019-08-26",16350
"2019-08-27",16250
"2019-08-28",16500
"2019-08-29",16400
"2019-08-30",16550
"2019-09-02",17500
"2019-09-03",17350
"2019-09-04",17100
"2019-09-05",16700
"2019-09-06",16200
"2019-09-09",16700
"2019-09-10",16300
"2019-09-11",16450
"2019-09-16",16650
"2019-09-17",16750
"2019-09-18",16950
"2019-09-19",17450
"2019-09-20",18300
"2019-09-23",18700
"2019-09-24",18750
"2019-09-25",18250
"2019-09-26",18250
"2019-09-27",18150
"2019-09-30",18000
"2019-10-01",18400
"2019-10-02",18650
"2019-10-04",18400
"2019-10-07",18550
"2019-10-08",18450
"2019-10-10",18500
"2019-10-11",17900
"2019-10-14",16700
"2019-10-15",16150
"2019-10-16",16500
"2019-10-17",17350
"2019-10-18",17600
"2019-10-21",14300
"2019-10-22",15050
"2019-10-23",14850
"2019-10-24",16200
"2019-10-25",17000
"2019-10-28",16900
