"","Price"
"2018-09-20",7870
"2018-09-21",7750
"2018-09-27",7620
"2018-09-28",7780
"2018-10-01",7970
"2018-10-02",7700
"2018-10-04",7500
"2018-10-05",7610
"2018-10-08",7450
"2018-10-10",7000
"2018-10-11",6500
"2018-10-12",6370
"2018-10-15",6430
"2018-10-16",6670
"2018-10-17",6670
"2018-10-18",6630
"2018-10-19",6770
"2018-10-22",6750
"2018-10-23",6520
"2018-10-24",6440
"2018-10-25",6160
"2018-10-26",6070
"2018-10-29",5730
"2018-10-30",5700
"2018-10-31",5860
"2018-11-01",6100
"2018-11-02",6350
"2018-11-05",6460
"2018-11-06",6420
"2018-11-07",6290
"2018-11-08",6440
"2018-11-09",6380
"2018-11-12",6400
"2018-11-13",6400
"2018-11-14",6300
"2018-11-15",6020
"2018-11-16",6140
"2018-11-19",6060
"2018-11-20",5880
"2018-11-21",5770
"2018-11-22",5860
"2018-11-23",5940
"2018-11-26",6040
"2018-11-27",6140
"2018-11-28",6350
"2018-11-29",6320
"2018-11-30",6200
"2018-12-03",6240
"2018-12-04",6150
"2018-12-05",6040
"2018-12-06",6000
"2018-12-07",6000
"2018-12-10",5880
"2018-12-11",5820
"2018-12-12",6000
"2018-12-13",6090
"2018-12-14",6090
"2018-12-17",5880
"2018-12-18",5810
"2018-12-19",5840
"2018-12-20",5820
"2018-12-21",6520
"2018-12-24",6120
"2018-12-26",5810
"2018-12-27",5800
"2018-12-28",5780
"2019-01-02",5870
"2019-01-03",5750
"2019-01-04",5560
"2019-01-07",5620
"2019-01-08",5620
"2019-01-09",5780
"2019-01-10",5800
"2019-01-11",5900
"2019-01-14",5850
"2019-01-15",6030
"2019-01-16",6300
"2019-01-17",6150
"2019-01-18",6180
"2019-01-21",6230
"2019-01-22",6250
"2019-01-23",6240
"2019-01-24",6350
"2019-01-25",6470
"2019-01-28",6380
"2019-01-29",6290
"2019-01-30",6330
"2019-01-31",6640
"2019-02-01",6640
"2019-02-07",6750
"2019-02-08",6570
"2019-02-11",6630
"2019-02-12",6720
"2019-02-13",6860
"2019-02-14",6940
"2019-02-15",6800
"2019-02-18",7060
"2019-02-19",7010
"2019-02-20",7120
"2019-02-21",7170
"2019-02-22",7060
"2019-02-25",7150
"2019-02-26",6950
"2019-02-27",6930
"2019-02-28",6680
"2019-03-04",6540
"2019-03-05",6540
"2019-03-06",6490
"2019-03-07",6500
"2019-03-08",6340
"2019-03-11",6240
"2019-03-12",6300
"2019-03-13",6320
"2019-03-14",6620
"2019-03-15",6600
"2019-03-18",6640
"2019-03-19",6840
"2019-03-20",6790
"2019-03-21",6760
"2019-03-22",6990
"2019-03-25",6760
"2019-03-26",6770
"2019-03-27",6720
"2019-03-28",6690
"2019-03-29",6750
"2019-04-01",6960
"2019-04-02",7000
"2019-04-03",7060
"2019-04-04",7180
"2019-04-05",7260
"2019-04-08",7430
"2019-04-09",7650
"2019-04-10",7970
"2019-04-11",7730
"2019-04-12",7800
"2019-04-15",7610
"2019-04-16",7610
"2019-04-17",7390
"2019-04-18",7180
"2019-04-19",7320
"2019-04-22",7320
"2019-04-23",7290
"2019-04-24",7250
"2019-04-25",7500
"2019-04-26",7190
"2019-04-29",7340
"2019-04-30",7170
"2019-05-02",7380
"2019-05-03",7100
"2019-05-07",6920
"2019-05-08",6710
"2019-05-09",6580
"2019-05-10",6470
"2019-05-13",6150
"2019-05-14",6180
"2019-05-15",6440
"2019-05-16",5950
"2019-05-17",6000
"2019-05-20",5750
"2019-05-21",5830
"2019-05-22",5770
