"","Price"
"2018-09-20",4325
"2018-09-21",4320
"2018-09-27",4480
"2018-09-28",4415
"2018-10-01",4365
"2018-10-02",4080
"2018-10-04",4080
"2018-10-05",3900
"2018-10-08",3860
"2018-10-10",3680
"2018-10-11",3400
"2018-10-12",3615
"2018-10-15",3540
"2018-10-16",3610
"2018-10-17",3700
"2018-10-18",3720
"2018-10-19",3735
"2018-10-22",3725
"2018-10-23",3505
"2018-10-24",3380
"2018-10-25",3150
"2018-10-26",2945
"2018-10-29",2720
"2018-10-30",2760
"2018-10-31",2870
"2018-11-01",2955
"2018-11-02",3055
"2018-11-05",3120
"2018-11-06",3115
"2018-11-07",3060
"2018-11-08",3150
"2018-11-09",3075
"2018-11-12",2995
"2018-11-13",3000
"2018-11-14",3090
"2018-11-15",3110
"2018-11-16",3235
"2018-11-19",3250
"2018-11-20",3200
"2018-11-21",3210
"2018-11-22",3130
"2018-11-23",3100
"2018-11-26",3160
"2018-11-27",3170
"2018-11-28",3185
"2018-11-29",3180
"2018-11-30",3135
"2018-12-03",3190
"2018-12-04",3180
"2018-12-05",3140
"2018-12-06",3005
"2018-12-07",2945
"2018-12-10",2815
"2018-12-11",2680
"2018-12-12",2825
"2018-12-13",2885
"2018-12-14",2810
"2018-12-17",3010
"2018-12-18",2850
"2018-12-19",2850
"2018-12-20",2790
"2018-12-21",2835
"2018-12-24",2830
"2018-12-26",2780
"2018-12-27",2820
"2018-12-28",2935
"2019-01-02",2960
"2019-01-03",2920
"2019-01-04",2965
"2019-01-07",3020
"2019-01-08",3040
"2019-01-09",3085
"2019-01-10",3090
"2019-01-11",3090
"2019-01-14",3095
"2019-01-15",3110
"2019-01-16",3100
"2019-01-17",3065
"2019-01-18",3145
"2019-01-21",3150
"2019-01-22",3170
"2019-01-23",3195
"2019-01-24",3210
"2019-01-25",3185
"2019-01-28",3250
"2019-01-29",3200
"2019-01-30",3165
"2019-01-31",3165
"2019-02-01",3170
"2019-02-07",3210
"2019-02-08",3210
"2019-02-11",3380
"2019-02-12",3325
"2019-02-13",3380
"2019-02-14",3345
"2019-02-15",3340
"2019-02-18",3430
"2019-02-19",3420
"2019-02-20",3375
"2019-02-21",3345
"2019-02-22",3335
"2019-02-25",3340
"2019-02-26",3295
"2019-02-27",3395
"2019-02-28",3330
"2019-03-04",3455
"2019-03-05",3575
"2019-03-06",3510
"2019-03-07",3425
"2019-03-08",3395
"2019-03-11",3295
"2019-03-12",3330
"2019-03-13",3290
"2019-03-14",3345
"2019-03-15",3230
"2019-03-18",3245
"2019-03-19",3235
"2019-03-20",3115
"2019-03-21",3130
"2019-03-22",3090
"2019-03-25",2955
"2019-03-26",3015
"2019-03-27",3060
"2019-03-28",2990
"2019-03-29",2975
"2019-04-01",2985
"2019-04-02",3040
"2019-04-03",3080
"2019-04-04",3095
"2019-04-05",3090
"2019-04-08",3125
"2019-04-09",3075
"2019-04-10",3215
"2019-04-11",3190
"2019-04-12",3250
"2019-04-15",3210
"2019-04-16",3160
"2019-04-17",3130
"2019-04-18",3090
"2019-04-19",3125
"2019-04-22",3110
"2019-04-23",3075
"2019-04-24",3030
"2019-04-25",2980
"2019-04-26",2950
"2019-04-29",2965
"2019-04-30",3000
"2019-05-02",3045
"2019-05-03",3035
"2019-05-07",2990
"2019-05-08",2915
"2019-05-09",2830
"2019-05-10",2830
"2019-05-13",2695
"2019-05-14",2715
"2019-05-15",2770
"2019-05-16",2720
"2019-05-17",2720
"2019-05-20",2640
"2019-05-21",3095
"2019-05-22",2860
"2019-05-23",2695
"2019-05-24",2750
"2019-05-27",2700
"2019-05-28",2785
"2019-05-29",2710
"2019-05-30",2660
"2019-05-31",2690
"2019-06-03",2710
"2019-06-04",2815
"2019-06-05",2820
"2019-06-07",2855
"2019-06-10",2885
"2019-06-11",2890
"2019-06-12",2865
"2019-06-13",2865
"2019-06-14",2860
"2019-06-17",2825
"2019-06-18",2830
"2019-06-19",2805
"2019-06-20",2890
"2019-06-21",2875
"2019-06-24",2845
"2019-06-25",2745
"2019-06-26",2730
"2019-06-27",2700
"2019-06-28",2655
"2019-07-01",2715
"2019-07-02",2745
"2019-07-03",2725
"2019-07-04",2700
"2019-07-05",2695
"2019-07-08",2625
"2019-07-09",2580
"2019-07-10",2625
"2019-07-11",2630
"2019-07-12",2615
"2019-07-15",2570
"2019-07-16",2575
"2019-07-17",2540
"2019-07-18",2530
"2019-07-19",2600
"2019-07-22",2615
"2019-07-23",2625
"2019-07-24",2575
"2019-07-25",2540
"2019-07-26",2465
"2019-07-29",2275
"2019-07-30",2335
"2019-07-31",2420
"2019-08-01",2380
"2019-08-02",2310
"2019-08-05",2060
"2019-08-06",1975
"2019-08-07",2090
"2019-08-08",2230
"2019-08-09",2215
"2019-08-12",2325
"2019-08-13",2360
"2019-08-14",2295
"2019-08-16",2340
"2019-08-19",2375
"2019-08-20",2455
"2019-08-21",2445
"2019-08-22",2555
"2019-08-23",2525
"2019-08-26",2390
"2019-08-27",2445
"2019-08-28",2525
"2019-08-29",2535
"2019-08-30",2470
"2019-09-02",2470
"2019-09-03",2460
"2019-09-04",2455
"2019-09-05",2465
"2019-09-06",2455
"2019-09-09",2430
"2019-09-10",2440
"2019-09-11",2450
"2019-09-16",2480
"2019-09-17",2610
"2019-09-18",2540
"2019-09-19",2520
"2019-09-20",2550
"2019-09-23",2550
"2019-09-24",2570
