"","Price"
"2018-09-20",2643
"2018-09-21",2657
"2018-09-27",2734
"2018-09-28",2717
"2018-10-01",2703
"2018-10-02",2680
"2018-10-04",2597
"2018-10-05",2466
"2018-10-08",2466
"2018-10-10",2223
"2018-10-11",1986
"2018-10-12",2071
"2018-10-15",2086
"2018-10-16",2129
"2018-10-17",2117
"2018-10-18",2083
"2018-10-19",2100
"2018-10-22",2140
"2018-10-23",2066
"2018-10-24",2071
"2018-10-25",2043
"2018-10-26",1989
"2018-10-29",1723
"2018-10-30",1726
"2018-10-31",1769
"2018-11-01",1829
"2018-11-02",2066
"2018-11-05",2014
"2018-11-06",2014
"2018-11-07",2057
"2018-11-08",2126
"2018-11-09",2154
"2018-11-12",2151
"2018-11-13",2040
"2018-11-14",1894
"2018-11-15",1891
"2018-11-16",1977
"2018-11-19",1974
"2018-11-20",1969
"2018-11-21",1960
"2018-11-22",1946
"2018-11-23",1943
"2018-11-26",1914
"2018-11-27",1923
"2018-11-28",1914
"2018-11-29",1891
"2018-11-30",2017
"2018-12-03",2057
"2018-12-04",2169
"2018-12-05",2326
"2018-12-06",2229
"2018-12-07",2351
"2018-12-10",2343
"2018-12-11",2291
"2018-12-12",2266
"2018-12-13",2283
"2018-12-14",2249
"2018-12-17",2200
"2018-12-18",2309
"2018-12-19",2660
"2018-12-20",2600
"2018-12-21",2409
"2018-12-24",2340
"2018-12-26",2317
"2018-12-27",2306
"2018-12-28",2329
"2019-01-02",2334
"2019-01-03",2246
"2019-01-04",2260
"2019-01-07",2331
"2019-01-08",2294
"2019-01-09",2337
"2019-01-10",2420
"2019-01-11",2451
"2019-01-14",2511
"2019-01-15",2506
"2019-01-16",2583
"2019-01-17",2583
"2019-01-18",3114
"2019-01-21",3314
"2019-01-22",3171
"2019-01-23",3171
"2019-01-24",3029
"2019-01-25",3086
"2019-01-28",3057
"2019-01-29",3157
"2019-01-30",2971
"2019-01-31",2914
"2019-02-01",2914
"2019-02-07",2886
"2019-02-08",2914
"2019-02-11",2971
"2019-02-12",2900
"2019-02-13",2823
"2019-02-14",2660
"2019-02-15",2631
"2019-02-18",2617
"2019-02-19",2697
"2019-02-20",2614
"2019-02-21",2634
"2019-02-22",2540
"2019-02-25",2586
"2019-02-26",2571
"2019-02-27",2594
"2019-02-28",2437
"2019-03-04",2514
"2019-03-05",2534
"2019-03-06",2517
"2019-03-07",2529
"2019-03-08",2514
"2019-03-11",2457
"2019-03-12",2480
"2019-03-13",2354
"2019-03-14",2411
"2019-03-15",2371
"2019-03-18",2357
"2019-03-19",2343
"2019-03-20",2394
"2019-03-21",2349
"2019-03-22",2357
"2019-03-25",2311
"2019-03-26",2323
"2019-03-27",2314
"2019-03-28",2286
"2019-03-29",2229
"2019-04-01",2329
"2019-04-02",2394
"2019-04-03",2446
"2019-04-04",2426
"2019-04-05",2437
"2019-04-08",2406
"2019-04-09",2420
"2019-04-10",2414
"2019-04-11",2443
"2019-04-12",2520
"2019-04-15",2486
"2019-04-16",2457
"2019-04-17",2486
"2019-04-18",2451
"2019-04-19",2474
"2019-04-22",2486
"2019-04-23",2466
"2019-04-24",2454
"2019-04-25",2451
"2019-04-26",2440
"2019-04-29",2431
"2019-04-30",2411
"2019-05-02",2446
"2019-05-03",2454
"2019-05-07",2437
"2019-05-08",2409
"2019-05-09",2297
"2019-05-10",2343
"2019-05-13",2314
"2019-05-14",2297
"2019-05-15",2334
"2019-05-16",2289
"2019-05-17",2283
"2019-05-20",2200
"2019-05-21",2203
"2019-05-22",2231
"2019-05-23",2234
"2019-05-24",2200
"2019-05-27",2163
"2019-05-28",2189
"2019-05-29",2229
"2019-05-30",2231
"2019-05-31",2220
"2019-06-03",2169
"2019-06-04",2194
"2019-06-05",2260
"2019-06-07",2291
"2019-06-10",2329
"2019-06-11",2329
"2019-06-12",2326
"2019-06-13",2309
"2019-06-14",2277
"2019-06-17",2369
"2019-06-18",2357
"2019-06-19",2351
"2019-06-20",2326
"2019-06-21",2320
"2019-06-24",2323
"2019-06-25",2314
"2019-06-26",2314
"2019-06-27",2326
"2019-06-28",2317
"2019-07-01",2300
"2019-07-02",2280
"2019-07-03",2257
"2019-07-04",2231
"2019-07-05",2254
"2019-07-08",2231
"2019-07-09",2197
"2019-07-10",2200
"2019-07-11",2229
"2019-07-12",2229
"2019-07-15",1560
"2019-07-16",1466
"2019-07-17",1429
"2019-07-18",1460
"2019-07-19",1434
"2019-07-22",1454
"2019-07-23",1420
"2019-07-24",1380
