"","Price"
"2018-09-20",28100
"2018-09-21",28650
"2018-09-27",28600
"2018-09-28",27250
"2018-10-01",27050
"2018-10-02",26150
"2018-10-04",26100
"2018-10-05",25900
"2018-10-08",25700
"2018-10-10",24250
"2018-10-11",22050
"2018-10-12",22450
"2018-10-15",23300
"2018-10-16",24000
"2018-10-17",24150
"2018-10-18",23350
"2018-10-19",23500
"2018-10-22",23650
"2018-10-23",22250
"2018-10-24",21950
"2018-10-25",21700
"2018-10-26",20250
"2018-10-29",18700
"2018-10-30",19750
"2018-10-31",20250
"2018-11-01",21350
"2018-11-02",22350
"2018-11-05",22400
"2018-11-06",21500
"2018-11-07",21150
"2018-11-08",21850
"2018-11-09",21400
"2018-11-12",21300
"2018-11-13",20750
"2018-11-14",19750
"2018-11-15",19350
"2018-11-16",19400
"2018-11-19",19700
"2018-11-20",18950
"2018-11-21",18950
"2018-11-22",18500
"2018-11-23",18500
"2018-11-26",18400
"2018-11-27",19100
"2018-11-28",18900
"2018-11-29",18800
"2018-11-30",19100
"2018-12-03",19700
"2018-12-04",20850
"2018-12-05",21250
"2018-12-06",20300
"2018-12-07",20400
"2018-12-10",19250
"2018-12-11",18100
"2018-12-12",19250
"2018-12-13",18800
"2018-12-14",18400
"2018-12-17",17600
"2018-12-18",17000
"2018-12-19",18150
"2018-12-20",17500
"2018-12-21",17350
"2018-12-24",17350
"2018-12-26",16850
"2018-12-27",17450
"2018-12-28",18000
"2019-01-02",17700
"2019-01-03",16800
"2019-01-04",15900
"2019-01-07",16300
"2019-01-08",16550
"2019-01-09",18550
"2019-01-10",18400
"2019-01-11",19900
"2019-01-14",19200
"2019-01-15",19600
"2019-01-16",18750
"2019-01-17",18300
"2019-01-18",19150
"2019-01-21",19950
"2019-01-22",19250
"2019-01-23",18700
"2019-01-24",19450
"2019-01-25",20300
"2019-01-28",19600
"2019-01-29",20100
"2019-01-30",19700
"2019-01-31",19250
"2019-02-01",19500
"2019-02-07",20800
"2019-02-08",20100
"2019-02-11",19650
"2019-02-12",19950
"2019-02-13",20900
"2019-02-14",21800
"2019-02-15",21750
"2019-02-18",21750
"2019-02-19",21350
"2019-02-20",21400
"2019-02-21",20700
"2019-02-22",20650
"2019-02-25",22700
"2019-02-26",22650
"2019-02-27",24400
"2019-02-28",23000
"2019-03-04",23050
"2019-03-05",22200
"2019-03-06",22600
"2019-03-07",21850
"2019-03-08",22450
"2019-03-11",22450
"2019-03-12",24250
"2019-03-13",23850
"2019-03-14",24350
"2019-03-15",23750
"2019-03-18",23650
"2019-03-19",23300
"2019-03-20",24100
"2019-03-21",23600
"2019-03-22",23600
"2019-03-25",22100
"2019-03-26",22100
"2019-03-27",22350
"2019-03-28",21200
"2019-03-29",21150
"2019-04-01",21350
"2019-04-02",21050
"2019-04-03",21700
"2019-04-04",22900
"2019-04-05",22800
"2019-04-08",22550
"2019-04-09",22800
"2019-04-10",22650
"2019-04-11",24200
"2019-04-12",25050
"2019-04-15",25150
"2019-04-16",24750
"2019-04-17",25950
"2019-04-18",25300
"2019-04-19",25050
"2019-04-22",24450
"2019-04-23",24000
"2019-04-24",23750
"2019-04-25",23850
"2019-04-26",22750
"2019-04-29",23050
"2019-04-30",23650
"2019-05-02",23450
"2019-05-03",23200
"2019-05-07",22600
"2019-05-08",21750
"2019-05-09",20500
"2019-05-10",20700
"2019-05-13",19850
"2019-05-14",19850
"2019-05-15",20400
"2019-05-16",18550
