"","Price"
"2018-09-20",3230
"2018-09-21",3285
"2018-09-27",3295
"2018-09-28",3270
"2018-10-01",3250
"2018-10-02",3180
"2018-10-04",3190
"2018-10-05",3135
"2018-10-08",3055
"2018-10-10",2985
"2018-10-11",2910
"2018-10-12",2990
"2018-10-15",2930
"2018-10-16",2955
"2018-10-17",3060
"2018-10-18",3100
"2018-10-19",3175
"2018-10-22",3120
"2018-10-23",3000
"2018-10-24",2930
"2018-10-25",2880
"2018-10-26",2760
"2018-10-29",2630
"2018-10-30",2600
"2018-10-31",2700
"2018-11-01",2825
"2018-11-02",2900
"2018-11-05",2900
"2018-11-06",2900
"2018-11-07",2840
"2018-11-08",2885
"2018-11-09",2870
"2018-11-12",2870
"2018-11-13",2850
"2018-11-14",2860
"2018-11-15",2880
"2018-11-16",2900
"2018-11-19",2910
"2018-11-20",2890
"2018-11-21",2910
"2018-11-22",2890
"2018-11-23",2945
"2018-11-26",2950
"2018-11-27",2845
"2018-11-28",2835
"2018-11-29",2845
"2018-11-30",2845
"2018-12-03",2840
"2018-12-04",2830
"2018-12-05",2785
"2018-12-06",2705
"2018-12-07",2730
"2018-12-10",2670
"2018-12-11",2630
"2018-12-12",2615
"2018-12-13",2670
"2018-12-14",3095
"2018-12-17",3160
"2018-12-18",2880
"2018-12-19",2840
"2018-12-20",2810
"2018-12-21",2720
"2018-12-24",2705
"2018-12-26",2665
"2018-12-27",2805
"2018-12-28",2780
"2019-01-02",2850
"2019-01-03",3270
"2019-01-04",3100
"2019-01-07",3015
"2019-01-08",3150
"2019-01-09",3125
"2019-01-10",3020
"2019-01-11",3010
"2019-01-14",3110
"2019-01-15",3110
"2019-01-16",3035
"2019-01-17",3030
"2019-01-18",3070
"2019-01-21",3065
"2019-01-22",3100
"2019-01-23",3130
"2019-01-24",3135
"2019-01-25",3125
"2019-01-28",3125
"2019-01-29",3070
"2019-01-30",3110
"2019-01-31",3105
"2019-02-01",3200
"2019-02-07",3300
"2019-02-08",3340
"2019-02-11",3350
"2019-02-12",3330
"2019-02-13",3335
"2019-02-14",3265
"2019-02-15",3315
"2019-02-18",3300
"2019-02-19",3330
"2019-02-20",3290
"2019-02-21",3280
"2019-02-22",3290
"2019-02-25",3240
"2019-02-26",3160
"2019-02-27",3270
"2019-02-28",3025
"2019-03-04",3040
"2019-03-05",3080
"2019-03-06",3010
"2019-03-07",2925
"2019-03-08",2950
"2019-03-11",2840
"2019-03-12",2875
"2019-03-13",2880
"2019-03-14",2930
"2019-03-15",2935
"2019-03-18",2900
"2019-03-19",2930
"2019-03-20",2905
"2019-03-21",2865
"2019-03-22",2865
"2019-03-25",2820
"2019-03-26",2885
"2019-03-27",2850
"2019-03-28",2795
"2019-03-29",2820
"2019-04-01",2895
"2019-04-02",2985
"2019-04-03",2950
"2019-04-04",2930
"2019-04-05",2980
"2019-04-08",2920
"2019-04-09",2930
"2019-04-10",2955
"2019-04-11",2950
"2019-04-12",2945
"2019-04-15",2965
"2019-04-16",2940
"2019-04-17",3200
"2019-04-18",3140
"2019-04-19",3165
"2019-04-22",3210
"2019-04-23",3135
"2019-04-24",3110
"2019-04-25",3095
"2019-04-26",3030
"2019-04-29",2990
"2019-04-30",2935
"2019-05-02",3120
"2019-05-03",3110
"2019-05-07",3015
"2019-05-08",2940
"2019-05-09",2885
"2019-05-10",2905
"2019-05-13",2890
"2019-05-14",2870
"2019-05-15",2945
"2019-05-16",2955
"2019-05-17",3005
"2019-05-20",3010
"2019-05-21",2980
"2019-05-22",3005
"2019-05-23",2970
"2019-05-24",2890
"2019-05-27",2850
"2019-05-28",2860
"2019-05-29",2870
"2019-05-30",2865
"2019-05-31",2910
"2019-06-03",2915
"2019-06-04",2905
"2019-06-05",2910
"2019-06-07",2930
"2019-06-10",3080
"2019-06-11",3050
"2019-06-12",3045
"2019-06-13",3035
"2019-06-14",3000
"2019-06-17",3020
"2019-06-18",2980
"2019-06-19",3005
"2019-06-20",3020
"2019-06-21",2995
"2019-06-24",3005
"2019-06-25",3100
"2019-06-26",3030
"2019-06-27",2980
"2019-06-28",2825
"2019-07-01",2900
"2019-07-02",2905
"2019-07-03",2880
"2019-07-04",2880
"2019-07-05",2885
"2019-07-08",2995
"2019-07-09",2845
"2019-07-10",2835
"2019-07-11",2930
"2019-07-12",2900
"2019-07-15",2895
"2019-07-16",2855
"2019-07-17",2870
"2019-07-18",2820
"2019-07-19",2810
"2019-07-22",2800
"2019-07-23",2835
"2019-07-24",2860
"2019-07-25",2870
"2019-07-26",2850
"2019-07-29",2920
"2019-07-30",3210
"2019-07-31",3090
"2019-08-01",2945
"2019-08-02",3000
"2019-08-05",3070
"2019-08-06",3740
"2019-08-07",3525
"2019-08-08",3455
"2019-08-09",3395
"2019-08-12",3415
"2019-08-13",3410
"2019-08-14",3220
"2019-08-16",3185
"2019-08-19",3130
"2019-08-20",3155
"2019-08-21",3245
"2019-08-22",3115
"2019-08-23",3210
"2019-08-26",3130
"2019-08-27",3210
"2019-08-28",3140
"2019-08-29",3165
"2019-08-30",3115
"2019-09-02",3080
"2019-09-03",3110
"2019-09-04",3150
"2019-09-05",3165
"2019-09-06",3110
"2019-09-09",3085
"2019-09-10",3105
"2019-09-11",3150
"2019-09-16",3315
"2019-09-17",3320
"2019-09-18",3310
"2019-09-19",3315
"2019-09-20",3350
"2019-09-23",3295
"2019-09-24",3405
"2019-09-25",3355
"2019-09-26",3320
"2019-09-27",3370
"2019-09-30",3280
"2019-10-01",3280
"2019-10-02",3320
"2019-10-04",3425
"2019-10-07",3115
"2019-10-08",3070
"2019-10-10",3065
"2019-10-11",3015
"2019-10-14",3010
"2019-10-15",3020
"2019-10-16",3060
"2019-10-17",3070
"2019-10-18",3040
"2019-10-21",3070
"2019-10-22",3075
"2019-10-23",2990
"2019-10-24",3000
"2019-10-25",2970
"2019-10-28",2970
"2019-10-29",2990
"2019-10-30",2970
"2019-10-31",2995
"2019-11-01",2990
"2019-11-04",2995
"2019-11-05",2995
"2019-11-06",3010
"2019-11-07",2990
"2019-11-08",3005
"2019-11-11",3010
"2019-11-12",2980
"2019-11-13",2970
"2019-11-14",2975
"2019-11-15",2995
"2019-11-18",2985
"2019-11-19",2980
"2019-11-20",2975
"2019-11-21",2930
"2019-11-22",2930
"2019-11-25",2955
"2019-11-26",2955
"2019-11-27",2910
"2019-11-28",2860
"2019-11-29",2830
"2019-12-02",2780
"2019-12-03",2745
"2019-12-04",2700
"2019-12-05",2700
"2019-12-06",2750
"2019-12-09",2750
"2019-12-10",2755
"2019-12-11",2770
"2019-12-12",2765
"2019-12-13",2775
"2019-12-16",2770
"2019-12-17",2750
"2019-12-18",2770
"2019-12-19",2790
"2019-12-20",2780
"2019-12-23",2770
"2019-12-24",2725
"2019-12-26",2705
