"","Price"
"2018-09-20",2135
"2018-09-21",2140
"2018-09-27",2165
"2018-09-28",2170
"2018-10-01",2190
"2018-10-02",2160
"2018-10-04",2155
"2018-10-05",2140
"2018-10-08",2145
"2018-10-10",2065
"2018-10-11",1980
"2018-10-12",2020
"2018-10-15",1990
"2018-10-16",2050
"2018-10-17",2070
"2018-10-18",2075
"2018-10-19",2075
"2018-10-22",2030
"2018-10-23",2000
"2018-10-24",2020
"2018-10-25",1965
"2018-10-26",1945
"2018-10-29",1800
"2018-10-30",1815
"2018-10-31",1840
"2018-11-01",1900
"2018-11-02",1950
"2018-11-05",1915
"2018-11-06",1905
"2018-11-07",1900
"2018-11-08",1920
"2018-11-09",1895
"2018-11-12",1910
"2018-11-13",1885
"2018-11-14",1915
"2018-11-15",1925
"2018-11-16",1930
"2018-11-19",1945
"2018-11-20",1930
"2018-11-21",1915
"2018-11-22",1945
"2018-11-23",1950
"2018-11-26",1960
"2018-11-27",1960
"2018-11-28",1940
"2018-11-29",1935
"2018-11-30",1945
"2018-12-03",2075
"2018-12-04",2085
"2018-12-05",2140
"2018-12-06",2085
"2018-12-07",2190
"2018-12-10",2160
"2018-12-11",2020
"2018-12-12",2060
"2018-12-13",2050
"2018-12-14",2035
"2018-12-17",1995
"2018-12-18",1965
"2018-12-19",2030
"2018-12-20",2020
"2018-12-21",2010
"2018-12-24",2075
"2018-12-26",2010
"2018-12-27",2020
"2018-12-28",2100
"2019-01-02",2050
"2019-01-03",2085
"2019-01-04",2060
"2019-01-07",2105
"2019-01-08",2140
"2019-01-09",2140
"2019-01-10",2130
"2019-01-11",2150
"2019-01-14",2190
"2019-01-15",2190
"2019-01-16",2225
"2019-01-17",2220
"2019-01-18",2220
"2019-01-21",2240
"2019-01-22",2185
"2019-01-23",2260
"2019-01-24",2205
"2019-01-25",2190
"2019-01-28",2150
"2019-01-29",2185
"2019-01-30",2210
"2019-01-31",2175
"2019-02-01",2210
"2019-02-07",2260
"2019-02-08",2260
"2019-02-11",2235
"2019-02-12",2260
"2019-02-13",2285
"2019-02-14",2290
"2019-02-15",2290
"2019-02-18",2295
"2019-02-19",2295
"2019-02-20",2340
"2019-02-21",2325
"2019-02-22",2415
"2019-02-25",2405
"2019-02-26",2350
"2019-02-27",2360
"2019-02-28",2165
"2019-03-04",2195
"2019-03-05",2130
"2019-03-06",2135
"2019-03-07",2160
"2019-03-08",2140
"2019-03-11",2070
"2019-03-12",2080
"2019-03-13",2060
"2019-03-14",2095
"2019-03-15",2060
"2019-03-18",2100
"2019-03-19",2105
"2019-03-20",2070
"2019-03-21",2055
"2019-03-22",2085
"2019-03-25",2070
"2019-03-26",2055
"2019-03-27",2055
"2019-03-28",2045
"2019-03-29",2090
"2019-04-01",2105
"2019-04-02",2120
"2019-04-03",2115
"2019-04-04",2120
"2019-04-05",2115
"2019-04-08",2125
"2019-04-09",2150
"2019-04-10",2130
"2019-04-11",2140
"2019-04-12",2115
"2019-04-15",2130
"2019-04-16",2125
"2019-04-17",2120
"2019-04-18",2115
"2019-04-19",2130
"2019-04-22",2120
"2019-04-23",2120
"2019-04-24",2105
"2019-04-25",2090
"2019-04-26",2065
"2019-04-29",2070
"2019-04-30",2085
"2019-05-02",2055
"2019-05-03",2045
"2019-05-07",2040
"2019-05-08",2030
"2019-05-09",2010
"2019-05-10",2010
"2019-05-13",2000
"2019-05-14",1990
"2019-05-15",2015
"2019-05-16",2020
"2019-05-17",2025
"2019-05-20",2025
"2019-05-21",2020
"2019-05-22",2000
"2019-05-23",2000
"2019-05-24",1970
"2019-05-27",1965
"2019-05-28",1975
"2019-05-29",1960
"2019-05-30",1955
"2019-05-31",1965
"2019-06-03",1975
"2019-06-04",1965
"2019-06-05",1990
"2019-06-07",1980
"2019-06-10",2000
"2019-06-11",2040
"2019-06-12",2035
"2019-06-13",2080
"2019-06-14",2090
"2019-06-17",2080
"2019-06-18",2075
"2019-06-19",2110
"2019-06-20",2105
"2019-06-21",2110
"2019-06-24",2070
"2019-06-25",2070
"2019-06-26",2050
"2019-06-27",2055
"2019-06-28",1995
"2019-07-01",1955
