"","Price"
"2018-09-20",40198
"2018-09-21",40006
"2018-09-27",40825
"2018-09-28",42223
"2018-10-01",40536
"2018-10-02",38897
"2018-10-04",38945
"2018-10-05",36198
"2018-10-08",35668
"2018-10-10",36487
"2018-10-11",35378
"2018-10-12",37114
"2018-10-15",35619
"2018-10-16",35860
"2018-10-17",36053
"2018-10-18",35668
"2018-10-19",34752
"2018-10-22",36005
"2018-10-23",35764
"2018-10-24",34704
"2018-10-25",36005
"2018-10-26",34655
"2018-10-29",33643
"2018-10-30",34511
"2018-10-31",34270
"2018-11-01",37258
"2018-11-02",38270
"2018-11-05",38222
"2018-11-06",37451
"2018-11-07",37162
"2018-11-08",39668
"2018-11-09",38463
"2018-11-12",37499
"2018-11-13",37981
"2018-11-14",37788
"2018-11-15",38560
"2018-11-16",37451
"2018-11-19",36342
"2018-11-20",34752
"2018-11-21",35523
"2018-11-22",34318
"2018-11-23",32197
"2018-11-26",33065
"2018-11-27",34318
"2018-11-28",33161
"2018-11-29",33740
"2018-11-30",34896
"2018-12-03",35716
"2018-12-04",35812
"2018-12-05",33595
"2018-12-06",32197
"2018-12-07",32583
"2018-12-10",30221
"2018-12-11",30462
"2018-12-12",32727
"2018-12-13",33161
"2018-12-14",31908
"2018-12-17",31233
"2018-12-18",31860
"2018-12-19",33932
"2018-12-20",33691
"2018-12-21",34511
"2018-12-24",34222
"2018-12-26",33643
"2018-12-27",34318
"2018-12-28",35089
"2019-01-02",33547
"2019-01-03",33354
"2019-01-04",32727
"2019-01-07",34318
"2019-01-08",33643
"2019-01-09",34896
"2019-01-10",35041
"2019-01-11",35619
"2019-01-14",34704
"2019-01-15",35427
"2019-01-16",35137
"2019-01-17",32390
"2019-01-18",32342
"2019-01-21",31089
"2019-01-22",30992
"2019-01-23",30848
"2019-01-24",30896
"2019-01-25",34029
"2019-01-28",33547
"2019-01-29",32727
"2019-01-30",33209
"2019-01-31",32920
"2019-02-01",33450
"2019-02-07",35089
"2019-02-08",34607
"2019-02-11",34704
"2019-02-12",34029
"2019-02-13",34463
"2019-02-14",34896
"2019-02-15",33499
"2019-02-18",34077
"2019-02-19",35716
"2019-02-20",35716
"2019-02-21",35041
"2019-02-22",33354
"2019-02-25",34318
"2019-02-26",33643
"2019-02-27",33595
"2019-02-28",32824
"2019-03-04",32824
"2019-03-05",32294
"2019-03-06",32486
"2019-03-07",32631
"2019-03-08",32390
"2019-03-11",32342
"2019-03-12",32053
"2019-03-13",32294
"2019-03-14",32197
"2019-03-15",32438
"2019-03-18",31812
"2019-03-19",31571
"2019-03-20",30799
"2019-03-21",32776
"2019-03-22",32390
"2019-03-25",30848
"2019-03-26",30896
"2019-03-27",30173
"2019-03-28",28004
"2019-03-29",27618
"2019-04-01",28100
"2019-04-02",28004
"2019-04-03",28293
"2019-04-04",28245
"2019-04-05",27956
"2019-04-08",29112
