"","Price"
"2018-09-20",3850
"2018-09-21",3795
"2018-09-27",3785
"2018-09-28",3845
"2018-10-01",3770
"2018-10-02",3720
"2018-10-04",3740
"2018-10-05",3620
"2018-10-08",3595
"2018-10-10",3525
"2018-10-11",3370
"2018-10-12",3255
"2018-10-15",3185
"2018-10-16",3180
"2018-10-17",3215
"2018-10-18",3220
"2018-10-19",3200
"2018-10-22",3195
"2018-10-23",3160
"2018-10-24",3125
"2018-10-25",3025
"2018-10-26",3030
"2018-10-29",2890
"2018-10-30",2920
"2018-10-31",2950
"2018-11-01",3020
"2018-11-02",3050
"2018-11-05",3030
"2018-11-06",3040
"2018-11-07",3010
"2018-11-08",3030
"2018-11-09",2940
"2018-11-12",2905
"2018-11-13",2895
"2018-11-14",2880
"2018-11-15",2895
"2018-11-16",2905
"2018-11-19",2960
"2018-11-20",2910
"2018-11-21",3025
"2018-11-22",2965
"2018-11-23",2975
"2018-11-26",2935
"2018-11-27",2940
"2018-11-28",2975
"2018-11-29",2950
"2018-11-30",2960
"2018-12-03",2940
"2018-12-04",2975
"2018-12-05",2950
"2018-12-06",2930
"2018-12-07",2930
"2018-12-10",2850
"2018-12-11",2860
"2018-12-12",2900
"2018-12-13",2900
"2018-12-14",2870
"2018-12-17",2880
"2018-12-18",2905
"2018-12-19",3025
"2018-12-20",2945
"2018-12-21",2900
"2018-12-24",2880
"2018-12-26",2870
"2018-12-27",2900
"2018-12-28",2900
"2019-01-02",2835
"2019-01-03",2925
"2019-01-04",3005
"2019-01-07",3175
"2019-01-08",3110
"2019-01-09",3050
"2019-01-10",3055
"2019-01-11",3115
"2019-01-14",3080
"2019-01-15",3055
"2019-01-16",3120
"2019-01-17",3145
"2019-01-18",3290
"2019-01-21",3310
"2019-01-22",3335
"2019-01-23",3370
"2019-01-24",3395
"2019-01-25",3415
"2019-01-28",3440
"2019-01-29",3445
"2019-01-30",3535
"2019-01-31",3515
"2019-02-01",3480
"2019-02-07",3480
"2019-02-08",3485
"2019-02-11",3495
"2019-02-12",3535
"2019-02-13",3505
"2019-02-14",3570
"2019-02-15",3575
"2019-02-18",3570
"2019-02-19",3510
"2019-02-20",3575
"2019-02-21",3575
"2019-02-22",3540
"2019-02-25",3530
"2019-02-26",3555
"2019-02-27",3575
"2019-02-28",3575
"2019-03-04",3605
"2019-03-05",3600
"2019-03-06",3590
"2019-03-07",3600
"2019-03-08",3485
"2019-03-11",3630
"2019-03-12",3640
"2019-03-13",3620
"2019-03-14",3620
"2019-03-15",3610
"2019-03-18",3605
"2019-03-19",3615
"2019-03-20",3605
"2019-03-21",3610
"2019-03-22",3600
"2019-03-25",3500
"2019-03-26",3500
"2019-03-27",3430
"2019-03-28",3415
"2019-03-29",3415
"2019-04-01",3515
"2019-04-02",3515
"2019-04-03",3490
"2019-04-04",3510
"2019-04-05",3500
