"","Price"
"2018-09-20",54000
"2018-09-21",54100
"2018-09-27",54700
"2018-09-28",54700
"2018-10-01",54400
"2018-10-02",54100
"2018-10-04",54200
"2018-10-05",53200
"2018-10-08",54100
"2018-10-10",52500
"2018-10-11",50900
"2018-10-12",51100
"2018-10-15",51000
"2018-10-16",51200
"2018-10-17",51200
"2018-10-18",51400
"2018-10-19",51700
"2018-10-22",51800
"2018-10-23",51800
"2018-10-24",51500
"2018-10-25",51200
"2018-10-26",50900
"2018-10-29",50700
"2018-10-30",51200
"2018-10-31",52000
"2018-11-01",51400
"2018-11-02",52000
"2018-11-05",52900
"2018-11-06",54600
"2018-11-07",55700
"2018-11-08",56000
"2018-11-09",55100
"2018-11-12",55700
"2018-11-13",55600
"2018-11-14",55500
"2018-11-15",53800
"2018-11-16",53800
"2018-11-19",53400
"2018-11-20",53000
"2018-11-21",53000
"2018-11-22",52700
"2018-11-23",52200
"2018-11-26",52100
"2018-11-27",52000
"2018-11-28",52400
"2018-11-29",52200
"2018-11-30",52300
"2018-12-03",51800
"2018-12-04",51800
"2018-12-05",51300
"2018-12-06",50800
"2018-12-07",50700
"2018-12-10",50200
"2018-12-11",50400
"2018-12-12",50000
"2018-12-13",51500
"2018-12-14",51400
"2018-12-17",51300
"2018-12-18",51000
"2018-12-19",51000
"2018-12-20",50800
"2018-12-21",51500
"2018-12-24",52100
"2018-12-26",52100
"2018-12-27",51900
"2018-12-28",52000
"2019-01-02",51900
"2019-01-03",51800
"2019-01-04",51900
"2019-01-07",52300
"2019-01-08",52800
"2019-01-09",53100
"2019-01-10",53500
"2019-01-11",53700
"2019-01-14",53600
"2019-01-15",54000
"2019-01-16",54100
"2019-01-17",54300
"2019-01-18",54500
"2019-01-21",54000
"2019-01-22",54200
"2019-01-23",53900
"2019-01-24",55200
"2019-01-25",54300
"2019-01-28",54600
"2019-01-29",54700
"2019-01-30",54300
"2019-01-31",54700
"2019-02-01",54800
"2019-02-07",54800
"2019-02-08",55500
"2019-02-11",55400
"2019-02-12",55400
"2019-02-13",55400
"2019-02-14",55800
"2019-02-15",55500
"2019-02-18",55400
