"","Price"
"2018-09-20",5950
"2018-09-21",5990
"2018-09-27",5800
"2018-09-28",5480
"2018-10-01",5360
"2018-10-02",6170
"2018-10-04",7190
"2018-10-05",6920
"2018-10-08",7000
"2018-10-10",5940
"2018-10-11",5470
"2018-10-12",5660
"2018-10-15",5550
"2018-10-16",5690
"2018-10-17",7260
"2018-10-18",7030
"2018-10-19",7170
"2018-10-22",6430
"2018-10-23",7200
"2018-10-24",6470
"2018-10-25",6590
"2018-10-26",6200
"2018-10-29",5120
"2018-10-30",5530
"2018-10-31",5660
"2018-11-01",5730
"2018-11-02",6080
"2018-11-05",6150
"2018-11-06",6080
"2018-11-07",5820
"2018-11-08",6060
"2018-11-09",6020
"2018-11-12",5870
"2018-11-13",5800
"2018-11-14",5960
"2018-11-15",6050
"2018-11-16",5990
"2018-11-19",6080
"2018-11-20",6200
"2018-11-21",6150
"2018-11-22",6010
"2018-11-23",6000
"2018-11-26",6040
"2018-11-27",6010
"2018-11-28",6200
"2018-11-29",6090
"2018-11-30",6040
"2018-12-03",6260
"2018-12-04",6530
"2018-12-05",6570
"2018-12-06",6270
"2018-12-07",6660
"2018-12-10",6460
"2018-12-11",6160
"2018-12-12",6120
"2018-12-13",6210
"2018-12-14",6000
"2018-12-17",5660
"2018-12-18",5660
"2018-12-19",5660
"2018-12-20",6030
"2018-12-21",6050
"2018-12-24",6050
"2018-12-26",5730
"2018-12-27",5840
"2018-12-28",5900
"2019-01-02",5700
"2019-01-03",5920
"2019-01-04",5750
"2019-01-07",6020
"2019-01-08",6090
"2019-01-09",6260
"2019-01-10",6100
"2019-01-11",6480
"2019-01-14",7080
"2019-01-15",7010
"2019-01-16",7620
"2019-01-17",7420
"2019-01-18",7580
"2019-01-21",7250
"2019-01-22",7220
"2019-01-23",7520
"2019-01-24",9770
"2019-01-25",10250
"2019-01-28",10250
"2019-01-29",10400
"2019-01-30",10050
"2019-01-31",10050
"2019-02-01",10150
"2019-02-07",10050
"2019-02-08",10700
"2019-02-11",10850
"2019-02-12",10650
"2019-02-13",11250
"2019-02-14",10850
"2019-02-15",10750
"2019-02-18",10350
"2019-02-19",10700
"2019-02-20",9820
"2019-02-21",9400
"2019-02-22",9610
"2019-02-25",9550
"2019-02-26",9770
"2019-02-27",9750
"2019-02-28",7800
"2019-03-04",7440
"2019-03-05",7660
"2019-03-06",7350
"2019-03-07",7170
"2019-03-08",6900
"2019-03-11",6770
"2019-03-12",6890
"2019-03-13",6700
"2019-03-14",6720
"2019-03-15",6100
"2019-03-18",6460
"2019-03-19",6820
"2019-03-20",6680
"2019-03-21",6470
"2019-03-22",6420
"2019-03-25",6620
"2019-03-26",6660
"2019-03-27",6530
"2019-03-28",6470
"2019-03-29",7000
"2019-04-01",7020
"2019-04-02",6990
"2019-04-03",7060
"2019-04-04",6970
"2019-04-05",7580
"2019-04-08",7700
"2019-04-09",7570
"2019-04-10",7600
"2019-04-11",7850
"2019-04-12",7410
"2019-04-15",7380
"2019-04-16",7410
"2019-04-17",7260
"2019-04-18",7080
"2019-04-19",7100
"2019-04-22",7160
"2019-04-23",7230
"2019-04-24",7170
"2019-04-25",6970
"2019-04-26",7050
"2019-04-29",6700
"2019-04-30",6650
"2019-05-02",6760
"2019-05-03",6950
"2019-05-07",7060
"2019-05-08",7590
"2019-05-09",7320
"2019-05-10",6740
"2019-05-13",6520
"2019-05-14",6500
"2019-05-15",6600
"2019-05-16",6720
"2019-05-17",7330
"2019-05-20",7090
"2019-05-21",6970
"2019-05-22",7150
"2019-05-23",6840
"2019-05-24",6550
"2019-05-27",6660
"2019-05-28",6800
"2019-05-29",6650
"2019-05-30",6880
"2019-05-31",6940
"2019-06-03",6820
"2019-06-04",6800
"2019-06-05",6910
"2019-06-07",7060
"2019-06-10",7280
"2019-06-11",8000
"2019-06-12",7860
"2019-06-13",8030
"2019-06-14",8100
"2019-06-17",7630
"2019-06-18",7500
"2019-06-19",7820
"2019-06-20",7740
"2019-06-21",7460
"2019-06-24",7970
"2019-06-25",7680
"2019-06-26",7600
"2019-06-27",7400
"2019-06-28",7330
"2019-07-01",7730
"2019-07-02",7810
"2019-07-03",7500
"2019-07-04",7350
"2019-07-05",7400
"2019-07-08",6800
"2019-07-09",6540
"2019-07-10",6670
"2019-07-11",7050
"2019-07-12",6940
"2019-07-15",6880
"2019-07-16",6770
"2019-07-17",6600
"2019-07-18",6470
"2019-07-19",6600
"2019-07-22",6610
"2019-07-23",6640
"2019-07-24",6480
"2019-07-25",6190
"2019-07-26",6030
"2019-07-29",5410
"2019-07-30",5950
"2019-07-31",5980
"2019-08-01",5840
"2019-08-02",5900
"2019-08-05",5310
"2019-08-06",5260
"2019-08-07",5460
"2019-08-08",5760
"2019-08-09",5800
"2019-08-12",5980
"2019-08-13",6000
"2019-08-14",6080
"2019-08-16",5870
"2019-08-19",6130
"2019-08-20",6190
"2019-08-21",6150
"2019-08-22",6190
"2019-08-23",6180
"2019-08-26",5860
"2019-08-27",5860
"2019-08-28",5970
"2019-08-29",5990
"2019-08-30",6210
"2019-09-02",6060
"2019-09-03",6080
"2019-09-04",6200
"2019-09-05",6140
"2019-09-06",6070
"2019-09-09",6080
"2019-09-10",6500
"2019-09-11",6550
"2019-09-16",7450
"2019-09-17",7330
"2019-09-18",7430
"2019-09-19",7740
"2019-09-20",7750
"2019-09-23",7700
"2019-09-24",7450
"2019-09-25",7000
"2019-09-26",7140
"2019-09-27",7090
"2019-09-30",6910
"2019-10-01",6920
"2019-10-02",6960
"2019-10-04",6980
"2019-10-07",6100
"2019-10-08",6150
"2019-10-10",6130
"2019-10-11",6240
"2019-10-14",6400
"2019-10-15",6390
"2019-10-16",6400
"2019-10-17",6310
"2019-10-18",6360
"2019-10-21",6050
"2019-10-22",6180
"2019-10-23",5990
"2019-10-24",6020
"2019-10-25",5920
"2019-10-28",5910
"2019-10-29",5940
"2019-10-30",5800
"2019-10-31",5810
"2019-11-01",5800
"2019-11-04",5960
"2019-11-05",5970
"2019-11-06",6040
"2019-11-07",6180
"2019-11-08",6200
"2019-11-11",5990
"2019-11-12",5950
"2019-11-13",5910
"2019-11-14",5940
"2019-11-15",5980
"2019-11-18",6130
"2019-11-19",5980
"2019-11-20",5790
"2019-11-21",5600
"2019-11-22",5600
"2019-11-25",5630
"2019-11-26",5640
"2019-11-27",5550
"2019-11-28",5470
"2019-11-29",5400
"2019-12-02",5320
"2019-12-03",5360
"2019-12-04",5170
"2019-12-05",5030
"2019-12-06",5170
"2019-12-09",5170
"2019-12-10",5180
"2019-12-11",5170
"2019-12-12",5290
"2019-12-13",5320
"2019-12-16",5300
"2019-12-17",5180
"2019-12-18",5230
"2019-12-19",5230
"2019-12-20",5180
"2019-12-23",5080
"2019-12-24",4900
"2019-12-26",4980
"2019-12-27",5080
"2019-12-30",5090
"2020-01-02",5170
"2020-01-03",5140
"2020-01-06",4970
"2020-01-07",4970
"2020-01-08",4670
"2020-01-09",5070
"2020-01-10",5160
"2020-01-13",5270
"2020-01-14",5180
"2020-01-15",5290
"2020-01-16",5290
"2020-01-17",5330
"2020-01-20",5200
"2020-01-21",5100
"2020-01-22",5100
"2020-01-23",5100
"2020-01-28",4935
"2020-01-29",5000
"2020-01-30",4820
"2020-01-31",4705
"2020-02-03",4610
"2020-02-04",4750
"2020-02-05",4810
"2020-02-06",4930
"2020-02-07",4910
"2020-02-10",4955
"2020-02-11",4875
"2020-02-12",4900
"2020-02-13",4850
"2020-02-14",4840
"2020-02-17",4790
"2020-02-18",4700
"2020-02-19",4640
"2020-02-20",4595
"2020-02-21",4500
"2020-02-24",4130
"2020-02-25",4320
"2020-02-26",4400
"2020-02-27",4235
"2020-02-28",4000
"2020-03-02",4125
"2020-03-03",4155
"2020-03-04",4220
"2020-03-05",4320
"2020-03-06",4260
"2020-03-09",4040
"2020-03-10",3990
"2020-03-11",3890
"2020-03-12",3435
"2020-03-13",2985
"2020-03-16",2870
"2020-03-17",2860
"2020-03-18",2710
"2020-03-19",2320
"2020-03-20",2500
"2020-03-23",2310
"2020-03-24",2405
"2020-03-25",2585
"2020-03-26",2830
"2020-03-27",2885
"2020-03-30",2885
"2020-03-31",3750
"2020-04-01",3770
"2020-04-02",4020
"2020-04-03",4100
"2020-04-06",4510
"2020-04-07",4485
"2020-04-08",4485
"2020-04-09",4580
"2020-04-10",4540
"2020-04-13",4495
"2020-04-14",4770
"2020-04-16",5110
"2020-04-17",4940
"2020-04-20",5210
"2020-04-21",4940
