"","Price"
"2019-07-16",2190
"2019-07-17",2190
"2019-07-18",2135
"2019-07-19",2130
"2019-07-22",2765
"2019-07-23",2425
"2019-07-24",2300
"2019-07-25",2240
"2019-07-26",2440
"2019-07-29",2310
"2019-07-30",2260
"2019-07-31",2295
"2019-08-01",2245
"2019-08-02",2240
"2019-08-05",2190
"2019-08-06",2145
"2019-08-07",2150
"2019-08-08",2155
"2019-08-09",2150
"2019-08-12",2155
"2019-08-13",2185
"2019-08-14",2230
"2019-08-16",2160
"2019-08-19",2160
"2019-08-20",2150
"2019-08-21",2135
"2019-08-22",2145
"2019-08-23",2125
"2019-08-26",2120
"2019-08-27",2125
"2019-08-28",2130
"2019-08-29",2125
"2019-08-30",2130
"2019-09-02",2125
"2019-09-03",2135
"2019-09-04",2145
"2019-09-05",2165
"2019-09-06",2155
"2019-09-09",2140
"2019-09-10",2135
"2019-09-11",2135
"2019-09-16",2130
"2019-09-17",2120
"2019-09-18",2130
"2019-09-19",2115
"2019-09-20",2120
"2019-09-23",2120
"2019-09-24",2120
"2019-09-25",2125
"2019-09-26",2115
"2019-09-27",2125
"2019-09-30",2155
"2019-10-01",2145
"2019-10-02",2130
"2019-10-04",2130
"2019-10-07",2125
"2019-10-08",2105
"2019-10-10",2110
"2019-10-11",2110
"2019-10-14",2095
"2019-10-15",2090
"2019-10-16",2070
"2019-10-17",2070
"2019-10-18",2085
"2019-10-21",2100
"2019-10-22",2075
"2019-10-23",2075
"2019-10-24",2075
"2019-10-25",2065
"2019-10-28",2070
"2019-10-29",2070
"2019-10-30",2065
"2019-10-31",2060
"2019-11-01",2060
"2019-11-04",2055
"2019-11-05",2055
"2019-11-06",2035
"2019-11-07",2050
"2019-11-08",2055
"2019-11-11",2055
"2019-11-12",2055
"2019-11-13",2055
"2019-11-14",2050
"2019-11-15",2040
"2019-11-18",2050
"2019-11-19",2060
"2019-11-20",2060
"2019-11-21",2040
"2019-11-22",2040
"2019-11-25",2040
"2019-11-26",2045
"2019-11-27",2050
"2019-11-28",2060
"2019-11-29",2045
"2019-12-02",2040
"2019-12-03",2030
"2019-12-04",2050
"2019-12-05",2035
"2019-12-06",2045
"2019-12-09",2030
"2019-12-10",2030
"2019-12-11",2030
"2019-12-12",2025
"2019-12-13",2020
"2019-12-16",2025
"2019-12-17",2025
"2019-12-18",2030
"2019-12-19",2035
"2019-12-20",2035
"2019-12-23",2015
"2019-12-24",2015
"2019-12-26",2015
"2019-12-27",2020
"2019-12-30",2045
"2020-01-02",2035
"2020-01-03",2030
"2020-01-06",2025
"2020-01-07",2025
"2020-01-08",2025
"2020-01-09",2025
"2020-01-10",2025
"2020-01-13",2025
"2020-01-14",2020
"2020-01-15",2020
"2020-01-16",2020
"2020-01-17",2020
"2020-01-20",2025
"2020-01-21",2025
"2020-01-22",2020
"2020-01-23",2020
"2020-01-28",2015
"2020-01-29",2020
"2020-01-30",2020
"2020-01-31",2020
"2020-02-03",2015
"2020-02-04",2015
"2020-02-05",2020
"2020-02-06",2025
"2020-02-07",2020
"2020-02-10",2020
"2020-02-11",2030
"2020-02-12",2035
"2020-02-13",2040
"2020-02-14",2045
"2020-02-17",2050
"2020-02-18",2065
"2020-02-19",2060
"2020-02-20",2070
"2020-02-21",2065
"2020-02-24",2040
"2020-02-25",2025
"2020-02-26",2035
"2020-02-27",2055
"2020-02-28",2035
"2020-03-02",2030
"2020-03-03",2030
"2020-03-04",2045
"2020-03-05",2040
"2020-03-06",2045
"2020-03-09",2030
"2020-03-10",2035
"2020-03-11",2030
"2020-03-12",2025
"2020-03-13",2010
"2020-03-16",2010
"2020-03-17",2005
"2020-03-18",2000
"2020-03-19",1985
"2020-03-20",1990
"2020-03-23",1980
"2020-03-24",1985
"2020-03-25",1980
"2020-03-26",1990
"2020-03-27",1980
"2020-03-30",1980
"2020-03-31",2000
"2020-04-01",1985
"2020-04-02",1995
"2020-04-03",1985
"2020-04-06",1990
"2020-04-07",1995
"2020-04-08",2000
"2020-04-09",1995
"2020-04-10",2000
"2020-04-13",1995
"2020-04-14",2010
"2020-04-16",2015
"2020-04-17",1990
"2020-04-20",2000
"2020-04-21",2000
"2020-04-22",2000
"2020-04-23",2000
"2020-04-24",2000
"2020-04-27",2005
"2020-04-28",2010
"2020-04-29",2010
"2020-05-04",2005
"2020-05-06",2000
"2020-05-07",2005
"2020-05-08",2020
"2020-05-11",2020
"2020-05-12",2015
"2020-05-13",2015
"2020-05-14",2020
"2020-05-15",2025
"2020-05-18",2010
"2020-05-19",2010
"2020-05-20",2025
"2020-05-21",2025
"2020-05-22",2025
"2020-05-25",2015
"2020-05-26",2015
"2020-05-27",2020
"2020-05-28",2010
"2020-05-29",2010
"2020-06-01",2020
"2020-06-02",2020
"2020-06-03",2025
"2020-06-04",2010
"2020-06-05",2030
"2020-06-08",2030
