"","Price"
"2018-09-20",11800
"2018-09-21",11650
"2018-09-27",11850
"2018-09-28",11800
"2018-10-01",11950
"2018-10-02",11700
"2018-10-04",11350
"2018-10-05",11500
"2018-10-08",11250
"2018-10-10",10600
"2018-10-11",9610
"2018-10-12",9950
"2018-10-15",9710
"2018-10-16",10350
"2018-10-17",10450
"2018-10-18",10300
"2018-10-19",10650
"2018-10-22",10600
"2018-10-23",10550
"2018-10-24",10300
"2018-10-25",10300
"2018-10-26",9960
"2018-10-29",9210
"2018-10-30",9380
"2018-10-31",9770
"2018-11-01",9940
"2018-11-02",10200
"2018-11-05",10200
"2018-11-06",10150
"2018-11-07",10000
"2018-11-08",10150
"2018-11-09",10450
"2018-11-12",10900
"2018-11-13",10650
"2018-11-14",10200
"2018-11-15",10250
"2018-11-16",10350
"2018-11-19",10400
"2018-11-20",10650
"2018-11-21",10600
"2018-11-22",10500
"2018-11-23",10400
"2018-11-26",10550
"2018-11-27",10650
"2018-11-28",11050
"2018-11-29",10800
"2018-11-30",10700
"2018-12-03",11000
"2018-12-04",10700
"2018-12-05",10450
"2018-12-06",10050
"2018-12-07",10150
"2018-12-10",9840
"2018-12-11",9790
"2018-12-12",10200
"2018-12-13",10200
"2018-12-14",9980
"2018-12-17",10000
"2018-12-18",9900
"2018-12-19",9910
"2018-12-20",9840
"2018-12-21",9860
"2018-12-24",9820
"2018-12-26",9630
"2018-12-27",9730
"2018-12-28",10000
"2019-01-02",9830
"2019-01-03",9600
"2019-01-04",9160
"2019-01-07",9420
"2019-01-08",9380
"2019-01-09",9460
"2019-01-10",9640
"2019-01-11",10000
"2019-01-14",10200
"2019-01-15",10300
"2019-01-16",10250
"2019-01-17",10000
"2019-01-18",10200
"2019-01-21",10650
"2019-01-22",10400
"2019-01-23",10450
"2019-01-24",10550
"2019-01-25",10700
"2019-01-28",10750
"2019-01-29",10750
"2019-01-30",10900
"2019-01-31",10950
"2019-02-01",10750
"2019-02-07",11800
"2019-02-08",11850
"2019-02-11",12250
"2019-02-12",12400
"2019-02-13",12550
"2019-02-14",12350
"2019-02-15",12000
"2019-02-18",12600
"2019-02-19",12700
"2019-02-20",12600
"2019-02-21",12200
"2019-02-22",12100
"2019-02-25",12200
"2019-02-26",11750
"2019-02-27",11700
"2019-02-28",11050
"2019-03-04",11300
"2019-03-05",10750
"2019-03-06",10950
"2019-03-07",11150
"2019-03-08",11000
"2019-03-11",10800
"2019-03-12",11200
"2019-03-13",11500
"2019-03-14",11500
"2019-03-15",11150
"2019-03-18",11250
"2019-03-19",11300
"2019-03-20",12000
"2019-03-21",11950
"2019-03-22",12000
"2019-03-25",12050
"2019-03-26",12000
"2019-03-27",11950
"2019-03-28",11550
"2019-03-29",11900
"2019-04-01",12100
"2019-04-02",12300
"2019-04-03",12150
"2019-04-04",12500
"2019-04-05",12600
"2019-04-08",12450
"2019-04-09",12650
"2019-04-10",13050
