"","Price"
"2020-08-13",13200
"2020-08-14",12900
"2020-08-18",12300
"2020-08-19",13200
"2020-08-20",12300
"2020-08-21",12100
"2020-08-24",12650
"2020-08-25",12750
"2020-08-26",13600
"2020-08-27",17650
"2020-08-28",16250
"2020-08-31",16000
"2020-09-01",16450
"2020-09-02",18100
"2020-09-03",16900
"2020-09-04",17450
"2020-09-07",18050
"2020-09-08",18700
"2020-09-09",17750
"2020-09-10",16900
"2020-09-11",17150
"2020-09-14",16700
"2020-09-15",16600
"2020-09-16",16600
"2020-09-17",15850
"2020-09-18",15200
"2020-09-21",14250
"2020-09-22",14000
"2020-09-23",14750
"2020-09-24",15050
"2020-09-25",14500
"2020-09-28",14300
"2020-09-29",14400
