"","Price"
"2019-03-28",2000
"2019-03-29",1995
"2019-04-01",1995
"2019-04-02",2005
"2019-04-03",2010
"2019-04-04",2005
"2019-04-05",2010
"2019-04-08",2010
"2019-04-09",2005
"2019-04-10",2005
"2019-04-11",2010
"2019-04-12",2015
"2019-04-15",2015
"2019-04-16",2015
"2019-04-17",2015
"2019-04-18",2020
"2019-04-19",2025
"2019-04-22",2015
"2019-04-23",2025
"2019-04-24",2015
"2019-04-25",2020
"2019-04-26",2015
"2019-04-29",2020
"2019-04-30",2020
"2019-05-02",2020
"2019-05-03",2030
"2019-05-07",2035
"2019-05-08",2035
"2019-05-09",2045
"2019-05-10",2060
"2019-05-13",2070
"2019-05-14",2080
"2019-05-15",2070
"2019-05-16",2065
"2019-05-17",2060
"2019-05-20",2055
"2019-05-21",2060
"2019-05-22",2070
"2019-05-23",2070
"2019-05-24",2075
"2019-05-27",2135
"2019-05-28",2060
"2019-05-29",2060
"2019-05-30",2060
"2019-05-31",2060
"2019-06-03",2075
"2019-06-04",2075
"2019-06-05",2085
"2019-06-07",2090
"2019-06-10",2095
"2019-06-11",2095
"2019-06-12",2095
"2019-06-13",2100
"2019-06-14",2095
"2019-06-17",2100
"2019-06-18",2120
"2019-06-19",2130
"2019-06-20",2130
"2019-06-21",2145
"2019-06-24",2130
"2019-06-25",2130
"2019-06-26",2120
"2019-06-27",2130
"2019-06-28",2125
"2019-07-01",2135
"2019-07-02",2140
"2019-07-03",2125
"2019-07-04",2115
"2019-07-05",2125
"2019-07-08",2125
"2019-07-09",2110
"2019-07-10",2105
"2019-07-11",2105
"2019-07-12",2105
"2019-07-15",2110
"2019-07-16",2110
"2019-07-17",2100
"2019-07-18",2100
"2019-07-19",2095
"2019-07-22",2100
"2019-07-23",2110
"2019-07-24",2120
"2019-07-25",2120
"2019-07-26",2100
"2019-07-29",2110
"2019-07-30",2120
"2019-07-31",2115
"2019-08-01",2125
"2019-08-02",2120
"2019-08-05",2095
"2019-08-06",2095
"2019-08-07",2100
"2019-08-08",2105
"2019-08-09",2100
"2019-08-12",2100
"2019-08-13",2105
"2019-08-14",2110
"2019-08-16",2100
"2019-08-19",2100
"2019-08-20",2110
"2019-08-21",2090
"2019-08-22",2105
"2019-08-23",2100
"2019-08-26",2105
"2019-08-27",2105
"2019-08-28",2110
"2019-08-29",2115
"2019-08-30",2095
"2019-09-02",2090
"2019-09-03",2080
"2019-09-04",2095
"2019-09-05",2105
"2019-09-06",2100
"2019-09-09",2110
"2019-09-10",2125
"2019-09-11",2130
"2019-09-16",2120
"2019-09-17",2120
"2019-09-18",2120
"2019-09-19",2125
"2019-09-20",2125
"2019-09-23",2125
"2019-09-24",2120
"2019-09-25",2120
"2019-09-26",2115
"2019-09-27",2130
"2019-09-30",2180
"2019-10-01",2155
"2019-10-02",2150
"2019-10-04",2155
"2019-10-07",2095
"2019-10-08",2110
"2019-10-10",2110
"2019-10-11",2125
"2019-10-14",2090
"2019-10-15",2090
"2019-10-16",2085
"2019-10-17",2085
"2019-10-18",2085
"2019-10-21",2085
"2019-10-22",2085
"2019-10-23",2090
"2019-10-24",2080
"2019-10-25",2095
"2019-10-28",2090
"2019-10-29",2070
"2019-10-30",2090
"2019-10-31",2085
"2019-11-01",2100
"2019-11-04",2100
"2019-11-05",2090
"2019-11-06",2060
"2019-11-07",2065
"2019-11-08",2045
"2019-11-11",2075
"2019-11-12",2075
"2019-11-13",2050
"2019-11-14",2075
"2019-11-15",2055
"2019-11-18",2060
"2019-11-19",2060
"2019-11-20",2050
"2019-11-21",2060
"2019-11-22",2065
"2019-11-25",2055
"2019-11-26",2065
"2019-11-27",2060
"2019-11-28",2065
"2019-11-29",2070
"2019-12-02",2070
"2019-12-03",2065
"2019-12-04",2065
"2019-12-05",2065
"2019-12-06",2065
"2019-12-09",2050
"2019-12-10",2050
"2019-12-11",2060
"2019-12-12",2055
"2019-12-13",2050
"2019-12-16",2050
"2019-12-17",2050
"2019-12-18",2050
"2019-12-19",2030
"2019-12-20",2030
"2019-12-23",2045
"2019-12-24",2040
"2019-12-26",2035
"2019-12-27",2025
"2019-12-30",2065
"2020-01-02",2040
"2020-01-03",2045
"2020-01-06",2035
"2020-01-07",2040
"2020-01-08",2040
"2020-01-09",2035
"2020-01-10",2030
"2020-01-13",2030
"2020-01-14",2020
"2020-01-15",2020
"2020-01-16",2035
"2020-01-17",2035
"2020-01-20",2030
"2020-01-21",2030
"2020-01-22",2035
"2020-01-23",2035
"2020-01-28",2030
"2020-01-29",2035
"2020-01-30",2035
"2020-01-31",2025
"2020-02-03",2035
"2020-02-04",2065
"2020-02-05",2050
"2020-02-06",2065
"2020-02-07",2045
"2020-02-10",2055
"2020-02-11",2055
"2020-02-12",2070
"2020-02-13",2085
"2020-02-14",2035
"2020-02-17",2035
"2020-02-18",2045
"2020-02-19",2040
"2020-02-20",2050
"2020-02-21",2045
"2020-02-24",2035
"2020-02-25",2035
"2020-02-26",2030
"2020-02-27",2030
"2020-02-28",2025
"2020-03-02",2025
"2020-03-03",2030
"2020-03-04",2040
"2020-03-05",2040
"2020-03-06",2040
"2020-03-09",2040
"2020-03-10",2035
"2020-03-11",2030
"2020-03-12",2030
"2020-03-13",2020
"2020-03-16",2020
"2020-03-17",2010
"2020-03-18",2015
"2020-03-19",2000
"2020-03-20",2000
"2020-03-23",2000
"2020-03-24",2000
"2020-03-25",2000
"2020-03-26",2000
"2020-03-27",1995
"2020-03-30",2000
"2020-03-31",2000
"2020-04-01",2000
"2020-04-02",1995
"2020-04-03",2000
"2020-04-06",1990
"2020-04-07",2000
"2020-04-08",2010
"2020-04-09",2010
"2020-04-10",2010
"2020-04-13",2010
"2020-04-14",2010
"2020-04-16",2015
"2020-04-17",2020
"2020-04-20",2020
"2020-04-21",2020
"2020-04-22",2015
"2020-04-23",2035
"2020-04-24",2030
"2020-04-27",2015
"2020-04-28",2020
"2020-04-29",2025
"2020-05-04",2040
"2020-05-06",2055
"2020-05-07",2050
"2020-05-08",2060
"2020-05-11",2070
"2020-05-12",2080
"2020-05-13",2070
"2020-05-14",2075
"2020-05-15",2075
"2020-05-18",2070
"2020-05-19",2055
"2020-05-20",2060
"2020-05-21",2070
