"","Price"
"2018-09-20",2040
"2018-09-21",2075
"2018-09-27",2020
"2018-09-28",2035
"2018-10-01",2080
"2018-10-02",2060
"2018-10-04",2040
"2018-10-05",2000
"2018-10-08",1930
"2018-10-10",1790
"2018-10-11",1695
"2018-10-12",1670
"2018-10-15",1665
"2018-10-16",1705
"2018-10-17",1745
"2018-10-18",1735
"2018-10-19",1770
"2018-10-22",1795
"2018-10-23",1780
"2018-10-24",1640
"2018-10-25",1520
"2018-10-26",1350
"2018-10-29",1085
"2018-10-30",1155
"2018-10-31",1255
"2018-11-01",1305
"2018-11-02",1330
"2018-11-05",1290
"2018-11-06",1305
"2018-11-07",1295
"2018-11-08",1360
"2018-11-09",1375
"2018-11-12",1355
"2018-11-13",1350
"2018-11-14",1330
"2018-11-15",1320
"2018-11-16",1355
"2018-11-19",1410
"2018-11-20",1425
"2018-11-21",1410
"2018-11-22",1420
"2018-11-23",1455
"2018-11-26",1480
"2018-11-27",1460
"2018-11-28",1425
"2018-11-29",1475
"2018-11-30",1440
"2018-12-03",1485
"2018-12-04",1470
"2018-12-05",1470
"2018-12-06",1420
"2018-12-07",1420
"2018-12-10",1360
"2018-12-11",1330
"2018-12-12",1375
"2018-12-13",1445
"2018-12-14",1395
"2018-12-17",1350
"2018-12-18",1345
"2018-12-19",1345
"2018-12-20",1340
"2018-12-21",1340
"2018-12-24",1330
"2018-12-26",1265
"2018-12-27",1250
"2018-12-28",1270
"2019-01-02",1280
"2019-01-03",1295
"2019-01-04",1310
"2019-01-07",1300
"2019-01-08",1310
"2019-01-09",1460
"2019-01-10",1470
"2019-01-11",1470
"2019-01-14",1460
"2019-01-15",1495
"2019-01-16",1515
"2019-01-17",1555
"2019-01-18",1575
"2019-01-21",1570
"2019-01-22",1510
"2019-01-23",1510
"2019-01-24",1540
"2019-01-25",1620
"2019-01-28",1595
"2019-01-29",1605
"2019-01-30",1590
"2019-01-31",1585
"2019-02-01",1570
"2019-02-07",1600
"2019-02-08",1610
"2019-02-11",1605
"2019-02-12",1600
"2019-02-13",1610
"2019-02-14",1625
"2019-02-15",1630
"2019-02-18",1630
"2019-02-19",1620
"2019-02-20",1605
"2019-02-21",1820
"2019-02-22",1795
"2019-02-25",1795
"2019-02-26",1810
"2019-02-27",1810
"2019-02-28",1710
"2019-03-04",1790
"2019-03-05",1775
"2019-03-06",1825
"2019-03-07",1775
"2019-03-08",1750
"2019-03-11",1665
"2019-03-12",1690
"2019-03-13",1645
"2019-03-14",1710
"2019-03-15",1710
"2019-03-18",1735
"2019-03-19",1760
"2019-03-20",1710
"2019-03-21",1720
"2019-03-22",1800
"2019-03-25",1830
"2019-03-26",1830
"2019-03-27",1785
"2019-03-28",1695
"2019-03-29",1705
"2019-04-01",1760
"2019-04-02",1790
"2019-04-03",1785
"2019-04-04",1815
"2019-04-05",1815
"2019-04-08",1870
"2019-04-09",1855
"2019-04-10",1835
"2019-04-11",1830
"2019-04-12",1825
"2019-04-15",1805
"2019-04-16",1800
"2019-04-17",1890
"2019-04-18",1840
"2019-04-19",1905
"2019-04-22",1855
"2019-04-23",1955
"2019-04-24",1925
"2019-04-25",1910
"2019-04-26",1870
"2019-04-29",1780
"2019-04-30",1760
"2019-05-02",1785
"2019-05-03",1795
"2019-05-07",1750
"2019-05-08",1745
"2019-05-09",1650
"2019-05-10",1605
"2019-05-13",1620
"2019-05-14",1610
"2019-05-15",1665
"2019-05-16",1620
"2019-05-17",1585
"2019-05-20",1550
"2019-05-21",1520
"2019-05-22",1490
"2019-05-23",1430
"2019-05-24",1445
"2019-05-27",1405
"2019-05-28",1395
"2019-05-29",1365
"2019-05-30",1380
"2019-05-31",1395
"2019-06-03",1420
"2019-06-04",1415
"2019-06-05",1415
"2019-06-07",1445
"2019-06-10",1470
"2019-06-11",1600
"2019-06-12",1590
"2019-06-13",1655
"2019-06-14",1720
"2019-06-17",1675
"2019-06-18",1640
"2019-06-19",1650
"2019-06-20",1695
"2019-06-21",1670
"2019-06-24",1680
"2019-06-25",1710
"2019-06-26",1740
"2019-06-27",1685
"2019-06-28",1640
"2019-07-01",1650
"2019-07-02",1670
"2019-07-03",1680
"2019-07-04",1685
"2019-07-05",1690
"2019-07-08",1555
"2019-07-09",1525
"2019-07-10",1570
"2019-07-11",1610
