"","Price"
"2018-09-20",6500
"2018-09-21",6500
"2018-09-27",6490
"2018-09-28",6460
"2018-10-01",6400
"2018-10-02",6390
"2018-10-04",6300
"2018-10-05",6250
"2018-10-08",6200
"2018-10-10",6120
"2018-10-11",6040
"2018-10-12",6040
"2018-10-15",5970
"2018-10-16",6040
"2018-10-17",6050
"2018-10-18",6050
"2018-10-19",6040
"2018-10-22",6040
"2018-10-23",5890
"2018-10-24",6190
"2018-10-25",6240
"2018-10-26",6140
"2018-10-29",6050
"2018-10-30",6090
"2018-10-31",6260
"2018-11-01",6350
"2018-11-02",6350
"2018-11-05",6250
"2018-11-06",6400
"2018-11-07",6550
"2018-11-08",6500
"2018-11-09",6410
"2018-11-12",6350
"2018-11-13",6290
"2018-11-14",6290
"2018-11-15",6290
"2018-11-16",6460
"2018-11-19",6460
"2018-11-20",6380
"2018-11-21",6390
"2018-11-22",6400
"2018-11-23",6370
"2018-11-26",6330
"2018-11-27",6350
"2018-11-28",6410
"2018-11-29",6390
"2018-11-30",6400
"2018-12-03",6440
"2018-12-04",6480
"2018-12-05",6420
"2018-12-06",6390
"2018-12-07",6440
"2018-12-10",6330
"2018-12-11",6370
"2018-12-12",6410
"2018-12-13",6380
"2018-12-14",6370
"2018-12-17",6290
"2018-12-18",6200
"2018-12-19",6290
"2018-12-20",6230
"2018-12-21",6370
"2018-12-24",6340
"2018-12-26",6300
"2018-12-27",6260
"2018-12-28",6270
"2019-01-02",6210
"2019-01-03",6100
"2019-01-04",6130
"2019-01-07",6160
"2019-01-08",6140
"2019-01-09",6210
"2019-01-10",6200
"2019-01-11",6220
"2019-01-14",6100
"2019-01-15",6050
"2019-01-16",6050
"2019-01-17",6040
"2019-01-18",6050
"2019-01-21",5800
"2019-01-22",5950
"2019-01-23",5950
"2019-01-24",6000
"2019-01-25",6000
"2019-01-28",6010
"2019-01-29",6040
"2019-01-30",6000
"2019-01-31",5910
"2019-02-01",5970
"2019-02-07",5990
"2019-02-08",5940
"2019-02-11",5920
"2019-02-12",5870
"2019-02-13",5880
"2019-02-14",5940
"2019-02-15",5980
"2019-02-18",6090
"2019-02-19",6110
"2019-02-20",6090
"2019-02-21",6100
"2019-02-22",6020
"2019-02-25",6070
"2019-02-26",6040
"2019-02-27",6030
"2019-02-28",6020
"2019-03-04",6050
"2019-03-05",6100
"2019-03-06",6120
"2019-03-07",6130
"2019-03-08",6100
"2019-03-11",6140
"2019-03-12",6190
"2019-03-13",6240
"2019-03-14",6210
"2019-03-15",6180
"2019-03-18",6220
"2019-03-19",6210
"2019-03-20",6110
"2019-03-21",6070
"2019-03-22",6070
"2019-03-25",6080
"2019-03-26",6090
"2019-03-27",6100
"2019-03-28",6090
"2019-03-29",6100
"2019-04-01",6110
"2019-04-02",6040
"2019-04-03",6050
"2019-04-04",6130
"2019-04-05",6260
"2019-04-08",6120
"2019-04-09",6110
"2019-04-10",6030
"2019-04-11",6000
"2019-04-12",6050
"2019-04-15",6100
"2019-04-16",6080
"2019-04-17",6070
"2019-04-18",6030
"2019-04-19",6050
"2019-04-22",6120
"2019-04-23",6110
"2019-04-24",6110
"2019-04-25",6090
"2019-04-26",6090
"2019-04-29",6230
"2019-04-30",6220
"2019-05-02",6200
"2019-05-03",6180
"2019-05-07",6140
"2019-05-08",6190
"2019-05-09",5820
"2019-05-10",5780
"2019-05-13",5750
"2019-05-14",5850
"2019-05-15",5970
"2019-05-16",5920
"2019-05-17",5910
"2019-05-20",5850
"2019-05-21",5850
"2019-05-22",5860
"2019-05-23",5770
"2019-05-24",5750
"2019-05-27",5700
"2019-05-28",5730
"2019-05-29",5700
"2019-05-30",5670
"2019-05-31",5600
"2019-06-03",5670
"2019-06-04",5690
"2019-06-05",5750
"2019-06-07",5750
"2019-06-10",5740
"2019-06-11",5750
"2019-06-12",5760
