"","Price"
"2018-09-20",268
"2018-09-21",265
"2018-09-27",269
"2018-09-28",276
"2018-10-01",276
"2018-10-02",276
"2018-10-04",273
"2018-10-05",272
"2018-10-08",263
"2018-10-10",244
"2018-10-11",216
"2018-10-12",226
"2018-10-15",230
"2018-10-16",231
"2018-10-17",229
"2018-10-18",229
"2018-10-19",232
"2018-10-22",228
"2018-10-23",232
"2018-10-24",231
"2018-10-25",228
"2018-10-26",208
"2018-10-29",176
"2018-10-30",177
"2018-10-31",182
"2018-11-01",198
"2018-11-02",207
"2018-11-05",204
"2018-11-06",204
"2018-11-07",202
"2018-11-08",203
"2018-11-09",210
"2018-11-12",204
"2018-11-13",206
"2018-11-14",206
"2018-11-15",208
"2018-11-16",224
"2018-11-19",232
"2018-11-20",248
"2018-11-21",248
"2018-11-22",249
"2018-11-23",236
"2018-11-26",244
"2018-11-27",248
"2018-11-28",249
"2018-11-29",252
"2018-11-30",250
"2018-12-03",226
"2018-12-04",225
"2018-12-05",225
"2018-12-06",216
"2018-12-07",218
"2018-12-10",218
"2018-12-11",218
"2018-12-12",221
"2018-12-13",223
"2018-12-14",222
"2018-12-17",222
"2018-12-18",222
"2018-12-19",222
"2018-12-20",222
"2018-12-21",214
"2018-12-24",216
"2018-12-26",214
"2018-12-27",215
"2018-12-28",215
"2019-01-02",220
"2019-01-03",240
"2019-01-04",240
"2019-01-07",246
"2019-01-08",242
"2019-01-09",240
"2019-01-10",233
"2019-01-11",265
"2019-01-14",266
"2019-01-15",282
"2019-01-16",289
"2019-01-17",323
"2019-01-18",316
"2019-01-21",310
"2019-01-22",316
"2019-01-23",308
"2019-01-24",314
"2019-01-25",310
"2019-01-28",310
"2019-01-29",297
"2019-01-30",288
"2019-01-31",276
"2019-02-01",282
"2019-02-07",300
"2019-02-08",315
"2019-02-11",328
"2019-02-12",323
"2019-02-13",358
"2019-02-14",424
"2019-02-15",396
"2019-02-18",432
"2019-02-19",440
"2019-02-20",476
"2019-02-21",504
"2019-02-22",476
"2019-02-25",442
"2019-02-26",512
"2019-02-27",518
"2019-02-28",514
"2019-03-04",520
"2019-03-05",510
"2019-03-06",478
"2019-03-07",478
"2019-03-08",468
"2019-03-11",484
"2019-03-12",488
"2019-03-13",482
"2019-03-14",490
"2019-03-15",498
"2019-03-18",492
"2019-03-19",472
"2019-03-20",460
"2019-03-21",456
"2019-03-22",444
"2019-03-25",347
"2019-03-26",333
"2019-03-27",358
"2019-03-28",347
"2019-03-29",340
"2019-04-01",369
"2019-04-02",366
"2019-04-03",376
"2019-04-04",422
"2019-04-05",428
"2019-04-08",414
"2019-04-09",446
"2019-04-10",464
"2019-04-11",460
"2019-04-12",404
"2019-04-15",390
"2019-04-16",366
"2019-04-17",365
"2019-04-18",332
"2019-04-19",344
"2019-04-22",348
"2019-04-23",338
"2019-04-24",333
"2019-04-25",327
"2019-04-26",356
"2019-04-29",362
"2019-04-30",363
"2019-05-02",356
"2019-05-03",345
"2019-05-07",340
"2019-05-08",326
"2019-05-09",320
"2019-05-10",312
"2019-05-13",280
"2019-05-14",279
"2019-05-15",288
"2019-05-16",359
"2019-05-17",332
"2019-05-20",353
"2019-05-21",355
"2019-05-22",348
"2019-05-23",336
"2019-05-24",365
"2019-05-27",348
"2019-05-28",383
"2019-05-29",359
"2019-05-30",347
"2019-05-31",345
"2019-06-03",324
"2019-06-04",324
"2019-06-05",324
"2019-06-07",328
"2019-06-10",322
"2019-06-11",336
"2019-06-12",330
"2019-06-13",328
"2019-06-14",337
"2019-06-17",338
"2019-06-18",364
"2019-06-19",354
"2019-06-20",408
"2019-06-21",420
"2019-06-24",380
"2019-06-25",350
"2019-06-26",359
"2019-06-27",321
"2019-06-28",316
"2019-07-01",318
"2019-07-02",319
"2019-07-03",316
"2019-07-04",319
"2019-07-05",330
"2019-07-08",318
"2019-07-09",302
"2019-07-10",298
"2019-07-11",310
"2019-07-12",321
"2019-07-15",310
"2019-07-16",309
"2019-07-17",307
"2019-07-18",300
"2019-07-19",300
"2019-07-22",296
"2019-07-23",283
"2019-07-24",288
"2019-07-25",284
"2019-07-26",282
"2019-07-29",274
"2019-07-30",270
"2019-07-31",269
"2019-08-01",268
"2019-08-02",274
"2019-08-05",264
"2019-08-06",220
"2019-08-07",213
"2019-08-08",226
"2019-08-09",237
"2019-08-12",242
"2019-08-13",250
"2019-08-14",253
"2019-08-16",258
"2019-08-19",266
"2019-08-20",270
"2019-08-21",271
"2019-08-22",285
"2019-08-23",268
"2019-08-26",272
"2019-08-27",269
"2019-08-28",262
"2019-08-29",278
"2019-08-30",332
"2019-09-02",317
"2019-09-03",310
"2019-09-04",312
"2019-09-05",325
"2019-09-06",321
"2019-09-09",316
"2019-09-10",311
"2019-09-11",312
"2019-09-16",325
"2019-09-17",312
"2019-09-18",311
"2019-09-19",314
"2019-09-20",316
"2019-09-23",312
"2019-09-24",300
"2019-09-25",294
"2019-09-26",299
"2019-09-27",289
"2019-09-30",281
"2019-10-01",272
"2019-10-02",264
"2019-10-04",258
"2019-10-07",260
"2019-10-08",276
"2019-10-10",275
"2019-10-11",271
"2019-10-14",271
"2019-10-15",271
"2019-10-16",276
"2019-10-17",284
"2019-10-18",279
"2019-10-21",277
"2019-10-22",274
"2019-10-23",274
"2019-10-24",270
"2019-10-25",270
"2019-10-28",265
"2019-10-29",266
"2019-10-30",262
"2019-10-31",253
"2019-11-01",253
"2019-11-04",267
"2019-11-05",272
"2019-11-06",274
"2019-11-07",275
"2019-11-08",267
"2019-11-11",271
"2019-11-12",278
"2019-11-13",279
"2019-11-14",273
"2019-11-15",272
"2019-11-18",271
"2019-11-19",283
"2019-11-20",277
"2019-11-21",271
"2019-11-22",268
"2019-11-25",270
"2019-11-26",273
"2019-11-27",273
"2019-11-28",276
"2019-11-29",283
"2019-12-02",283
"2019-12-03",284
"2019-12-04",278
"2019-12-05",268
"2019-12-06",292
"2019-12-09",300
"2019-12-10",300
"2019-12-11",314
"2019-12-12",324
"2019-12-13",348
"2019-12-16",342
"2019-12-17",342
"2019-12-18",330
"2019-12-19",328
"2019-12-20",326
"2019-12-23",314
"2019-12-24",320
"2019-12-26",320
"2019-12-27",328
"2019-12-30",365
"2020-01-02",418
"2020-01-03",371
"2020-01-06",348
"2020-01-07",351
"2020-01-08",335
"2020-01-09",344
"2020-01-10",364
"2020-01-13",379
"2020-01-14",399
"2020-01-15",414
"2020-01-16",390
"2020-01-17",396
"2020-01-20",440
"2020-01-21",552
"2020-01-22",592
"2020-01-23",468
"2020-01-28",474
"2020-01-29",514
"2020-01-30",518
"2020-01-31",498
"2020-02-03",496
"2020-02-04",508
"2020-02-05",506
"2020-02-06",514
"2020-02-07",518
"2020-02-10",518
"2020-02-11",504
"2020-02-12",522
"2020-02-13",524
"2020-02-14",536
"2020-02-17",596
"2020-02-18",586
"2020-02-19",576
"2020-02-20",552
"2020-02-21",546
"2020-02-24",496
"2020-02-25",510
"2020-02-26",496
"2020-02-27",462
"2020-02-28",456
"2020-03-02",456
"2020-03-03",452
"2020-03-04",490
"2020-03-05",496
"2020-03-06",528
"2020-03-09",540
"2020-03-10",546
"2020-03-11",550
"2020-03-12",578
"2020-03-13",592
"2020-03-16",618
"2020-03-17",638
"2020-03-18",570
"2020-03-19",516
"2020-03-20",536
"2020-03-23",486
"2020-03-24",522
"2020-03-25",524
"2020-03-26",550
"2020-03-27",612
"2020-03-30",598
"2020-03-31",602
"2020-04-01",572
"2020-04-02",564
"2020-04-03",588
"2020-04-06",630
"2020-04-07",758
"2020-04-08",696
"2020-04-09",696
"2020-04-10",696
"2020-04-13",696
"2020-04-14",696
"2020-04-16",696
"2020-04-17",696
"2020-04-20",696
"2020-04-21",696
"2020-04-22",696
"2020-04-23",696
"2020-04-24",696
"2020-04-27",696
"2020-04-28",696
"2020-04-29",904
"2020-05-04",1175
"2020-05-06",1165
"2020-05-07",1130
"2020-05-08",1125
"2020-05-11",1110
"2020-05-12",1010
"2020-05-13",963
"2020-05-14",850
"2020-05-15",737
"2020-05-18",790
"2020-05-19",553
"2020-05-20",556
"2020-05-21",549
"2020-05-22",519
"2020-05-25",538
"2020-05-26",524
"2020-05-27",521
"2020-05-28",509
"2020-05-29",488
"2020-06-01",506
"2020-06-02",514
"2020-06-03",500
"2020-06-04",511
"2020-06-05",522
"2020-06-08",512
"2020-06-09",506
"2020-06-10",502
"2020-06-11",485
"2020-06-12",475
"2020-06-15",475
"2020-06-16",454
"2020-06-17",481
"2020-06-18",500
"2020-06-19",491
"2020-06-22",475
"2020-06-23",471
"2020-06-24",512
"2020-06-25",468
"2020-06-26",452
"2020-06-29",440
"2020-06-30",440
"2020-07-01",436
"2020-07-02",446
"2020-07-03",445
"2020-07-06",448
"2020-07-07",444
"2020-07-08",443
"2020-07-09",425
"2020-07-10",412
"2020-07-13",417
"2020-07-14",404
"2020-07-15",404
"2020-07-16",413
"2020-07-17",412
"2020-07-20",402
"2020-07-21",404
"2020-07-22",389
"2020-07-23",368
"2020-07-24",371
"2020-07-27",390
"2020-07-28",382
"2020-07-29",385
"2020-07-30",391
"2020-07-31",369
"2020-08-03",360
"2020-08-04",360
"2020-08-05",364
"2020-08-06",369
"2020-08-07",372
"2020-08-10",363
"2020-08-11",357
"2020-08-12",347
"2020-08-13",363
"2020-08-14",354
"2020-08-18",332
"2020-08-19",377
"2020-08-20",336
"2020-08-21",341
"2020-08-24",345
"2020-08-25",357
"2020-08-26",385
"2020-08-27",370
"2020-08-28",386
"2020-08-31",406
"2020-09-01",337
"2020-09-02",334
"2020-09-03",329
"2020-09-04",335
"2020-09-07",337
"2020-09-08",336
"2020-09-09",339
"2020-09-10",343
"2020-09-11",348
"2020-09-14",373
"2020-09-15",368
"2020-09-16",383
"2020-09-17",375
"2020-09-18",371
"2020-09-21",366
"2020-09-22",353
"2020-09-23",350
"2020-09-24",330
"2020-09-25",332
"2020-09-28",347
"2020-09-29",359
