"","Price"
"2018-09-20",8704
"2018-09-21",8704
"2018-09-27",8922
"2018-09-28",9067
"2018-10-01",9249
"2018-10-02",8777
"2018-10-04",8596
"2018-10-05",8306
"2018-10-08",8306
"2018-10-10",7907
"2018-10-11",7399
"2018-10-12",7544
"2018-10-15",7616
"2018-10-16",7689
"2018-10-17",7689
"2018-10-18",7653
"2018-10-19",7870
"2018-10-22",7798
"2018-10-23",7580
"2018-10-24",7363
"2018-10-25",7217
"2018-10-26",7616
"2018-10-29",6913
"2018-10-30",6891
"2018-10-31",6964
"2018-11-01",7036
"2018-11-02",7290
"2018-11-05",7363
"2018-11-06",7508
"2018-11-07",7616
"2018-11-08",7689
"2018-11-09",7616
"2018-11-12",7471
"2018-11-13",7399
"2018-11-14",7508
"2018-11-15",7109
"2018-11-16",7087
"2018-11-19",7225
"2018-11-20",7217
"2018-11-21",7203
"2018-11-22",7167
"2018-11-23",6978
"2018-11-26",7072
"2018-11-27",7072
"2018-11-28",7109
"2018-11-29",7130
"2018-11-30",7109
"2018-12-03",7225
"2018-12-04",7210
"2018-12-05",7246
"2018-12-06",7254
"2018-12-07",7290
"2018-12-10",7174
"2018-12-11",7101
"2018-12-12",7363
"2018-12-13",7363
"2018-12-14",7232
"2018-12-17",7254
"2018-12-18",7174
"2018-12-19",7290
"2018-12-20",7174
"2018-12-21",7167
"2018-12-24",7109
"2018-12-26",6906
"2018-12-27",7022
"2018-12-28",7029
"2019-01-02",7072
"2019-01-03",6768
"2019-01-04",6840
"2019-01-07",7000
"2019-01-08",7043
"2019-01-09",7138
"2019-01-10",7138
"2019-01-11",7138
"2019-01-14",7254
"2019-01-15",7254
"2019-01-16",7435
"2019-01-17",7290
"2019-01-18",7290
"2019-01-21",7290
"2019-01-22",7246
"2019-01-23",7363
"2019-01-24",7435
"2019-01-25",7435
"2019-01-28",7363
"2019-01-29",7326
"2019-01-30",7254
"2019-01-31",7326
"2019-02-01",7363
"2019-02-07",7508
"2019-02-08",7471
"2019-02-11",7616
"2019-02-12",7761
"2019-02-13",7761
"2019-02-14",7761
"2019-02-15",7616
"2019-02-18",7653
"2019-02-19",7689
"2019-02-20",7653
"2019-02-21",7616
"2019-02-22",7544
"2019-02-25",7689
"2019-02-26",7616
"2019-02-27",7616
"2019-02-28",7580
"2019-03-04",7798
"2019-03-05",7798
"2019-03-06",7761
"2019-03-07",7616
"2019-03-08",7580
"2019-03-11",7435
"2019-03-12",7580
"2019-03-13",7544
"2019-03-14",7653
"2019-03-15",7544
"2019-03-18",7580
"2019-03-19",7580
"2019-03-20",7544
"2019-03-21",7544
"2019-03-22",7544
"2019-03-25",7363
"2019-03-26",7363
"2019-03-27",7689
"2019-03-28",7471
"2019-03-29",7471
"2019-04-01",7508
"2019-04-02",7435
"2019-04-03",7435
"2019-04-04",7508
"2019-04-05",7544
"2019-04-08",7471
"2019-04-09",7544
"2019-04-10",7544
"2019-04-11",7508
"2019-04-12",7544
"2019-04-15",7616
"2019-04-16",7508
"2019-04-17",7508
"2019-04-18",7508
"2019-04-19",7580
"2019-04-22",7544
"2019-04-23",7544
"2019-04-24",7435
"2019-04-25",7326
"2019-04-26",7254
"2019-04-29",7290
"2019-04-30",7616
"2019-05-02",7616
"2019-05-03",7508
"2019-05-07",7508
"2019-05-08",7435
"2019-05-09",7167
"2019-05-10",7167
"2019-05-13",7123
"2019-05-14",7159
"2019-05-15",7217
"2019-05-16",7109
"2019-05-17",6978
"2019-05-20",6906
"2019-05-21",6927
"2019-05-22",6942
"2019-05-23",6797
"2019-05-24",6681
"2019-05-27",6746
"2019-05-28",6819
"2019-05-29",6760
"2019-05-30",6746
"2019-05-31",6746
"2019-06-03",6710
"2019-06-04",6768
"2019-06-05",6884
"2019-06-07",6964
"2019-06-10",6920
"2019-06-11",7022
"2019-06-12",7014
"2019-06-13",7036
"2019-06-14",7022
"2019-06-17",6993
"2019-06-18",6927
"2019-06-19",6906
"2019-06-20",6927
"2019-06-21",6920
"2019-06-24",6884
"2019-06-25",6826
"2019-06-26",6848
"2019-06-27",6804
"2019-06-28",7014
"2019-07-01",6993
"2019-07-02",7022
"2019-07-03",7007
"2019-07-04",6993
"2019-07-05",6993
"2019-07-08",6978
"2019-07-09",6855
"2019-07-10",6826
"2019-07-11",6826
"2019-07-12",6920
"2019-07-15",6724
"2019-07-16",6797
"2019-07-17",6746
"2019-07-18",6666
"2019-07-19",6782
"2019-07-22",6695
"2019-07-23",6615
"2019-07-24",6536
"2019-07-25",6420
"2019-07-26",6303
"2019-07-29",5817
"2019-07-30",5839
"2019-07-31",5803
"2019-08-01",5803
"2019-08-02",5803
"2019-08-05",5324
"2019-08-06",5078
"2019-08-07",5230
"2019-08-08",5404
"2019-08-09",5513
"2019-08-12",5549
"2019-08-13",5542
"2019-08-14",5491
"2019-08-16",5854
"2019-08-19",5912
"2019-08-20",6021
"2019-08-21",6231
"2019-08-22",6129
"2019-08-23",5984
"2019-08-26",5854
"2019-08-27",5992
"2019-08-28",6079
"2019-08-29",6013
"2019-08-30",6115
"2019-09-02",6122
"2019-09-03",6151
"2019-09-04",6238
"2019-09-05",6238
"2019-09-06",6238
"2019-09-09",6187
"2019-09-10",6151
"2019-09-11",6187
"2019-09-16",6267
"2019-09-17",6405
"2019-09-18",6405
"2019-09-19",6391
"2019-09-20",6391
"2019-09-23",6383
"2019-09-24",6383
"2019-09-25",6347
"2019-09-26",6318
"2019-09-27",6354
"2019-09-30",6347
"2019-10-01",6376
"2019-10-02",6340
"2019-10-04",6209
"2019-10-07",6216
"2019-10-08",6209
"2019-10-10",6253
"2019-10-11",6202
"2019-10-14",6311
"2019-10-15",6311
"2019-10-16",6347
"2019-10-17",6362
"2019-10-18",6376
"2019-10-21",6376
"2019-10-22",6398
"2019-10-23",6434
"2019-10-24",6347
"2019-10-25",6333
"2019-10-28",6405
"2019-10-29",6376
"2019-10-30",6347
"2019-10-31",6398
"2019-11-01",6412
"2019-11-04",6383
"2019-11-05",6637
"2019-11-06",6666
"2019-11-07",6608
"2019-11-08",6731
"2019-11-11",6731
"2019-11-12",7051
"2019-11-13",6935
"2019-11-14",6927
"2019-11-15",6891
"2019-11-18",6884
"2019-11-19",6775
"2019-11-20",6557
"2019-11-21",6608
"2019-11-22",6463
"2019-11-25",6702
"2019-11-26",6731
"2019-11-27",6652
"2019-11-28",6659
"2019-11-29",6565
"2019-12-02",6594
"2019-12-03",6514
"2019-12-04",6536
"2019-12-05",6543
"2019-12-06",6572
"2019-12-09",6601
"2019-12-10",6673
"2019-12-11",6710
"2019-12-12",6710
"2019-12-13",7130
"2019-12-16",6913
"2019-12-17",6949
"2019-12-18",7036
"2019-12-19",7188
"2019-12-20",7290
"2019-12-23",7290
"2019-12-24",7159
"2019-12-26",7290
"2019-12-27",7130
"2019-12-30",7150
"2020-01-02",7140
"2020-01-03",7270
"2020-01-06",7140
