"","Price"
"2018-09-20",6400
"2018-09-21",6420
"2018-09-27",6280
"2018-09-28",6240
"2018-10-01",6280
"2018-10-02",6000
"2018-10-04",5950
"2018-10-05",5800
"2018-10-08",5830
"2018-10-10",5700
"2018-10-11",5240
"2018-10-12",5390
"2018-10-15",5210
"2018-10-16",5370
"2018-10-17",5450
"2018-10-18",5350
"2018-10-19",5470
"2018-10-22",5470
"2018-10-23",5250
"2018-10-24",5100
"2018-10-25",4900
"2018-10-26",4685
"2018-10-29",4350
"2018-10-30",4530
"2018-10-31",4675
"2018-11-01",4745
"2018-11-02",4930
"2018-11-05",4890
"2018-11-06",4890
"2018-11-07",4805
"2018-11-08",4960
"2018-11-09",4775
"2018-11-12",4775
"2018-11-13",4740
"2018-11-14",4785
"2018-11-15",4785
"2018-11-16",4920
"2018-11-19",4985
"2018-11-20",5100
"2018-11-21",5050
"2018-11-22",4975
"2018-11-23",4775
"2018-11-26",4910
"2018-11-27",5020
"2018-11-28",5040
"2018-11-29",5000
"2018-11-30",5020
"2018-12-03",5110
"2018-12-04",5160
"2018-12-05",5060
"2018-12-06",4880
"2018-12-07",4925
"2018-12-10",4815
"2018-12-11",4680
"2018-12-12",4840
"2018-12-13",5010
"2018-12-14",4915
"2018-12-17",5350
"2018-12-18",5210
"2018-12-19",5100
"2018-12-20",5070
"2018-12-21",5040
"2018-12-24",5000
"2018-12-26",4855
"2018-12-27",4955
"2018-12-28",5060
"2019-01-02",5120
"2019-01-03",5170
"2019-01-04",5350
"2019-01-07",5220
"2019-01-08",5150
"2019-01-09",5200
"2019-01-10",5220
"2019-01-11",5200
"2019-01-14",5210
"2019-01-15",5210
"2019-01-16",5090
"2019-01-17",4965
"2019-01-18",5080
"2019-01-21",5170
"2019-01-22",5130
"2019-01-23",5140
"2019-01-24",5150
"2019-01-25",5290
"2019-01-28",5260
"2019-01-29",5220
"2019-01-30",5170
"2019-01-31",5140
"2019-02-01",5120
"2019-02-07",5160
"2019-02-08",5190
"2019-02-11",5240
"2019-02-12",5140
"2019-02-13",5500
"2019-02-14",5320
"2019-02-15",5380
"2019-02-18",5400
"2019-02-19",5350
"2019-02-20",5350
"2019-02-21",5300
"2019-02-22",5310
"2019-02-25",5460
"2019-02-26",5370
"2019-02-27",5480
"2019-02-28",5200
"2019-03-04",5330
"2019-03-05",5380
"2019-03-06",5480
"2019-03-07",5440
"2019-03-08",5410
"2019-03-11",5240
"2019-03-12",5400
"2019-03-13",5390
"2019-03-14",5550
"2019-03-15",5410
"2019-03-18",5490
"2019-03-19",5380
"2019-03-20",5360
"2019-03-21",5300
"2019-03-22",5300
"2019-03-25",5220
"2019-03-26",5210
"2019-03-27",5100
"2019-03-28",5040
"2019-03-29",5000
"2019-04-01",5050
"2019-04-02",5110
"2019-04-03",5170
"2019-04-04",5170
"2019-04-05",5190
"2019-04-08",5230
"2019-04-09",5230
"2019-04-10",5270
"2019-04-11",5290
"2019-04-12",5250
"2019-04-15",5280
"2019-04-16",5250
"2019-04-17",5200
"2019-04-18",5170
"2019-04-19",5340
"2019-04-22",5350
"2019-04-23",5410
"2019-04-24",5470
"2019-04-25",5310
"2019-04-26",5280
"2019-04-29",5360
"2019-04-30",5350
"2019-05-02",5370
"2019-05-03",5380
"2019-05-07",5320
"2019-05-08",5230
"2019-05-09",4980
"2019-05-10",4810
"2019-05-13",4760
"2019-05-14",4660
"2019-05-15",4775
"2019-05-16",4820
"2019-05-17",4760
"2019-05-20",4655
"2019-05-21",4995
"2019-05-22",4795
"2019-05-23",4665
"2019-05-24",4555
"2019-05-27",4505
"2019-05-28",4620
"2019-05-29",4520
"2019-05-30",4510
"2019-05-31",4555
"2019-06-03",4605
"2019-06-04",4640
"2019-06-05",4675
"2019-06-07",4715
"2019-06-10",4740
"2019-06-11",4740
"2019-06-12",4760
"2019-06-13",4910
"2019-06-14",4870
"2019-06-17",4810
"2019-06-18",4840
"2019-06-19",4855
"2019-06-20",4870
"2019-06-21",4835
"2019-06-24",4815
"2019-06-25",4815
"2019-06-26",4820
"2019-06-27",4740
"2019-06-28",4620
"2019-07-01",4655
"2019-07-02",4665
"2019-07-03",4600
"2019-07-04",4580
"2019-07-05",4625
"2019-07-08",4560
"2019-07-09",4560
"2019-07-10",4560
"2019-07-11",4595
"2019-07-12",4645
"2019-07-15",4560
"2019-07-16",4525
"2019-07-17",4500
"2019-07-18",4405
"2019-07-19",4450
"2019-07-22",4450
"2019-07-23",4445
"2019-07-24",4475
"2019-07-25",4435
"2019-07-26",4305
"2019-07-29",3920
"2019-07-30",4115
"2019-07-31",4370
"2019-08-01",4285
"2019-08-02",4280
"2019-08-05",3905
"2019-08-06",3700
"2019-08-07",3815
"2019-08-08",3940
"2019-08-09",3955
"2019-08-12",4010
"2019-08-13",4035
"2019-08-14",4040
"2019-08-16",3960
"2019-08-19",3980
"2019-08-20",4040
"2019-08-21",4135
"2019-08-22",4140
"2019-08-23",4095
"2019-08-26",3930
"2019-08-27",3940
"2019-08-28",3980
"2019-08-29",3980
"2019-08-30",4210
"2019-09-02",4140
"2019-09-03",4120
"2019-09-04",4200
"2019-09-05",4190
"2019-09-06",4170
"2019-09-09",4155
"2019-09-10",4140
"2019-09-11",4155
"2019-09-16",4185
"2019-09-17",4225
"2019-09-18",4240
"2019-09-19",4230
"2019-09-20",4200
"2019-09-23",4125
"2019-09-24",4170
"2019-09-25",4000
"2019-09-26",4050
"2019-09-27",4080
"2019-09-30",4075
"2019-10-01",4120
"2019-10-02",4100
"2019-10-04",4085
"2019-10-07",4050
"2019-10-08",4060
"2019-10-10",3990
"2019-10-11",3985
"2019-10-14",3985
"2019-10-15",4000
"2019-10-16",3940
"2019-10-17",3890
"2019-10-18",3910
"2019-10-21",3890
"2019-10-22",3860
"2019-10-23",3850
"2019-10-24",3820
"2019-10-25",3880
"2019-10-28",3885
"2019-10-29",3915
"2019-10-30",3945
"2019-10-31",3935
"2019-11-01",3945
"2019-11-04",3955
"2019-11-05",3920
"2019-11-06",3950
"2019-11-07",3875
"2019-11-08",4210
"2019-11-11",4290
"2019-11-12",4200
"2019-11-13",4160
"2019-11-14",4335
"2019-11-15",4275
"2019-11-18",4285
"2019-11-19",4300
"2019-11-20",4155
"2019-11-21",4075
"2019-11-22",4080
"2019-11-25",4140
"2019-11-26",4380
"2019-11-27",4390
"2019-11-28",4340
"2019-11-29",4140
"2019-12-02",4225
"2019-12-03",4180
