"","Price"
"2018-09-27",2319
"2018-09-28",2335
"2018-10-01",2314
"2018-10-02",2303
"2018-10-04",2308
"2018-10-05",2314
"2018-10-08",2308
"2018-10-10",2308
"2018-10-11",2275
"2018-10-12",2275
"2018-10-15",2303
"2018-10-16",2281
"2018-10-17",2303
"2018-10-18",2303
"2018-10-19",2292
"2018-10-22",2286
"2018-10-23",2281
"2018-10-24",2286
"2018-10-25",2281
"2018-10-26",2248
"2018-10-29",2243
"2018-10-30",2248
"2018-10-31",2265
"2018-11-01",2254
"2018-11-02",2259
"2018-11-05",2265
"2018-11-06",2265
"2018-11-07",2265
"2018-11-08",2265
"2018-11-09",2259
"2018-11-12",2259
"2018-11-13",2254
"2018-11-14",2270
"2018-11-15",2265
"2018-11-16",2259
"2018-11-19",2254
"2018-11-20",2259
"2018-11-21",2259
"2018-11-22",2270
"2018-11-23",2254
"2018-11-26",2265
"2018-11-27",2265
"2018-11-28",2265
"2018-11-29",2265
"2018-11-30",2265
"2018-12-03",2265
"2018-12-04",2259
"2018-12-05",2259
"2018-12-06",2237
"2018-12-07",2254
"2018-12-10",2237
"2018-12-11",2259
"2018-12-12",2254
"2018-12-13",2254
"2018-12-14",2237
"2018-12-17",2243
"2018-12-18",2243
"2018-12-19",2232
"2018-12-20",2232
"2018-12-21",2232
"2018-12-24",2243
"2018-12-26",2226
"2018-12-27",2232
"2018-12-28",2232
"2019-01-02",2237
"2019-01-03",2226
"2019-01-04",2237
"2019-01-07",2237
"2019-01-08",2232
"2019-01-09",2232
"2019-01-10",2232
"2019-01-11",2232
"2019-01-14",2232
"2019-01-15",2237
"2019-01-16",2237
"2019-01-17",2237
"2019-01-18",2237
"2019-01-21",2237
"2019-01-22",2237
"2019-01-23",2237
"2019-01-24",2243
"2019-01-25",2232
"2019-01-28",2248
"2019-01-29",2243
"2019-01-30",2275
"2019-01-31",2265
"2019-02-01",2259
"2019-02-07",2270
"2019-02-08",2270
"2019-02-11",2270
"2019-02-12",2270
"2019-02-13",2270
"2019-02-14",2270
"2019-02-15",2270
"2019-02-18",2270
"2019-02-19",2265
"2019-02-20",2243
"2019-02-21",2265
"2019-02-22",2265
"2019-02-25",2259
"2019-02-26",2254
"2019-02-27",2254
"2019-02-28",2254
"2019-03-04",2254
"2019-03-05",2248
"2019-03-06",2248
"2019-03-07",2248
"2019-03-08",2254
"2019-03-11",2270
"2019-03-12",2275
"2019-03-13",2275
"2019-03-14",2275
"2019-03-15",2275
"2019-03-18",2275
"2019-03-19",2275
"2019-03-20",2275
"2019-03-21",2270
"2019-03-22",2254
