"","Price"
"2018-09-20",22250
"2018-09-21",22650
"2018-09-27",22150
"2018-09-28",21950
"2018-10-01",22100
"2018-10-02",22100
"2018-10-04",21350
"2018-10-05",21000
"2018-10-08",21000
"2018-10-10",20000
"2018-10-11",19200
"2018-10-12",19750
"2018-10-15",19900
"2018-10-16",20150
"2018-10-17",20000
"2018-10-18",20200
"2018-10-19",19900
"2018-10-22",19600
"2018-10-23",18800
"2018-10-24",18950
"2018-10-25",18600
"2018-10-26",17900
"2018-10-29",17050
"2018-10-30",18000
"2018-10-31",18150
"2018-11-01",18400
"2018-11-02",19000
"2018-11-05",17950
"2018-11-06",17450
"2018-11-07",16950
"2018-11-08",17800
"2018-11-09",17150
"2018-11-12",17350
"2018-11-13",16650
"2018-11-14",16050
"2018-11-15",16000
"2018-11-16",16950
"2018-11-19",17400
"2018-11-20",17200
"2018-11-21",16750
"2018-11-22",16600
"2018-11-23",16600
"2018-11-26",16850
"2018-11-27",17350
"2018-11-28",17300
"2018-11-29",18000
"2018-11-30",17450
"2018-12-03",17400
"2018-12-04",17400
"2018-12-05",17150
"2018-12-06",16550
"2018-12-07",16500
"2018-12-10",16100
"2018-12-11",15650
"2018-12-12",16600
"2018-12-13",16450
"2018-12-14",16000
"2018-12-17",16100
"2018-12-18",15750
"2018-12-19",15700
"2018-12-20",15050
"2018-12-21",15300
"2018-12-24",15150
"2018-12-26",15150
"2018-12-27",15000
"2018-12-28",15300
"2019-01-02",14900
"2019-01-03",14150
"2019-01-04",14450
"2019-01-07",14800
"2019-01-08",15100
"2019-01-09",16100
"2019-01-10",15750
"2019-01-11",15750
"2019-01-14",15500
"2019-01-15",15700
"2019-01-16",16250
"2019-01-17",15950
"2019-01-18",16250
"2019-01-21",16400
"2019-01-22",16400
"2019-01-23",16400
"2019-01-24",16200
"2019-01-25",16500
"2019-01-28",17100
"2019-01-29",17000
"2019-01-30",18150
"2019-01-31",17750
"2019-02-01",17600
"2019-02-07",17450
"2019-02-08",17800
"2019-02-11",17400
"2019-02-12",18000
"2019-02-13",18400
"2019-02-14",18750
"2019-02-15",19650
"2019-02-18",21650
"2019-02-19",21200
"2019-02-20",21700
"2019-02-21",20550
"2019-02-22",20550
"2019-02-25",21000
"2019-02-26",20850
"2019-02-27",21500
"2019-02-28",20800
"2019-03-04",21300
"2019-03-05",22200
"2019-03-06",22050
"2019-03-07",21700
"2019-03-08",21850
"2019-03-11",22050
"2019-03-12",21900
"2019-03-13",21900
"2019-03-14",22750
"2019-03-15",22450
"2019-03-18",22550
"2019-03-19",21850
"2019-03-20",23950
"2019-03-21",23400
"2019-03-22",23050
"2019-03-25",22300
"2019-03-26",23100
"2019-03-27",22600
"2019-03-28",22450
"2019-03-29",22700
"2019-04-01",22550
"2019-04-02",21650
"2019-04-03",22000
"2019-04-04",21800
"2019-04-05",21700
"2019-04-08",22050
"2019-04-09",21900
"2019-04-10",21350
"2019-04-11",22200
"2019-04-12",21550
"2019-04-15",21650
"2019-04-16",21850
"2019-04-17",22800
"2019-04-18",22050
"2019-04-19",21800
"2019-04-22",22250
"2019-04-23",21350
"2019-04-24",21400
"2019-04-25",21750
"2019-04-26",21700
"2019-04-29",22550
"2019-04-30",23100
"2019-05-02",22850
"2019-05-03",23000
"2019-05-07",22800
"2019-05-08",23350
"2019-05-09",22900
"2019-05-10",23600
"2019-05-13",23300
"2019-05-14",23000
"2019-05-15",26200
"2019-05-16",26300
"2019-05-17",28300
"2019-05-20",26800
"2019-05-21",27200
"2019-05-22",27800
"2019-05-23",27350
"2019-05-24",27750
"2019-05-27",26700
"2019-05-28",27150
"2019-05-29",26350
"2019-05-30",26400
"2019-05-31",26400
