"","Price"
"2018-09-20",2935
"2018-09-21",2980
"2018-09-27",2995
"2018-09-28",2985
"2018-10-01",3025
"2018-10-02",2970
"2018-10-04",2910
"2018-10-05",2865
"2018-10-08",2855
"2018-10-10",2680
"2018-10-11",2575
"2018-10-12",2590
"2018-10-15",2640
"2018-10-16",2640
"2018-10-17",2680
"2018-10-18",2690
"2018-10-19",2690
"2018-10-22",2685
"2018-10-23",2685
"2018-10-24",2625
"2018-10-25",2525
"2018-10-26",2395
"2018-10-29",2230
"2018-10-30",2295
"2018-10-31",2330
"2018-11-01",2345
"2018-11-02",2415
"2018-11-05",2485
"2018-11-06",2520
"2018-11-07",2510
"2018-11-08",2485
"2018-11-09",2515
"2018-11-12",2540
"2018-11-13",2495
"2018-11-14",2505
"2018-11-15",2480
"2018-11-16",2500
"2018-11-19",2520
"2018-11-20",2590
"2018-11-21",2535
"2018-11-22",2510
"2018-11-23",2495
"2018-11-26",2520
"2018-11-27",2525
"2018-11-28",2525
"2018-11-29",2515
"2018-11-30",2525
"2018-12-03",2695
"2018-12-04",2630
"2018-12-05",2640
"2018-12-06",2645
"2018-12-07",2695
"2018-12-10",2590
"2018-12-11",2570
"2018-12-12",2615
"2018-12-13",2615
"2018-12-14",2615
"2018-12-17",2600
"2018-12-18",2600
"2018-12-19",2600
"2018-12-20",2600
"2018-12-21",2635
"2018-12-24",2655
"2018-12-26",2655
"2018-12-27",2685
"2018-12-28",2700
"2019-01-02",2690
"2019-01-03",2545
"2019-01-04",2570
"2019-01-07",2600
"2019-01-08",2605
"2019-01-09",2615
"2019-01-10",2630
"2019-01-11",2640
"2019-01-14",2615
"2019-01-15",2635
"2019-01-16",2655
"2019-01-17",2615
"2019-01-18",2660
"2019-01-21",2675
"2019-01-22",2665
"2019-01-23",2635
"2019-01-24",2660
"2019-01-25",2675
"2019-01-28",2690
"2019-01-29",2695
"2019-01-30",2695
"2019-01-31",2750
"2019-02-01",2785
"2019-02-07",2820
"2019-02-08",2805
"2019-02-11",2730
"2019-02-12",2765
"2019-02-13",2820
"2019-02-14",2780
"2019-02-15",2750
"2019-02-18",2730
"2019-02-19",2800
"2019-02-20",2810
"2019-02-21",2835
"2019-02-22",2795
"2019-02-25",2855
"2019-02-26",2870
"2019-02-27",2885
"2019-02-28",2805
"2019-03-04",2845
"2019-03-05",2865
"2019-03-06",2860
"2019-03-07",2815
"2019-03-08",2810
"2019-03-11",2785
"2019-03-12",2810
"2019-03-13",2810
"2019-03-14",2880
"2019-03-15",2865
"2019-03-18",2895
"2019-03-19",2875
"2019-03-20",2860
"2019-03-21",2860
"2019-03-22",2860
"2019-03-25",2845
"2019-03-26",2835
"2019-03-27",2800
"2019-03-28",2770
"2019-03-29",2795
"2019-04-01",2815
"2019-04-02",2820
"2019-04-03",2815
"2019-04-04",2830
"2019-04-05",2850
"2019-04-08",2850
"2019-04-09",2885
"2019-04-10",2890
"2019-04-11",2900
"2019-04-12",2900
"2019-04-15",2965
"2019-04-16",3110
"2019-04-17",3130
"2019-04-18",3205
"2019-04-19",3265
"2019-04-22",3210
"2019-04-23",3225
"2019-04-24",3185
"2019-04-25",3165
"2019-04-26",3170
"2019-04-29",3165
"2019-04-30",3135
"2019-05-02",3120
"2019-05-03",3105
"2019-05-07",3095
"2019-05-08",3020
"2019-05-09",2920
"2019-05-10",2930
"2019-05-13",2895
"2019-05-14",2895
"2019-05-15",2920
"2019-05-16",2960
"2019-05-17",2905
"2019-05-20",2805
"2019-05-21",2750
"2019-05-22",2770
"2019-05-23",2695
"2019-05-24",2630
"2019-05-27",2600
"2019-05-28",2630
"2019-05-29",2630
"2019-05-30",2605
"2019-05-31",2685
"2019-06-03",2790
"2019-06-04",2760
"2019-06-05",2785
"2019-06-07",2795
"2019-06-10",2805
"2019-06-11",2835
"2019-06-12",2835
"2019-06-13",2940
"2019-06-14",2900
"2019-06-17",2940
"2019-06-18",2885
"2019-06-19",2865
"2019-06-20",2885
"2019-06-21",2805
"2019-06-24",2755
"2019-06-25",2765
"2019-06-26",2790
"2019-06-27",2730
"2019-06-28",2775
"2019-07-01",2755
"2019-07-02",2740
"2019-07-03",2740
"2019-07-04",2730
"2019-07-05",2735
"2019-07-08",2615
"2019-07-09",2640
"2019-07-10",2655
"2019-07-11",2660
"2019-07-12",2655
"2019-07-15",2555
"2019-07-16",2640
"2019-07-17",2595
"2019-07-18",2580
"2019-07-19",2610
"2019-07-22",2615
"2019-07-23",2600
"2019-07-24",2560
"2019-07-25",2425
"2019-07-26",2370
"2019-07-29",2225
"2019-07-30",2250
"2019-07-31",2240
"2019-08-01",2300
"2019-08-02",2350
"2019-08-05",2215
"2019-08-06",2150
"2019-08-07",2195
"2019-08-08",2290
"2019-08-09",2310
"2019-08-12",2315
"2019-08-13",2325
"2019-08-14",2355
"2019-08-16",2310
"2019-08-19",2305
"2019-08-20",2345
"2019-08-21",2340
"2019-08-22",2335
"2019-08-23",2335
"2019-08-26",2255
"2019-08-27",2245
"2019-08-28",2260
"2019-08-29",2260
"2019-08-30",2280
"2019-09-02",2315
"2019-09-03",2335
"2019-09-04",2350
"2019-09-05",2370
"2019-09-06",2355
"2019-09-09",2320
"2019-09-10",2335
"2019-09-11",2410
"2019-09-16",2530
"2019-09-17",2540
"2019-09-18",2515
"2019-09-19",2505
"2019-09-20",2490
"2019-09-23",2520
"2019-09-24",2515
"2019-09-25",2465
"2019-09-26",2490
"2019-09-27",2470
"2019-09-30",2440
"2019-10-01",2410
"2019-10-02",2395
