"","Price"
"2018-09-20",79600
"2018-09-21",81200
"2018-09-27",84300
"2018-09-28",82900
"2018-10-01",80100
"2018-10-02",77100
"2018-10-04",79200
"2018-10-05",78400
"2018-10-08",77500
"2018-10-10",76600
"2018-10-11",71900
"2018-10-12",72200
"2018-10-15",69900
"2018-10-16",72500
"2018-10-17",72200
"2018-10-18",70900
"2018-10-19",71300
"2018-10-22",72200
"2018-10-23",70300
"2018-10-24",69900
"2018-10-25",69000
"2018-10-26",65300
"2018-10-29",65000
"2018-10-30",64200
"2018-10-31",61600
"2018-11-01",62300
"2018-11-02",65500
"2018-11-05",66000
"2018-11-06",65300
"2018-11-07",63600
"2018-11-08",64100
"2018-11-09",62200
"2018-11-12",59600
"2018-11-13",60800
"2018-11-14",61000
"2018-11-15",61900
"2018-11-16",63700
"2018-11-19",82800
"2018-11-20",85000
"2018-11-21",85000
"2018-11-22",82400
"2018-11-23",78500
"2018-11-26",79300
"2018-11-27",79500
"2018-11-28",79300
"2018-11-29",78300
"2018-11-30",80700
"2018-12-03",82200
"2018-12-04",83500
"2018-12-05",84100
"2018-12-06",79100
"2018-12-07",78800
"2018-12-10",78200
"2018-12-11",75100
"2018-12-12",77700
"2018-12-13",77600
"2018-12-14",74500
"2018-12-17",75000
"2018-12-18",74100
"2018-12-19",76300
"2018-12-20",74900
"2018-12-21",75500
"2018-12-24",76900
"2018-12-26",75800
"2018-12-27",75600
"2018-12-28",74500
"2019-01-02",74400
"2019-01-03",72600
"2019-01-04",75200
"2019-01-07",75200
"2019-01-08",73100
"2019-01-09",73600
"2019-01-10",72600
"2019-01-11",73600
"2019-01-14",72900
"2019-01-15",73100
"2019-01-16",71300
"2019-01-17",69500
"2019-01-18",70800
"2019-01-21",70300
"2019-01-22",70100
"2019-01-23",69500
"2019-01-24",70400
"2019-01-25",70100
"2019-01-28",70500
"2019-01-29",70400
"2019-01-30",70200
"2019-01-31",71100
"2019-02-01",70800
"2019-02-07",71900
"2019-02-08",71300
"2019-02-11",72200
"2019-02-12",71400
"2019-02-13",72200
"2019-02-14",72600
"2019-02-15",74200
"2019-02-18",75600
"2019-02-19",76800
"2019-02-20",77300
"2019-02-21",77100
"2019-02-22",76500
"2019-02-25",79600
"2019-02-26",85100
"2019-02-27",88200
"2019-02-28",85500
"2019-03-04",90400
"2019-03-05",88900
"2019-03-06",85700
"2019-03-07",86300
"2019-03-08",87600
"2019-03-11",89300
"2019-03-12",89300
"2019-03-13",88300
"2019-03-14",88000
"2019-03-15",87400
"2019-03-18",85400
"2019-03-19",85500
"2019-03-20",84600
"2019-03-21",81100
"2019-03-22",81300
"2019-03-25",78500
"2019-03-26",79600
"2019-03-27",76500
"2019-03-28",75200
"2019-03-29",75200
"2019-04-01",52700
"2019-04-02",47450
"2019-04-03",50000
"2019-04-04",48400
"2019-04-05",47500
"2019-04-08",47500
"2019-04-09",43950
"2019-04-10",45050
"2019-04-11",48100
"2019-04-12",47900
"2019-04-15",48250
"2019-04-16",44300
"2019-04-17",43000
"2019-04-18",43400
"2019-04-19",43400
"2019-04-22",43250
"2019-04-23",43350
"2019-04-24",41500
"2019-04-25",41650
"2019-04-26",41300
"2019-04-29",41750
"2019-04-30",41900
"2019-05-02",40800
"2019-05-03",40950
"2019-05-07",30550
"2019-05-08",31400
"2019-05-09",32800
"2019-05-10",32000
"2019-05-13",30200
"2019-05-14",31000
"2019-05-15",30400
"2019-05-16",30050
"2019-05-17",30250
"2019-05-20",28700
"2019-05-21",29400
"2019-05-22",28550
"2019-05-23",26700
"2019-05-24",27050
"2019-05-27",28250
"2019-05-28",25500
"2019-05-29",20000
"2019-05-30",20400
"2019-05-31",21800
"2019-06-03",22500
"2019-06-04",24300
"2019-06-05",23700
"2019-06-07",22600
"2019-06-10",22700
"2019-06-11",22950
"2019-06-12",24300
"2019-06-13",24200
"2019-06-14",24400
"2019-06-17",21350
"2019-06-18",21650
"2019-06-19",21600
"2019-06-20",22550
"2019-06-21",21450
"2019-06-24",22300
"2019-06-25",21600
"2019-06-26",21400
"2019-06-27",20500
"2019-06-28",20700
"2019-07-01",22100
"2019-07-02",22500
"2019-07-03",23650
"2019-07-04",23550
"2019-07-05",30600
"2019-07-08",26350
"2019-07-09",24500
"2019-07-10",24550
"2019-07-11",22600
"2019-07-12",23000
"2019-07-15",22000
"2019-07-16",22050
"2019-07-17",22350
"2019-07-18",21800
"2019-07-19",22350
"2019-07-22",22200
"2019-07-23",22000
"2019-07-24",21550
"2019-07-25",20950
"2019-07-26",21400
"2019-07-29",20050
"2019-07-30",20200
"2019-07-31",21100
"2019-08-01",21000
"2019-08-02",20300
"2019-08-05",20500
"2019-08-06",20600
"2019-08-07",20500
"2019-08-08",21200
"2019-08-09",20000
"2019-08-12",19500
"2019-08-13",18650
"2019-08-14",14850
"2019-08-16",14800
"2019-08-19",14900
"2019-08-20",15000
"2019-08-21",16000
"2019-08-22",20800
"2019-08-23",20900
"2019-08-26",22000
"2019-08-27",17200
"2019-08-28",16850
"2019-08-29",16000
"2019-08-30",15800
"2019-09-02",15250
"2019-09-03",15350
"2019-09-04",15750
"2019-09-05",15600
"2019-09-06",15350
"2019-09-09",15050
"2019-09-10",15050
"2019-09-11",15050
"2019-09-16",15250
"2019-09-17",15750
"2019-09-18",17300
"2019-09-19",16600
"2019-09-20",16000
"2019-09-23",16350
"2019-09-24",15850
"2019-09-25",14900
"2019-09-26",14750
"2019-09-27",14450
"2019-09-30",14650
"2019-10-01",15250
"2019-10-02",14900
"2019-10-04",15500
"2019-10-07",16500
"2019-10-08",17300
"2019-10-10",22400
"2019-10-11",22500
"2019-10-14",29250
"2019-10-15",27500
"2019-10-16",27150
"2019-10-17",25300
"2019-10-18",25700
"2019-10-21",24900
"2019-10-22",24200
"2019-10-23",25900
"2019-10-24",24400
"2019-10-25",23000
"2019-10-28",22950
"2019-10-29",23300
"2019-10-30",23800
"2019-10-31",22800
"2019-11-01",21300
"2019-11-04",21600
"2019-11-05",22200
"2019-11-06",21800
"2019-11-07",21900
"2019-11-08",22700
"2019-11-11",22050
"2019-11-12",22100
"2019-11-13",22450
"2019-11-14",22000
"2019-11-15",19400
"2019-11-18",19700
"2019-11-19",19250
"2019-11-20",19000
"2019-11-21",18800
"2019-11-22",19100
"2019-11-25",19300
"2019-11-26",20450
"2019-11-27",19850
"2019-11-28",19900
"2019-11-29",19600
"2019-12-02",19750
"2019-12-03",19850
"2019-12-04",20150
"2019-12-05",20250
"2019-12-06",19450
"2019-12-09",18450
"2019-12-10",19200
"2019-12-11",19350
"2019-12-12",19200
"2019-12-13",19300
"2019-12-16",19300
"2019-12-17",19200
"2019-12-18",19100
"2019-12-19",18600
"2019-12-20",18250
"2019-12-23",18500
"2019-12-24",17350
"2019-12-26",17000
"2019-12-27",17500
"2019-12-30",18050
"2020-01-02",18700
"2020-01-03",18700
"2020-01-06",17800
"2020-01-07",19350
"2020-01-08",18100
"2020-01-09",18500
"2020-01-10",18350
"2020-01-13",18650
"2020-01-14",18600
"2020-01-15",18700
"2020-01-16",18600
"2020-01-17",18400
"2020-01-20",18200
"2020-01-21",17850
"2020-01-22",18000
"2020-01-23",18500
"2020-01-28",17850
"2020-01-29",17850
"2020-01-30",17750
"2020-01-31",17400
"2020-02-03",17200
"2020-02-04",17500
"2020-02-05",17550
"2020-02-06",17750
"2020-02-07",17900
"2020-02-10",18050
"2020-02-11",17950
"2020-02-12",18350
"2020-02-13",17950
"2020-02-14",17700
"2020-02-17",17200
"2020-02-18",17200
"2020-02-19",19000
"2020-02-20",18650
"2020-02-21",18050
"2020-02-24",17800
"2020-02-25",18700
"2020-02-26",20000
"2020-02-27",19200
"2020-02-28",18500
"2020-03-02",18250
"2020-03-03",18150
"2020-03-04",18300
"2020-03-05",18750
"2020-03-06",18350
"2020-03-09",17450
"2020-03-10",17200
"2020-03-11",17550
"2020-03-12",18650
"2020-03-13",18400
"2020-03-16",18400
"2020-03-17",17400
"2020-03-18",15500
"2020-03-19",11700
"2020-03-20",12400
"2020-03-23",11200
"2020-03-24",12150
"2020-03-25",14100
"2020-03-26",15000
"2020-03-27",16100
"2020-03-30",17200
"2020-03-31",17700
"2020-04-01",16700
"2020-04-02",17350
"2020-04-03",17000
"2020-04-06",17700
"2020-04-07",19800
"2020-04-08",20000
"2020-04-09",20100
"2020-04-10",20700
"2020-04-13",26900
"2020-04-14",34950
"2020-04-16",45400
"2020-04-17",48950
"2020-04-20",48950
"2020-04-21",46400
"2020-04-22",41100
"2020-04-23",42550
"2020-04-24",40050
"2020-04-27",40100
"2020-04-28",38700
"2020-04-29",37050
"2020-05-04",37200
"2020-05-06",38150
"2020-05-07",39150
"2020-05-08",39400
"2020-05-11",40700
"2020-05-12",40050
"2020-05-13",40350
"2020-05-14",39650
"2020-05-15",37800
"2020-05-18",38450
"2020-05-19",39400
"2020-05-20",39500
"2020-05-21",39500
"2020-05-22",40000
"2020-05-25",39450
"2020-05-26",39400
"2020-05-27",38500
"2020-05-28",36950
"2020-05-29",37250
"2020-06-01",37250
"2020-06-02",36800
"2020-06-03",36550
"2020-06-04",37000
"2020-06-05",37400
"2020-06-08",38800
"2020-06-09",38300
"2020-06-10",38400
"2020-06-11",39000
"2020-06-12",37350
"2020-06-15",34450
"2020-06-16",36450
"2020-06-17",35000
"2020-06-18",35200
"2020-06-19",35200
"2020-06-22",34700
"2020-06-23",33400
"2020-06-24",32650
"2020-06-25",31700
"2020-06-26",32200
"2020-06-29",31000
"2020-06-30",33400
"2020-07-01",32500
"2020-07-02",31950
"2020-07-03",32150
"2020-07-06",32400
"2020-07-07",32000
"2020-07-08",33400
"2020-07-09",32850
"2020-07-10",32300
"2020-07-13",32050
"2020-07-14",31950
"2020-07-15",31950
"2020-07-16",32150
"2020-07-17",32200
"2020-07-20",32000
"2020-07-21",32400
"2020-07-22",33300
"2020-07-23",32600
"2020-07-24",32500
"2020-07-27",32100
"2020-07-28",32100
"2020-07-29",32050
"2020-07-30",31700
"2020-07-31",30950
"2020-08-03",30550
"2020-08-04",32500
"2020-08-05",33950
"2020-08-06",33300
"2020-08-07",32450
"2020-08-10",32350
"2020-08-11",32300
"2020-08-12",31600
"2020-08-13",32500
"2020-08-14",31400
"2020-08-18",30100
"2020-08-19",30700
"2020-08-20",30000
"2020-08-21",30850
"2020-08-24",30750
"2020-08-25",32750
"2020-08-26",32150
"2020-08-27",32250
"2020-08-28",36050
"2020-08-31",34250
"2020-09-01",34200
"2020-09-02",33350
"2020-09-03",33000
"2020-09-04",32350
"2020-09-07",32700
"2020-09-08",32600
"2020-09-09",31850
"2020-09-10",32800
"2020-09-11",32250
"2020-09-14",32250
"2020-09-15",32100
"2020-09-16",32250
"2020-09-17",31700
"2020-09-18",31850
"2020-09-21",31550
"2020-09-22",30500
"2020-09-23",30850
"2020-09-24",29550
"2020-09-25",30250
"2020-09-28",30900
"2020-09-29",31700
