"","Price"
"2018-09-20",2030
"2018-09-21",2025
"2018-09-27",2065
"2018-09-28",1975
"2018-10-01",1950
"2018-10-02",1930
"2018-10-04",1925
"2018-10-05",1925
"2018-10-08",1925
"2018-10-10",1860
"2018-10-11",1680
"2018-10-12",1710
"2018-10-15",1670
"2018-10-16",1700
"2018-10-17",1710
"2018-10-18",1720
"2018-10-19",1735
"2018-10-22",1715
"2018-10-23",1650
"2018-10-24",1620
"2018-10-25",1605
"2018-10-26",1520
"2018-10-29",1375
"2018-10-30",1400
"2018-10-31",1435
"2018-11-01",1520
"2018-11-02",1590
"2018-11-05",1650
"2018-11-06",1630
"2018-11-07",1630
"2018-11-08",1650
"2018-11-09",1655
"2018-11-12",1650
"2018-11-13",1660
"2018-11-14",1640
"2018-11-15",1770
"2018-11-16",1745
"2018-11-19",1740
"2018-11-20",1740
"2018-11-21",1760
"2018-11-22",1775
"2018-11-23",1760
"2018-11-26",1785
"2018-11-27",1705
"2018-11-28",1765
"2018-11-29",1755
"2018-11-30",1770
"2018-12-03",1750
"2018-12-04",1945
"2018-12-05",1875
"2018-12-06",1865
"2018-12-07",1850
"2018-12-10",1830
"2018-12-11",1710
"2018-12-12",1755
"2018-12-13",1830
"2018-12-14",1820
"2018-12-17",1790
"2018-12-18",1785
"2018-12-19",1810
"2018-12-20",1800
"2018-12-21",1850
"2018-12-24",1800
"2018-12-26",1795
"2018-12-27",1790
"2018-12-28",1845
"2019-01-02",1820
"2019-01-03",1840
"2019-01-04",1830
"2019-01-07",1830
"2019-01-08",1810
"2019-01-09",1830
"2019-01-10",1840
"2019-01-11",1955
"2019-01-14",1880
"2019-01-15",1925
"2019-01-16",1955
"2019-01-17",1920
"2019-01-18",1905
"2019-01-21",1965
"2019-01-22",1975
"2019-01-23",2000
"2019-01-24",2060
"2019-01-25",2065
"2019-01-28",2065
"2019-01-29",1995
"2019-01-30",2045
"2019-01-31",1990
"2019-02-01",2000
"2019-02-07",2030
"2019-02-08",2085
"2019-02-11",2070
"2019-02-12",2250
"2019-02-13",2250
"2019-02-14",2540
"2019-02-15",2505
"2019-02-18",2440
"2019-02-19",2360
"2019-02-20",2575
"2019-02-21",2510
"2019-02-22",2435
"2019-02-25",2475
"2019-02-26",2300
"2019-02-27",2395
"2019-02-28",2230
"2019-03-04",2315
"2019-03-05",2310
"2019-03-06",2315
"2019-03-07",2340
"2019-03-08",2360
"2019-03-11",2330
"2019-03-12",2330
"2019-03-13",2330
"2019-03-14",2410
"2019-03-15",2460
"2019-03-18",2420
"2019-03-19",2450
"2019-03-20",2425
"2019-03-21",2400
"2019-03-22",2370
"2019-03-25",2360
"2019-03-26",2425
